trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220815-090000-001-000-1,O-20220816-130000-001-000-2,BUY,FLAT,0.000000,4.964385,1660554000000000000,2022-08-15 09:00:00+00:00,1660654800000000000,2022-08-16 13:00:00+00:00,100800000000000,24172.18,23896.550000000003,['143.18000000 USDT'],-0.0114,-1511.51000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220818-150000-001-000-3,O-20220906-060000-001-000-4,SELL,FLAT,0.000000,5.116773,1660834800000000000,2022-08-18 15:00:00+00:00,1662444000000000000,2022-09-06 06:00:00+00:00,1609200000000000,23452.28,19858.230000000003,['132.97000000 USDT'],0.15325,18256.97000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220906-210000-001-000-5,O-20220909-100000-001-000-6,SELL,FLAT,0.000000,6.322911,1662498000000000000,2022-09-06 21:00:00+00:00,1662717600000000000,2022-09-09 10:00:00+00:00,219600000000000,18978.6,21074.56,['151.95000000 USDT'],-0.11044,-13404.52000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220909-170000-001-000-7,O-20220914-160000-001-000-8,BUY,FLAT,0.000000,5.647931,1662742800000000000,2022-09-09 17:00:00+00:00,1663171200000000000,2022-09-14 16:00:00+00:00,428400000000000,21246.72,20142.01,['140.26000000 USDT'],-0.05199,-6379.59000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220915-130000-001-000-9,O-20220925-000000-001-000-10,SELL,FLAT,0.000000,5.964372,1663246800000000000,2022-09-15 13:00:00+00:00,1664064000000000000,2022-09-25 00:00:00+00:00,817200000000000,20119.47,18963.129999999997,['139.86000000 USDT'],0.05747,6756.98000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220925-090000-001-000-11,O-20220927-010000-001-000-12,SELL,FLAT,0.000000,6.301899,1664096400000000000,2022-09-25 09:00:00+00:00,1664240400000000000,2022-09-27 01:00:00+00:00,144000000000000,19041.88,19766.56,['146.74000000 USDT'],-0.03806,-4713.60000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220927-090000-001-000-13,O-20220928-030000-001-000-14,BUY,FLAT,0.000000,5.945736,1664269200000000000,2022-09-27 09:00:00+00:00,1664334000000000000,2022-09-28 03:00:00+00:00,64800000000000,20182.53,18745.649999999998,['138.87000000 USDT'],-0.07119,-8682.18000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220929-020000-001-000-15,O-20220929-170000-001-000-16,BUY,FLAT,0.000000,6.173459,1664416800000000000,2022-09-29 02:00:00+00:00,1664470800000000000,2022-09-29 17:00:00+00:00,54000000000000,19438.05,19261.58,['143.35000000 USDT'],-0.00908,-1232.78000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20220930-160000-001-000-17,O-20221001-110000-001-000-18,BUY,FLAT,0.000000,6.087468,1664553600000000000,2022-09-30 16:00:00+00:00,1664622000000000000,2022-10-01 11:00:00+00:00,68400000000000,19712.63,19312.04,['142.54000000 USDT'],-0.02032,-2581.12000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20221004-130000-001-000-19,O-20221008-030000-001-000-20,BUY,FLAT,0.000000,5.970408,1664888400000000000,2022-10-04 13:00:00+00:00,1665198000000000000,2022-10-08 03:00:00+00:00,309600000000000,20099.129999999997,19504.78,['141.87000000 USDT'],-0.02957,-3690.38000000 USDT,True
