trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-103,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-4798f5f7738ef3cc-41277,MARKET,SELL,4.497298,GTC,False,False,4.497298,TAKER,26682.69,0.0,['72.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8ca99016-503d-4494-8576-4a6e8d1051a1,2023-10-11 16:00:00+00:00,2023-10-11 16:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-104,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-4ba822204b552b7c-41711,MARKET,BUY,4.497298,GTC,True,False,4.497298,TAKER,27812.609999999997,0.0,['75.05000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cb8af199-5620-4b43-8f54-aaa287759042,2023-10-16 06:00:00+00:00,2023-10-16 06:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-105,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-523fd8ff146252d8-41780,MARKET,BUY,4.210411,GTC,False,False,4.210411,TAKER,28500.78,0.0,['72.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,64e59e6d-f76b-4920-b57c-f020534cbfc7,2023-10-16 23:00:00+00:00,2023-10-16 23:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-106,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-ee81ad220cdd1e9c-43247,MARKET,SELL,4.210411,GTC,True,False,4.210411,TAKER,34440.17,0.0,['87.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0c3a1ea0-e441-4b15-83aa-f0239fc65e5c,2023-11-01 08:00:00+00:00,2023-11-01 08:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-107,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-661c86d0023b7581-43320,MARKET,BUY,3.363337,GTC,False,False,3.363337,TAKER,35678.85,0.0,['72.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5058e4ed-570d-496c-b172-e8534bdef946,2023-11-02 02:00:00+00:00,2023-11-02 02:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-108,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-6a93d802e1af7b6d-43445,MARKET,SELL,3.363337,GTC,True,False,3.363337,TAKER,34258.94,0.0,['69.13000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d1f4275c-a6b0-4c0c-9863-3af338fc7f07,2023-11-03 09:00:00+00:00,2023-11-03 09:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-109,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-38ed28afd28f3c03-43992,MARKET,BUY,3.300018,GTC,False,False,3.300018,TAKER,36363.44,0.0,['72.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2a409bc2-5b97-43b8-8a9c-6539cebadf1c,2023-11-09 02:00:00+00:00,2023-11-09 02:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-110,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-2f2b7fa1731dabc0-44539,MARKET,SELL,3.300018,GTC,True,False,3.300018,TAKER,35293.990000000005,0.0,['69.88000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,24c9ff6d-1ef3-42a3-b56f-3a3bc9da68ad,2023-11-14 19:00:00+00:00,2023-11-14 19:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-111,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-8c25c3e82d67163e-45330,MARKET,BUY,3.207869,GTC,False,False,3.207869,TAKER,37408.009999999995,0.0,['72.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,04043c2c-790a-4d9b-a059-0c2c16254de9,2023-11-23 01:00:00+00:00,2023-11-23 01:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-112,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-eb8a38b28522ee5f-45419,MARKET,SELL,3.207869,GTC,True,False,3.207869,TAKER,37294.28,0.0,['71.78000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8bfadd90-f032-40fc-b63c-cb8d54ad2c71,2023-11-23 23:00:00+00:00,2023-11-23 23:00:00+00:00
