ts,o,h,l,c,v
1686355200000,0.75774,0.75775,0.60677,0.67032,216131349.5
1686441600000,0.67079,0.67973,0.66109,0.66962,86326225.900000006
1686528000000,0.6691,0.67061,0.6261,0.63449,88539899.900000006
1686614400000,0.63459,0.66291,0.6322,0.64858,33618775.799999997
1686700800000,0.64733,0.65379,0.56502,0.56875,13492674.9000000004
1686787200000,0.5684,0.62181,0.55755,0.60671,29492705.1999999993
1686873600000,0.60693,0.63797,0.59991,0.62161,3263258.0
1686960000000,0.62157,0.6397,0.61631,0.61991,1178867.6000000001
1687046400000,0.61988,0.63531,0.61314,0.6231,1016940.9
1687132800000,0.62309,0.6358,0.60791,0.63154,1446617.2
1687219200000,0.63123,0.6676,0.62003,0.66261,3161055.7000000002
1687305600000,0.66246,0.69541,0.65911,0.68798,7485054.7999999998
1687392000000,0.68729,0.70682,0.66507,0.66847,9564546.0
1687478400000,0.66842,0.70303,0.66545,0.6922,9746381.3000000007
1687564800000,0.69169,0.70168,0.65856,0.66956,6120097.7999999998
1687651200000,0.66938,0.74311,0.66661,0.70215,10299239.8000000007
1687737600000,0.70262,0.70379,0.6637,0.67881,7888185.0999999996
1687824000000,0.67809,0.70071,0.67256,0.69318,10856737.0
1687910400000,0.69239,0.69239,0.63784,0.66036,8986467.8000000007
1687996800000,0.66053,0.72558,0.65426,0.70877,8312498.0
1688083200000,0.70921,0.78212,0.69307,0.76053,8040693.5
1688169600000,0.76083,0.78011,0.75433,0.77757,5422378.9000000004
1688256000000,0.77756,0.77818,0.74684,0.76359,4752741.0
1688342400000,0.76347,0.79192,0.75546,0.7833,6818066.4000000004
1688428800000,0.78396,0.82389,0.77852,0.80562,3990637.2999999998
1688515200000,0.80577,0.81072,0.76769,0.78057,13501692.3000000007
1688601600000,0.78056,0.80283,0.72402,0.72566,19409244.3000000007
1688688000000,0.72455,0.79171,0.71715,0.78776,14973944.1999999993
1688774400000,0.78775,0.79343,0.76254,0.78004,10953554.3000000007
1688860800000,0.77955,0.80534,0.77821,0.79797,11601023.9000000004
1688947200000,0.79745,0.82651,0.78208,0.80556,19442216.3000000007
1689033600000,0.80406,0.81372,0.78649,0.79166,3373311.7000000002
1689120000000,0.79116,0.80932,0.7786,0.78586,5286129.9000000004
1689206400000,0.78559,0.85661,0.7744,0.84323,4999762.9000000004
1689292800000,0.84301,0.87781,0.8015,0.82037,10692939.1999999993
1689379200000,0.82059,0.83176,0.80927,0.82054,2837557.0
1689465600000,0.82021,0.82436,0.80398,0.80756,3714713.3999999999
1689552000000,0.80693,0.81788,0.78362,0.80842,8881552.1999999993
1689638400000,0.80975,0.8127,0.77511,0.78304,6545123.7000000002
1689724800000,0.78233,0.79573,0.77194,0.77686,5638714.5
1689811200000,0.77642,0.80216,0.77308,0.78554,6509356.4000000004
1689897600000,0.78692,0.79465,0.76522,0.76947,4665573.5
1689984000000,0.7697,0.77497,0.74252,0.75043,3258035.2999999998
1690070400000,0.75067,0.76707,0.74592,0.75739,2553051.1000000001
1690156800000,0.7576,0.76202,0.71953,0.72762,7082138.5999999996
1690243200000,0.72887,0.73322,0.72047,0.7256,3943648.8999999999
