trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250811-030000-001-000-1,O-20250811-161500-001-000-2,BUY,FLAT,0.000000,0.492814,1754881200000000000,2025-08-11 03:00:00+00:00,1754928900000000000,2025-08-11 16:15:00+00:00,47700000000000,121749.73,120751.73000000001,['71.70000000 USDT'],-0.0082,-563.53000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250813-191500-001-000-3,O-20250814-100000-001-000-4,BUY,FLAT,0.000000,0.491581,1755112500000000000,2025-08-13 19:15:00+00:00,1755165600000000000,2025-08-14 10:00:00+00:00,53100000000000,122055.17,121533.74,['71.85000000 USDT'],-0.00427,-328.18000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250814-160000-001-000-5,O-20250816-010000-001-000-6,SELL,FLAT,0.000000,0.507793,1755187200000000000,2025-08-14 16:00:00+00:00,1755306000000000000,2025-08-16 01:00:00+00:00,118800000000000,118158.34999999999,117730.81999999999,['71.87000000 USDT'],0.00362,145.23000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250818-080000-001-000-7,O-20250818-185500-001-000-8,SELL,FLAT,0.000000,0.520917,1755504000000000000,2025-08-18 08:00:00+00:00,1755543300000000000,2025-08-18 18:55:00+00:00,39300000000000,115181.47,116481.81,['72.41000000 USDT'],-0.01129,-749.78000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250819-222500-001-000-9,O-20250820-102500-001-000-10,SELL,FLAT,0.000000,0.529594,1755642300000000000,2025-08-19 22:25:00+00:00,1755685500000000000,2025-08-20 10:25:00+00:00,43200000000000,113294.28,113587.69,['72.09000000 USDT'],-0.00259,-227.48000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250822-173000-001-000-11,O-20250823-104000-001-000-12,BUY,FLAT,0.000000,0.514390,1755883800000000000,2025-08-22 17:30:00+00:00,1755945600000000000,2025-08-23 10:40:00+00:00,61800000000000,116643.05,115616.62000000001,['71.68000000 USDT'],-0.0088,-599.67000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250825-075000-001-000-13,O-20250826-154500-001-000-14,SELL,FLAT,0.000000,0.538638,1756108200000000000,2025-08-25 07:50:00+00:00,1756223100000000000,2025-08-26 15:45:00+00:00,114900000000000,111392.03,109587.12,['71.42000000 USDT'],0.0162,900.77000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250829-110500-001-000-15,O-20250830-123500-001-000-16,SELL,FLAT,0.000000,0.545476,1756465500000000000,2025-08-29 11:05:00+00:00,1756557300000000000,2025-08-30 12:35:00+00:00,91800000000000,109995.59,108402.0,['71.48000000 USDT'],0.01449,797.79000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250922-084500-001-000-17,O-20250923-071500-001-000-18,SELL,FLAT,0.000000,0.532104,1758530700000000000,2025-09-22 08:45:00+00:00,1758611700000000000,2025-09-23 07:15:00+00:00,81000000000000,112759.99,113006.26999999999,['72.08000000 USDT'],-0.00218,-203.13000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250925-181000-001-000-19,O-20250926-173000-001-000-20,SELL,FLAT,0.000000,0.549339,1758823800000000000,2025-09-25 18:10:00+00:00,1758907800000000000,2025-09-26 17:30:00+00:00,84000000000000,109222.13,109857.28,['72.21000000 USDT'],-0.00582,-421.12000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20250929-004000-001-000-21,O-20250930-085500-001-000-22,BUY,FLAT,0.000000,0.535444,1759106400000000000,2025-09-29 00:40:00+00:00,1759222500000000000,2025-09-30 08:55:00+00:00,116100000000000,112056.48,113451.89,['72.45000000 USDT'],0.01245,674.71000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20251001-130000-001-000-23,O-20251003-073500-001-000-24,BUY,FLAT,0.000000,0.514774,1759323600000000000,2025-10-01 13:00:00+00:00,1759476900000000000,2025-10-03 07:35:00+00:00,153300000000000,116555.98000000001,119658.84999999999,['72.96000000 USDT'],0.02662,1524.32000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20251003-183000-001-000-25,O-20251004-104500-001-000-26,BUY,FLAT,0.000000,0.489781,1759516200000000000,2025-10-03 18:30:00+00:00,1759574700000000000,2025-10-04 10:45:00+00:00,58500000000000,122503.82,122186.04000000001,['71.91000000 USDT'],-0.00259,-227.55000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20251005-082500-001-000-27,O-20251005-142500-001-000-28,BUY,FLAT,0.000000,0.481001,1759652700000000000,2025-10-05 08:25:00+00:00,1759674300000000000,2025-10-05 14:25:00+00:00,21600000000000,124739.98999999999,123206.52,['71.56000000 USDT'],-0.01229,-809.16000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20251007-184000-001-000-29,O-20251008-103000-001-000-30,SELL,FLAT,0.000000,0.496725,1759862400000000000,2025-10-07 18:40:00+00:00,1759919400000000000,2025-10-08 10:30:00+00:00,57000000000000,120791.11,122740.74,['72.58000000 USDT'],-0.01614,-1041.01000000 USDT,True
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-001,O-20251010-183500-001-000-31,O-20251012-062500-001-000-32,SELL,FLAT,0.000000,0.510890,1760121300000000000,2025-10-10 18:35:00+00:00,1760250300000000000,2025-10-12 06:25:00+00:00,129000000000000,117442.03,111933.62,['70.31000000 USDT'],0.0469,2743.88000000 USDT,True
