trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250102-050500-001-000-5,O-20250102-085500-001-000-13,BUY,FLAT,0.000000,0.296979,1735798200000000000,2025-01-02 06:10:00+00:00,1735808100000000000,2025-01-02 08:55:00+00:00,9900000000000,33672.44215166729,32666.68,['7.82000000 USDT'],-0.02987,-306.51000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250102-132000-001-000-14,O-20250102-160500-001-000-20,BUY,FLAT,0.000000,0.301576,1735825200000000000,2025-01-02 13:40:00+00:00,1735856400000000000,2025-01-02 22:20:00+00:00,31200000000000,33159.12181950819,34246.55,['4.06558904 USDT'],0.03279,323.87000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250102-160500-001-000-20,O-20250103-080500-001-000-30,SELL,FLAT,0.000000,0.445853,1735856400000000000,2025-01-02 22:20:00+00:00,1735891500000000000,2025-01-03 08:05:00+00:00,35100000000000,34436.46423117036,34793.009999999995,['12.38441096 USDT'],-0.01035,-171.35000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250103-180000-001-000-33,O-20250104-001500-001-000-39,SELL,FLAT,0.000000,0.267496,1735936500000000000,2025-01-03 20:35:00+00:00,1735949700000000000,2025-01-04 00:15:00+00:00,13200000000000,36430.78677871818,37275.049999999996,['7.93000000 USDT'],-0.02317,-233.77000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250104-115500-001-000-42,O-20250104-172000-001-000-48,SELL,FLAT,0.000000,0.149166,1735998600000000000,2025-01-04 13:50:00+00:00,1736011200000000000,2025-01-04 17:20:00+00:00,12600000000000,40223.74292023651,41378.1,['4.90000000 USDT'],-0.0287,-177.09000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250105-082500-001-000-51,O-20250105-100500-001-000-57,SELL,FLAT,0.000000,0.126794,1736068500000000000,2025-01-05 09:15:00+00:00,1736071500000000000,2025-01-05 10:05:00+00:00,3000000000000,47320.59295573923,48049.53999999999,['4.86000000 USDT'],-0.0154,-97.29000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250106-064000-001-000-60,O-20250106-072500-001-000-62,SELL,FLAT,0.000000,0.091618,1736148300000000000,2025-01-06 07:25:00+00:00,1736152800000000000,2025-01-06 08:40:00+00:00,4500000000000,54574.48,53169.28,['1.97570350 USDT'],0.02575,126.76000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250106-072500-001-000-62,O-20250107-062500-001-000-74,BUY,FLAT,0.000000,0.314897,1736152800000000000,2025-01-06 08:40:00+00:00,1736231100000000000,2025-01-07 06:25:00+00:00,78300000000000,52477.736156402825,54918.318010430135,['11.73429650 USDT'],0.04651,977.12000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250107-143000-001-000-77,O-20250107-191000-001-000-81,SELL,FLAT,0.000000,0.100379,1736264100000000000,2025-01-07 15:35:00+00:00,1736277000000000000,2025-01-07 19:10:00+00:00,12900000000000,59773.88153996355,60468.02999999999,['4.84000000 USDT'],-0.01161,-74.52000000 USDT,True
TESTER-001,SRGridStrategyV2-000,BTC/USDT.SIM,SIM-001,O-20250108-005000-001-000-82,O-20250108-021500-001-000-86,BUY,FLAT,0.000000,0.084466,1736302500000000000,2025-01-08 02:15:00+00:00,1736328300000000000,2025-01-08 09:25:00+00:00,25800000000000,59195.7,61358.68000000001,['2.03654526 USDT'],0.03654,180.66000000 USDT,True
