i,equity
977,100083.06570029417
978,100082.69064861843
979,100082.84818548684
980,100082.72618822049
981,100082.83026015144
982,100082.9816534125
983,100082.63819465434
984,100082.7082045597
985,100082.89863694599
986,100082.8253802608
987,100083.03480728122
988,100083.0076276512
989,100083.14370077745
990,100083.13874311962
991,100082.74918786448
992,100082.57697244053
993,100082.2989936494
994,100082.49477252942
995,100082.61187046333
996,100082.1132661776
997,100082.01967337438
998,100081.72779369951
999,100081.44059949735
1000,100081.24229318391
1001,100081.11706857951
1002,100080.8909604986
1003,100080.92733609786
1004,100080.71510945889
1005,100080.41582245997
1006,100080.84260875336
1007,100081.31444168677
1008,100081.17140839776
1009,100081.08675882043
1010,100081.30734543143
1011,100081.42819563186
1012,100081.75928940812
1013,100081.56757386333
1014,100081.80608580973
1015,100081.89162970964
1016,100081.9275775894
1017,100081.85148240207
1018,100081.70448298678
1019,100081.83336264873
1020,100081.75244589613
1021,100082.03551843765
1022,100081.68558556162
1023,100081.7363675313
1024,100081.49453103788
1025,100081.398624661
1026,100081.32042975975
1027,100081.2440429455
1028,100081.3027766095
1029,100081.46398797726
1030,100081.36567081774
1031,100081.47195911338
1032,100081.45224513281
1033,100081.56273285627
1034,100081.2462009848
1035,100081.32634006557
1036,100081.29674965292
1037,100081.2052760054
1038,100081.19952123395
1039,100081.33559436021
1040,100081.2772495321
1041,100081.09644083456
1042,100081.05549641336
1043,100080.93703755378
1044,100080.72210850524
1045,100080.71077393851
1046,100080.68890191865
1047,100081.01546575657
1048,100080.9024700415
1049,100081.08666161145
1050,100081.25343333269
1051,100081.2542304463
1052,100081.17449964322
1053,100081.01379376216
1054,100081.37451683466
1055,100081.31374178213
1056,100081.41118406085
1057,100081.23313609826
1058,100081.01820704972
1059,100081.04900285369
1060,100081.32455142039
1061,100081.45224513281
1062,100081.86503333348
1063,100081.6592808124
1064,100081.8134542502
1065,100081.87240177396
1066,100081.98498921133
1067,100081.89044376012
1068,100082.08282032594
1069,100082.13272741484
1070,100082.08493948165
1071,100082.21101952504
1072,100082.09775162484
1073,100081.91610693009
1074,100081.96793875673
1075,100081.92411694981
1076,100081.91581530316
1077,100082.25157511032
1078,100082.07442147032
1079,100082.26880054109
1080,100082.31464429472
1081,100082.28991433092
1082,100082.05840143088
1083,100082.30642041525
1084,100082.12883905575
1085,100082.083481347
1086,100082.07049422765
1087,100082.07440202852
1088,100082.28987544733
1089,100082.37164763894
1090,100082.45843581375
1091,100082.44690682906
1092,100082.48186317725
1093,100082.40464036578
1094,100082.34907571443
1095,100082.23928789562
1096,100082.19882951932
1097,100082.41984384981
1098,100082.36216004276
1099,100082.2857537867
1100,100082.1921026581
1101,100082.24368174138
1102,100082.43082846423
1103,100082.31901869869
1104,100082.31721061171
1105,100082.27496359023
1106,100082.09518530784
1107,100082.34168783217
1108,100082.2845095118
1109,100081.90092288786
1110,100082.08787519277
1111,100082.46321849544
1112,100082.47809146895
1113,100082.34664549
1114,100082.3087145471
1115,100082.5021215281
1116,100082.67019584963
1117,100082.74988776913
1118,100082.24603419863
1119,100081.89089092142
1120,100081.53821675222
1121,100081.25782717846
1122,100081.87998407417
1123,100081.67001268348
1124,100081.97894281294
1125,100081.37821077579
1126,100080.9024894833
1127,100080.61352607774
1128,100080.499169437
1129,100079.6231026929
1130,100080.02060964236
1131,100079.94257027548
1132,100079.20473469693
1133,100079.05188330122
1134,100079.27923565704
1135,100079.12442063999
1136,100079.08707295096
1137,100078.9293222228
1138,100078.67597618648
1139,100078.94429240529
1140,100079.5936872564
1141,100079.50192198195
1142,100079.47330365906
1143,100079.18259049192
1144,100079.55814765434
1145,100079.14259871872
1146,100078.95523813611
1147,100078.93723503353
1148,100079.07064463382
1149,100078.86113984621
1150,100078.77320460546
1151,100078.89450196717
1152,100078.92774743737
1153,100078.66464161975
1154,100078.68960488508
1155,100078.30298534106
1156,100078.55374561858
1157,100078.19689146338
1158,100078.34157730501
1159,100078.16329604086
1160,100078.01516900145
1161,100077.95859337672
1162,100077.99609660012
1163,100077.98435375567
1164,100078.1938002179
1165,100078.22928149457
1166,100078.50276923095
1167,100078.43419801845
1168,100078.32985390235
1169,100078.07606070474
1170,100078.17066448132
1171,100078.41955834649
1172,100078.29009543068
1173,100078.36107742583
1174,100078.13172256507
1175,100078.24825668691
1176,100078.06630092344
1177,100077.89923757526
1178,100077.84907774304
1179,100077.58844103344
1180,100077.43679502905
1181,100077.2158973493
1182,100077.68174220974
1183,100077.54370546214
1184,100077.07786060173
1185,100077.13227818714
1186,100077.04675372902
1187,100077.48773253309
1188,100078.03661330181
1189,100078.17402791194
1190,100078.21856906528
1191,100078.33072878314
1192,100078.22714289707
1193,100078.0928778578
1194,100077.84771681736
1195,100077.66593603004
1196,100077.92005973817
1197,100077.44725471499
1198,100077.36171081508
1199,100077.66113390657
1200,100077.68961613688
1201,100077.98789216245
1202,100078.25992176417
1203,100078.32602386865
1204,100078.20669012827
1205,100078.34157730501
1206,100078.40664899432
1207,100078.51740890292
1208,100078.47452030219
1209,100078.30940113355
1210,100078.40769885127
1211,100078.39422568704
