coin,tf,signal,group,n,mean_next,stdev_next,p50_next,p90_next,p99_next,p99.9_next,mw_p,p99_ci_lo,p99_ci_hi
CRV,1d,range_top1,yes,14,2.444952662147242,9.989445562257224,-0.14185974276540447,16.338294432637305,23.726273275068607,24.33425191686952,0.6377454718461075,6.903157147924799,24.401805099291842
CRV,1d,range_top1,no,1305,0.055828079078524426,5.177002035992983,-0.25278125205713264,6.037704108740033,15.471499056291064,23.139107307438938,,,
CRV,1d,vol_top1,yes,14,-0.4150375256671493,4.323004354778784,-1.810082696759302,5.362925620027744,8.407748156530014,8.696466311913435,0.520701060538014,2.22068117700831,8.728546106956037
CRV,1d,vol_top1,no,1305,0.08650996615086275,5.260021647336514,-0.2483786394369969,6.14300346348132,15.909745475243751,24.192799206249916,,,
CRV,1d,up5_consec,yes,26,0.964078139436058,6.493151876969857,0.10525511974526225,5.381322793306009,20.17428091176602,21.11739487961897,0.7970641285636988,4.840452669500989,21.222185320491516
CRV,1d,up5_consec,no,1293,0.06343306174957333,5.223383098274847,-0.26502999023574336,6.148556414431643,15.493296297975254,24.201049438870108,,,
CRV,1d,dn5_consec,yes,28,1.6684452027941188,5.11782985541917,1.0524914573194044,7.967480637657472,14.694575197570218,15.79511575414008,0.08554966547611866,6.903157147924799,15.917398038203402
CRV,1d,dn5_consec,no,1291,0.04676104941076723,5.249290732133044,-0.2776174376735163,6.141854391119805,15.78520423567013,24.202424477640086,,,
CRV,1h,base,base,5000,-0.0070274103373935875,0.8628116794940556,-0.013018259037667068,0.9217530169495967,2.560821595864535,4.137034756266643,,,
CRV,1h,prev_ret_gt_2s,yes,141,-0.08750527561689513,1.301836680908963,-0.18498820700181273,1.2772495918563331,4.192208572666493,4.780414730495388,0.03985746366051815,2.4710569027355764,4.811427646487543
CRV,1h,prev_ret_gt_2s,no,4859,-0.004692078169373478,0.8467683451824726,-0.011258725512264256,0.9123609043764834,2.468762317928975,4.017568767997982,,,
CRV,1h,prev_ret_lt_m2s,yes,142,0.1789929516585116,1.324000000828653,0.16905825043023182,1.4515773215529526,4.279955313875894,4.523068731224688,0.028032007828658192,2.69625857751241,4.531755164666551
CRV,1h,prev_ret_lt_m2s,no,4858,-0.012464810790958545,0.8451497309634016,-0.01748947998322925,0.9042143380347346,2.4259182259575187,3.967231428282633,,,
CRV,1h,prev_ret_gt_3s,yes,46,0.020998286828043784,1.710100736817381,-0.13670056134609254,2.4079740536041783,4.711743273655608,4.801459209204349,0.31606016770692613,2.8250994084449177,4.811427646487543
CRV,1h,prev_ret_gt_3s,no,4954,-0.007287640872236168,0.8513405608894433,-0.01269828778474591,0.9191459145224656,2.470725542554684,4.010004110372504,,,
CRV,1h,prev_ret_lt_m3s,yes,48,0.2648795583014209,1.5863384984835738,0.1468172576011506,2.268169119016585,4.284773187180509,4.507056966917949,0.2863904569313743,2.6103619708376167,4.531755164666551
CRV,1h,prev_ret_lt_m3s,no,4952,-0.009663019080257705,0.8526715230302285,-0.013197551392796214,0.9122135523658771,2.471510832404946,4.088393546441648,,,
CRV,1h,range_top10,yes,500,-0.01848144604830316,1.3418418578050662,-0.03565138053945871,1.4370757325195886,4.086400586039792,4.700888753058348,0.26914487235534856,3.257357649890304,4.532336681199606
CRV,1h,range_top10,no,4500,-0.005754739702848084,0.7921224446802344,-0.0123524695814059,0.8727201008722618,2.1993213149376483,3.598402007074996,,,
CRV,1h,range_top1,yes,50,0.38885981399763475,1.570731429729433,0.11191008701596505,2.6256887798034794,4.274263315798122,4.506005979779709,0.22508483251244726,2.9772478692866207,4.531755164666551
CRV,1h,range_top1,no,4950,-0.011026271189262565,0.8520199779273074,-0.013947837978117716,0.913044038293703,2.4082251402092636,4.0884957495392,,,
CRV,1h,vol_top1,yes,50,-0.07389631787051275,1.6039590990406876,-0.004103161313767645,1.7495090370360866,3.9626949654595385,4.474849144745851,0.41522403074280057,2.4060378887650558,4.531755164666551
CRV,1h,vol_top1,no,4950,-0.006351966826958042,0.8523188322118423,-0.013018259037667068,0.9153431355757492,2.5188917202439773,4.0884957495392,,,
CRV,1h,up5_consec,yes,93,-0.2184973702298533,1.0569006881743406,-0.2683148866848728,0.6085692793959029,3.0562851174416488,3.2722362602751924,0.001548768939635289,1.4181597204638636,3.2962308317011413
CRV,1h,up5_consec,no,4907,-0.0030195223671472594,0.8583384191565788,-0.009162543522078792,0.9257701755132545,2.550356015910768,4.141092992518412,,,
CRV,1h,dn5_consec,yes,145,0.009719301996421341,0.9619127444539632,0.09261967436873242,0.862478737061649,2.704517850867663,4.3327077226695705,0.4681683808088868,1.504755824711045,4.531755164666551
CRV,1h,dn5_consec,no,4855,-0.007527569614098668,0.8597814381029397,-0.015519114375872611,0.9246529469339486,2.557514698340129,4.093350396671894,,,
CRV,1w,base,base,188,0.32272380428563335,15.109463573055205,-0.4626470756018075,13.074563473336486,42.607442538495356,106.02461024923083,,,
CRV,1w,prev_ret_gt_2s,yes,6,26.905022497287593,44.40348404952098,6.00750940631768,72.10469560870646,110.85246307310894,114.72723981954918,0.010335525155195906,,
CRV,1w,prev_ret_gt_2s,no,182,-0.5536157130660796,12.538008956570067,-1.2210059253262406,12.070769066874773,36.7614514901,61.38459205000585,,,
CRV,1w,prev_ret_lt_m2s,yes,1,2.7850959729017744,,2.7850959729017744,2.7850959729017744,2.7850959729017744,2.7850959729017744,,,
CRV,1w,prev_ret_lt_m2s,no,187,0.3095560386780604,15.148944324163535,-0.5813953488371992,13.111530596193177,42.87997010760267,106.07345067874937,,,
CRV,1w,prev_ret_gt_3s,yes,2,2.60286247683863,1.3974498921266814,2.60286247683863,3.3933795129115785,3.571245846027992,3.5890324793396333,,,
CRV,1w,prev_ret_gt_3s,no,186,0.2982061841506546,15.188699318361367,-0.7908749524411895,13.148497719049868,43.15249767671075,106.1222911082679,,,
CRV,1w,prev_ret_lt_m3s,yes,0,,,,,,,,,
CRV,1w,prev_ret_lt_m3s,no,188,0.32272380428563335,15.109463573055205,-0.4626470756018075,13.074563473336486,42.607442538495356,106.02461024923083,,,
CRV,1w,range_top10,yes,19,10.71504900831436,29.455323710771268,3.1574098838073272,36.78988522651972,101.46099701192351,113.78809321343057,0.0860828085762893,29.051620648259302,115.15777056915364
CRV,1w,range_top10,no,169,-0.8456441180607915,12.147784055523791,-1.2967696955612396,11.514930183426557,31.313941283980025,60.79534485674408,,,
CRV,1w,range_top1,yes,2,-0.9928754052909938,6.482591171773105,-0.9928754052909943,2.6742319364856537,3.499331088385399,3.581841003575374,,,
CRV,1w,range_top1,no,186,0.33687003234559687,15.182815413459945,-0.4626470756018075,13.148497719049868,43.15249767671075,106.1222911082679,,,
CRV,1w,vol_top1,yes,2,5.101180813936723,22.43273023483421,5.101180813936722,17.791049349600534,20.64626977012489,20.931791812177327,,,
CRV,1w,vol_top1,no,186,0.27134254611734193,15.09285594294911,-0.4626470756018075,12.556918363209746,43.15249767671075,106.1222911082679,,,
CRV,1w,up5_consec,yes,6,-3.0864683642669264,20.566066737435627,-10.947816152520161,20.766939726505626,32.18017844997897,33.3215023223263,0.2849740146449698,,
CRV,1w,up5_consec,no,182,0.4351147548972558,14.959333697022743,-0.2960416890773143,12.882313356455077,44.24260795314076,106.31765282634065,,,
CRV,1w,dn5_consec,yes,1,7.805596465390274,,7.805596465390274,7.805596465390274,7.805596465390274,7.805596465390274,,,
CRV,1w,dn5_consec,no,187,0.2827084424615444,15.140034253190226,-0.5813953488371992,13.111530596193177,42.87997010760267,106.07345067874937,,,
CRV,5m,base,base,5023,0.003998732425817793,0.23880121473110177,0.0,0.2406080434088676,0.745844003547999,1.264044497063371,,,
CRV,5m,prev_ret_gt_2s,yes,147,0.02075317843045586,0.45957393053534007,-0.0311249444197359,0.5744943895025179,1.3423579339099088,2.037093653069784,0.6212279873881872,0.8102691504685405,2.128603104212856
CRV,5m,prev_ret_gt_2s,no,4876,0.0034936250503703366,0.22893544841378408,0.0,0.23409784514232257,0.7183881698630157,1.1176659793462966,,,
CRV,5m,prev_ret_lt_m2s,yes,108,0.08024395498189622,0.4348087920944737,0.08765917383495303,0.5992018018539633,0.924433362756823,0.9294105444063621,0.001108528264801875,0.7244393297975552,0.9296197342897994
CRV,5m,prev_ret_lt_m2s,no,4915,0.0023233541885733424,0.23244806681984678,0.0,0.2331634685052464,0.7283438919540322,1.2726039614848463,,,
CRV,5m,prev_ret_gt_3s,yes,60,-0.038646160188185265,0.5071865999845233,-0.13640334634247853,0.5437817928001,1.093307287180196,1.4609741661481361,0.0899253577646413,0.689370426637634,1.5018260415890161
CRV,5m,prev_ret_gt_3s,no,4963,0.004514286235376564,0.23374058242532814,0.0,0.23715429822269937,0.7379224846800053,1.1980923462055348,,,
CRV,5m,prev_ret_lt_m3s,yes,42,0.14823159324482202,0.4327834642524275,0.1484515244462581,0.6486735045713553,0.8966983547754909,0.9263275963383688,0.0005540959281135376,0.6854437854902433,0.9296197342897994
CRV,5m,prev_ret_lt_m3s,no,4981,0.0027825549204176362,0.23619482306586856,0.0,0.23616577911553804,0.7378230755657088,1.2672196634930035,,,
CRV,5m,range_top10,yes,503,0.018896943860517473,0.4159957180185452,0.016459550654257527,0.5326342287383623,0.9433120073166734,1.7856488650146245,0.35392710507910186,0.8491255341279305,1.1065573770491666
CRV,5m,range_top10,no,4520,0.0023408119940359477,0.2100528818348284,0.0,0.2148704406448698,0.6557405157309173,1.1745260897467495,,,
CRV,5m,range_top1,yes,51,0.038393657810799044,0.5219447724613853,0.08815638175543317,0.5575379125780655,0.9717618185371535,1.0096896943597724,0.20040741104258164,0.6676079105271793,1.0139039027845076
CRV,5m,range_top1,no,4972,0.003645928484821404,0.23421925825923476,0.0,0.23657617019403857,0.7318838890652152,1.267953885946366,,,
CRV,5m,vol_top1,yes,51,0.004731822197759198,0.4332668300424163,0.004804227720400789,0.5716194647563455,0.9316137947392167,1.005674891979979,0.9944244877892912,0.661762627503204,1.0139039027845076
CRV,5m,vol_top1,no,4972,0.003991212800240758,0.23605702825181338,0.0,0.23823860732490768,0.7378727801228571,1.267953885946366,,,
CRV,5m,up5_consec,yes,123,-0.0046986119538067785,0.2746090297873667,-0.00473709142586598,0.2237353932855468,0.9259559325883197,1.2263044708180306,0.26250125547548675,0.4580162822675642,1.2655880580408896
CRV,5m,up5_consec,no,4900,0.004217053519428777,0.23786108054808927,0.0,0.24072630274715423,0.7382657243776531,1.2107521510832349,,,
CRV,5m,dn5_consec,yes,107,0.014940114118539898,0.2978728600258423,0.03917152230328291,0.3096318251961441,0.6592294948173283,1.0602853779520387,0.13625921866339757,0.4273381884549732,1.1065573770491666
CRV,5m,dn5_consec,no,4916,0.0037605859975994712,0.2373841813335393,0.0,0.23871576723309973,0.7465167266191287,1.2725223812122257,,,
DOGE,1d,base,base,1319,0.09534296516145152,4.428361815602585,-0.08133860097606638,4.844175532404168,13.422152384832708,25.10478955868343,,,
DOGE,1d,prev_ret_gt_2s,yes,38,-0.26998718955829043,7.726875627687285,-1.1246736084801368,8.319432778603714,23.57014206402607,26.179592533508107,0.1718602072514125,8.59130586610167,26.46953147456166
DOGE,1d,prev_ret_gt_2s,no,1281,0.10618023751067104,4.296819249839589,-0.07581083130022703,4.83668341708543,12.558266671061387,21.984536661558717,,,
DOGE,1d,prev_ret_lt_m2s,yes,31,0.6897789306664422,6.2097682291062934,0.22125377137109936,6.386077603913809,16.208708871088643,18.08862909305283,0.42456367480508594,6.330521478318507,18.297509117715528
DOGE,1d,prev_ret_lt_m2s,no,1288,0.081035888351937,4.378945671643864,-0.0895002380044585,4.799090175342597,12.973272796979694,25.23783043727512,,,
DOGE,1d,prev_ret_gt_3s,yes,14,-0.7865450934077526,10.53305637169777,-0.8752180448676761,6.723234343994013,24.07627783131887,26.230206110237383,0.5061542045646064,2.2105608396195464,26.46953147456166
DOGE,1d,prev_ret_gt_3s,no,1305,0.10480383322273042,4.325094266232852,-0.08000640051204488,4.839847516220131,12.872179549959455,21.967963498578413,,,
DOGE,1d,prev_ret_lt_m3s,yes,5,2.0983026857818383,5.7485433062616185,0.5085309633572566,7.947252780858789,10.99608274414921,11.300965740478253,0.4520896649979892,,
DOGE,1d,prev_ret_lt_m3s,no,1314,0.08772135283032376,4.423692814165324,-0.08617736161479761,4.840374866075914,13.454679891198836,25.126247764907422,,,
DOGE,1d,range_top10,yes,132,0.5914486941047267,6.715698912567431,-0.009293680297400853,8.410732999075107,18.86882510515145,25.487698204826202,0.5517892309235326,14.43728336468554,26.46953147456166
DOGE,1d,range_top10,no,1187,0.04017366758730466,4.096456221795076,-0.09298496997041106,4.66383365150869,12.105451063157036,22.04944821656464,,,
DOGE,1d,range_top1,yes,14,2.5745042049273974,10.529084122412343,1.7485862803479635,15.240734854170691,25.40986366359309,26.363564693464802,0.33050514513405016,6.200890518596136,26.46953147456166
DOGE,1d,range_top1,no,1305,0.068746599370859,4.318450964692281,-0.08601550603850594,4.79065452066665,12.463800596561043,21.967963498578413,,,
DOGE,1d,vol_top1,yes,14,-0.33230110521021283,6.606776926566656,-0.523773702326924,7.162566572446179,12.828102335587275,13.468136500534554,0.6580280227108393,2.3433196321878125,13.539251407750918
DOGE,1d,vol_top1,no,1305,0.0999307176405345,4.402702441024407,-0.08000640051204488,4.824225613447175,12.872179549959455,25.164872536111588,,,
DOGE,1d,up5_consec,yes,25,0.3394186033774268,6.853768416628269,-1.3012033908352483,7.268533166086626,17.171283209787777,18.20354487984037,0.7294199822914254,5.261535604972736,18.318240620957326
DOGE,1d,up5_consec,no,1294,0.09062743892080281,4.372238439336686,-0.07599339889140522,4.792072498694867,12.504571047039303,25.212080589806327,,,
DOGE,1d,dn5_consec,yes,29,0.1478685598758622,4.098627369819969,0.5978063107553,4.6347375195910505,8.28370543971143,8.52647546824127,0.8097024416724223,3.943778002425755,8.553449915855694
DOGE,1d,dn5_consec,no,1290,0.09416215721825935,4.436959970901858,-0.08617736161479761,4.843066224023717,13.686129983061019,25.229247154785522,,,
DOGE,1h,base,base,5000,-0.011231811711604565,0.6725721125232067,-0.002281795729103253,0.6576963270218064,1.9045586560828083,3.8108141058245595,,,
DOGE,1h,prev_ret_gt_2s,yes,130,-0.11272712192836594,1.0414036274750946,-0.14211292353797367,1.09097214901575,2.3995115480245444,2.6668770431539666,0.15732592935888468,1.4810311679926054,2.6986365773389753
DOGE,1h,prev_ret_gt_2s,no,4870,-0.008522491315674589,0.6598598417599408,-0.0010705128295374067,0.6397439950766411,1.8742669772528908,3.8142400518505375,,,
DOGE,1h,prev_ret_lt_m2s,yes,135,0.12209774938425379,1.1722681521633236,0.11101339369385954,1.5296431993638748,3.4399407147589556,3.9107367900383183,0.05722326851580735,1.9573175526692757,3.922124562895757
DOGE,1h,prev_ret_lt_m2s,no,4865,-0.014931604259999403,0.653102245532349,-0.004308116491469338,0.6336433542481373,1.8384165613991519,3.6657883827010758,,,
DOGE,1h,prev_ret_gt_3s,yes,42,-0.2752655509307411,1.2762504195033841,-0.17210591766498307,0.8335928722644103,2.522867467497128,2.681059666354792,0.3701593899992124,0.8697929506582723,2.6986365773389753
DOGE,1h,prev_ret_gt_3s,no,4958,-0.008995140261987035,0.6649196576847204,-0.001423119216303892,0.6537943452017594,1.8756045365305596,3.811920949925245,,,
DOGE,1h,prev_ret_lt_m3s,yes,48,0.1631711300325208,1.3265738751887926,0.17683363632601257,1.6254765755131853,3.251242127648872,3.8550363193710724,0.1349289809771778,1.7958551719412448,3.922124562895757
DOGE,1h,prev_ret_lt_m3s,no,4952,-0.012922308723663938,0.6631253653563003,-0.002906496624049959,0.6476938097677251,1.8635036358958026,3.802628743890329,,,
DOGE,1h,range_top10,yes,500,0.026867422840980433,1.1152070839438695,0.005401200191001987,1.3106363188404617,3.533141876156008,4.055677222134222,0.30400498056683567,2.468927515731804,3.9224403839114603
DOGE,1h,range_top10,no,4500,-0.01546505999522512,0.6037424457532099,-0.0027424642414675127,0.593765295323343,1.6269564895564206,3.23433743040408,,,
DOGE,1h,range_top1,yes,50,0.08154201540493354,1.4498141437029668,0.06361551051912162,1.582650578491472,3.123661570379592,3.4911831820088346,0.30834455585320286,2.038965026376771,3.5320189166343052
DOGE,1h,range_top1,no,4950,-0.012168921076418083,0.660321182320268,-0.0027424642414675127,0.6464888989685008,1.8523375467163616,3.812131777373016,,,
DOGE,1h,vol_top1,yes,50,-0.07465101752969507,1.306414868302245,-0.0035650260756137087,1.058123613696192,3.6741910228715375,3.7971280794413804,0.5408968160200303,1.448816045637713,3.810787752393585
DOGE,1h,vol_top1,no,4950,-0.010591213673037995,0.6633129983048149,-0.002281795729103253,0.6524088670569754,1.8703329323151046,3.8039899276678777,,,
DOGE,1h,up5_consec,yes,135,0.07979892802859904,0.8459622089694016,0.04993793428169635,1.1141001233075185,2.170581710082311,3.72061305375311,0.3154045294481034,1.5994568442792472,3.95370666446615
DOGE,1h,up5_consec,no,4865,-0.013757844571815765,0.6670503441801655,-0.004308116491469338,0.6472419682180158,1.8741990743918442,3.803375151608296,,,
DOGE,1h,dn5_consec,yes,129,-0.007584325749010027,0.7007978065877313,0.04348981613471192,0.6606851933978364,1.852981274993019,2.713732599365019,0.49975780207106146,0.9411677686230746,2.8325339904078817
DOGE,1h,dn5_consec,no,4871,-0.011328409061055337,0.6718831100936499,-0.0027682044042021126,0.6552819698173007,1.893505992953846,3.814213698419563,,,
DOGE,1w,base,base,188,0.5540132089465798,12.565259236171979,0.172290651751561,12.69755998404181,36.303525228925416,90.91093074611013,,,
DOGE,1w,prev_ret_gt_2s,yes,5,6.056122039580083,17.82446736237761,0.6011679835108197,24.533366809388227,35.00043345513235,36.04714011970677,0.6680769623359152,,
DOGE,1w,prev_ret_gt_2s,no,183,0.40368236657954404,12.425223610099069,0.1488865872604661,12.433493738130679,35.74047966379891,91.24100404143084,,,
DOGE,1w,prev_ret_lt_m2s,yes,1,2.409638554216853,,2.409638554216853,2.409638554216853,2.409638554216853,2.409638554216853,,,
DOGE,1w,prev_ret_lt_m2s,no,187,0.5440900787579688,12.598252899797256,0.1488865872604661,12.703534821577884,36.314300949595435,90.97694540517426,,,
DOGE,1w,prev_ret_gt_3s,yes,1,-5.420963059365302,,-5.420963059365302,-5.420963059365302,-5.420963059365302,-5.420963059365302,,,
DOGE,1w,prev_ret_gt_3s,no,187,0.5859649536969106,12.591331304226319,0.1956947162426559,12.703534821577884,36.314300949595435,90.97694540517426,,,
DOGE,1w,prev_ret_lt_m3s,yes,0,,,,,,,,,
DOGE,1w,prev_ret_lt_m3s,no,188,0.5540132089465798,12.565259236171979,0.172290651751561,12.69755998404181,36.303525228925416,90.91093074611013,,,
DOGE,1w,range_top10,yes,19,10.855551670511812,25.214412485960104,3.39405003941744,27.40454779814993,91.17907038749719,102.04801183069189,0.006327964667776729,16.226629265825895,103.25567199104691
DOGE,1w,range_top10,no,169,-0.6041479198684464,9.709419943320636,-0.2550335570469686,11.270203443123341,28.20407915094193,36.933586600078456,,,
DOGE,1w,range_top1,yes,2,16.51228236549261,27.79093485957971,16.51228236549261,32.23320916127055,35.770417690320585,36.12413854322559,,,
DOGE,1w,range_top1,no,186,0.3824189169407085,12.35455662817883,0.172290651751561,12.064281138176291,35.68558210538113,91.04296006423841,,,
DOGE,1w,vol_top1,yes,2,-11.804131676776825,4.183280071372751,-11.804131676776825,-9.43771111192065,-8.905266484828012,-8.85202202211875,,,
DOGE,1w,vol_top1,no,186,0.6868964872876917,12.563009110813427,0.19875224712595507,12.70950965911396,36.32507667026548,91.04296006423841,,,
DOGE,1w,up5_consec,yes,5,17.872883498641173,47.84804085256243,-0.7114407001729495,62.031681081125214,99.13327290005473,102.8434320819477,0.9164080332590411,,
DOGE,1w,up5_consec,no,183,0.08082003163251979,10.170578410765078,0.20180977800925426,12.433493738130679,35.54651669173836,37.04489481102347,,,
DOGE,1w,dn5_consec,yes,0,,,,,,,,,
DOGE,1w,dn5_consec,no,188,0.5540132089465798,12.565259236171979,0.172290651751561,12.69755998404181,36.303525228925416,90.91093074611013,,,
DOGE,5m,base,base,5025,-0.0006536694720038572,0.11687554734038182,0.0,0.12356509319924494,0.3257622282147469,0.5697932631855052,,,
DOGE,5m,prev_ret_gt_2s,yes,120,0.012678214730669954,0.1601926923500125,-0.0014260046202474452,0.21670460924241097,0.43130049313913704,0.5011383987494077,0.6634231229935882,0.287276378117934,0.5088288288288112
DOGE,5m,prev_ret_gt_2s,no,4905,-0.0009798317766564276,0.1156156940469381,0.0,0.12128640806339687,0.3139391114463273,0.5712358387107328,,,
DOGE,5m,prev_ret_lt_m2s,yes,122,0.006807432495836343,0.2608205074323221,0.011380716838993443,0.2647533135033277,0.5943815855778006,0.9154257991765934,0.3221096025642536,0.36386743243279784,0.9569238823768922
DOGE,5m,prev_ret_lt_m2s,no,4903,-0.0008393220194394079,0.11099218437749706,0.0,0.12111505692986135,0.2975958758804611,0.5406099945221977,,,
DOGE,5m,prev_ret_gt_3s,yes,40,0.002097091898186909,0.18807003458046267,-0.04866144376711734,0.2733455815837216,0.40460261578897255,0.44024329095790987,0.2848103561682469,0.28296613992896,0.44420336597668086
DOGE,5m,prev_ret_gt_3s,no,4985,-0.0006757417798890388,0.11615803029464587,0.0013740227263303595,0.12242159015174005,0.3239106602152854,0.5704298921853922,,,
DOGE,5m,prev_ret_lt_m3s,yes,35,0.06116229823186936,0.3193161928091004,0.1034419237363915,0.3615979369847633,0.8403176981776996,0.9452632639569735,0.024261364421853893,0.3623146197578268,0.9569238823768922
DOGE,5m,prev_ret_lt_m3s,no,4990,-0.001087248403794551,0.11416589756803984,0.0,0.12185531246823535,0.30766550092587386,0.5396600624452073,,,
DOGE,5m,range_top10,yes,503,0.002156507801486181,0.20269161970632493,0.0,0.22556976282479546,0.5087679002504162,1.0169141681646383,0.5096190335762194,0.3698962937776265,0.6139645170851527
DOGE,5m,range_top10,no,4522,-0.0009662566388692902,0.10303809782159747,0.0,0.11482490033122295,0.28096216651515815,0.48705849083867336,,,
DOGE,5m,range_top1,yes,51,0.027158270783284578,0.3165297169899399,-0.03118134788464566,0.3663758221385205,0.7854441997310224,0.9397759141123062,0.9211347636366367,0.44420336597668086,0.9569238823768922
DOGE,5m,range_top1,no,4974,-0.0009388341187709881,0.11306907946548779,0.0006870113631651797,0.12181009668478901,0.2985523924506167,0.5398347625972942,,,
DOGE,5m,vol_top1,yes,51,0.06798677282900673,0.24054251544156388,0.015691421072139278,0.29233355258349025,0.8456754103612907,1.0542152143098162,0.12056772272801819,0.3953293474463604,1.0773863036374287
DOGE,5m,vol_top1,no,4974,-0.0013574617030757388,0.11475808793296995,0.0,0.12192615947599794,0.3131400376568717,0.5398347625972942,,,
DOGE,5m,up5_consec,yes,150,0.014087960439541044,0.1318023842802026,0.0014195673158745592,0.1484263015381848,0.3993718709680055,0.7535300109305056,0.8250762705077522,0.27020190376496567,0.8143001800180016
DOGE,5m,up5_consec,no,4875,-0.0011072580846667771,0.11637149959667557,0.0,0.12320359680992005,0.31404067649242556,0.5529547739941229,,,
DOGE,5m,dn5_consec,yes,131,-0.014652989413022574,0.19031855483348722,0.0014409429530681805,0.1902527643869778,0.4579842786111525,0.5999008418522611,0.8580189835556052,0.25289622725342054,0.6139645170851527
DOGE,5m,dn5_consec,no,4894,-0.00027894309025611457,0.11427107039900117,0.0,0.12270046986145637,0.31485841506937334,0.5525783842357224,,,
ETH,1d,base,base,1319,0.08761314707467101,3.3061681755631054,0.024754517699476786,3.748259544102815,10.159081323259228,17.82444075520038,,,
ETH,1d,prev_ret_gt_2s,yes,42,-0.38516968040413824,3.9581278849692745,-0.7973099338792533,4.939986082484116,6.39711310541883,6.422119645544883,0.35139402931125696,5.100100659881424,6.424898150003333
ETH,1d,prev_ret_gt_2s,no,1277,0.10316277804891531,3.283220769626254,0.030304050641438707,3.7421192984389067,10.329820820003404,18.026166735335323,,,
ETH,1d,prev_ret_lt_m2s,yes,32,-0.0996194328956958,5.222459598830298,-0.24208407523507725,4.8149391150251155,12.410012606154293,12.878549866782242,0.8766018965752491,4.669977723763185,12.930609562407568
ETH,1d,prev_ret_lt_m2s,no,1287,0.09226850259840975,3.2472119364303262,0.024754517699476786,3.7126163052896217,9.89255997632251,17.978136740065047,,,
ETH,1d,prev_ret_gt_3s,yes,15,-0.7712865161166377,5.4380245364535105,-0.6422096558779233,5.102616444508143,6.336350517617002,6.355051825481645,0.8558308010465501,2.2222222222222143,6.357129748577717
ETH,1d,prev_ret_gt_3s,no,1304,0.09749312786291461,3.2757069269835717,0.02492745965295695,3.743747106744189,10.168538834376456,17.89648574810525,,,
ETH,1d,prev_ret_lt_m3s,yes,8,2.694964050675734,5.954912355425122,0.13892568798274385,11.755068048287264,12.813055410995537,12.918854147266366,0.49698984873204544,,
ETH,1d,prev_ret_lt_m3s,no,1311,0.07170253896726558,3.281195659984333,0.024754517699476786,3.7399488873651965,9.807173452495654,17.862864751416822,,,
ETH,1d,range_top10,yes,132,-0.06979643634785782,4.553784436480647,-0.3870619558058508,4.814939115025118,13.214113582239163,14.390637451481618,0.4542927892491554,8.007517630911522,14.548795077764476
ETH,1d,range_top10,no,1187,0.1051178353743962,3.1390687612390833,0.026449428692343346,3.730945147845245,8.822620227790297,18.429370154099114,,,
ETH,1d,range_top1,yes,14,0.8358530742364001,5.631567432437478,1.4356829224205225,5.604197472085885,12.056762186431875,12.843224824810001,0.26854599717712124,3.443481105840007,12.930609562407568
ETH,1d,range_top1,no,1305,0.07958605207063715,3.275035068595175,0.016521643352795934,3.733946394351897,10.097388621268221,17.891682748578333,,,
ETH,1d,vol_top1,yes,14,-0.8299429641663073,5.9238763966419485,-2.183469371322133,6.063252271819385,12.09115031340313,12.846663637507126,0.07895286588706961,3.4989548859083675,12.930609562407568
ETH,1d,vol_top1,no,1305,0.097456660911739,3.269421986458907,0.026449428692343346,3.733946394351897,10.097388621268221,17.891682748578333,,,
ETH,1d,up5_consec,yes,46,0.512863072397399,2.9909573699000798,0.1687818713520861,5.173851670533358,7.465905840109296,7.9224505941151815,0.5231495231321235,5.679862626194076,7.973177789004726
ETH,1d,up5_consec,no,1273,0.07224669258539726,3.317044863093857,0.013942464098160023,3.6962789126755773,10.356385900570627,18.04537873344409,,,
ETH,1d,dn5_consec,yes,26,0.67332261061304,4.48513159738538,0.8048228268680679,4.713867035327146,12.067040022342074,13.380930713389422,0.26299637315917446,3.9142764576154567,13.52691856795023
ETH,1d,dn5_consec,no,1293,0.07583553991922043,3.2793939794206715,0.013942464098160023,3.7369476408585447,10.112424268414257,17.949318742903536,,,
ETH,1h,base,base,5001,-0.009179906082062794,0.6349613881118361,-0.004313505586006627,0.5748117491521487,1.8606849727128338,3.903397921932039,,,
ETH,1h,prev_ret_gt_2s,yes,131,-0.0059641031692324945,1.0720706443561412,-0.07314218841427689,1.052757506878832,3.437289773828738,4.18954486767241,0.2114247459184917,1.919532193478668,4.3012704174228755
ETH,1h,prev_ret_gt_2s,no,4870,-0.009266409199430505,0.6191416454349391,0.0,0.5635235719092554,1.8333759180277407,3.652308983194875,,,
ETH,1h,prev_ret_lt_m2s,yes,143,0.04368014032131188,1.0908537859066247,0.06813774306828613,1.286362094723934,2.7224167393507153,3.8556751601345853,0.12191980666267078,2.037529664864024,4.006417818885377
ETH,1h,prev_ret_lt_m2s,no,4858,-0.01073589345046184,0.6165806422282972,-0.004887626176208748,0.5614751786686135,1.79264599371155,3.6557762642820735,,,
ETH,1h,prev_ret_gt_3s,yes,49,0.11657406255978403,1.2831344496175445,0.08966312283846811,1.2390611800532982,3.8814599701378345,4.25928937269437,0.6452115784904375,1.4161915540111998,4.3012704174228755
ETH,1h,prev_ret_gt_3s,no,4952,-0.010424240585990596,0.6253366587071099,-0.004354547700408107,0.5708855404029337,1.854907751385925,3.6286158957650256,,,
