entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
2189,2190,2025-01-30 10:00:00+00:00,2025-01-30 12:00:00+00:00,L,105281.5,105307.9124,-49.19,65614.18,1
2190,2191,2025-01-30 12:00:00+00:00,2025-01-30 14:00:00+00:00,S,104840.9,104649.8644,53.94,65668.12,1
2192,2193,2025-01-30 16:00:00+00:00,2025-01-30 18:00:00+00:00,L,105242.9,105720.1906,232.15,65900.27,1
2195,2196,2025-01-30 22:00:00+00:00,2025-01-31 00:00:00+00:00,S,104684.6,104330.6908,156.89,66057.16,1
2196,2197,2025-01-31 00:00:00+00:00,2025-01-31 02:00:00+00:00,L,104679.6,104782.4544,-1.15,66056.01,1
2205,2206,2025-01-31 18:00:00+00:00,2025-01-31 20:00:00+00:00,S,102232.0,101489.9537,413.41,66469.41,1
2208,2209,2025-02-01 00:00:00+00:00,2025-02-01 02:00:00+00:00,L,102504.1,102715.3727,70.53,66539.95,1
2214,2215,2025-02-01 12:00:00+00:00,2025-02-01 14:00:00+00:00,S,101821.7,101686.6117,21.74,66561.68,1
2216,2217,2025-02-01 16:00:00+00:00,2025-02-01 18:00:00+00:00,L,102197.3,102199.743,-64.97,66496.71,1
2217,2218,2025-02-01 18:00:00+00:00,2025-02-01 20:00:00+00:00,S,101622.6,100933.7379,384.26,66880.97,1
2220,2221,2025-02-02 00:00:00+00:00,2025-02-02 02:00:00+00:00,L,101196.5,101199.2327,-65.07,66815.9,1
2226,2227,2025-02-02 12:00:00+00:00,2025-02-02 14:00:00+00:00,S,98757.5,98673.5592,-10.02,66805.87,1
2232,2233,2025-02-03 00:00:00+00:00,2025-02-03 02:00:00+00:00,L,93387.6,94848.6116,978.35,67784.22,1
2244,2245,2025-02-04 00:00:00+00:00,2025-02-04 02:00:00+00:00,S,101338.1,100533.7488,470.24,68254.46,1
2246,2247,2025-02-04 04:00:00+00:00,2025-02-04 06:00:00+00:00,L,98807.4,99615.552,490.0,68744.46,1
2253,2254,2025-02-04 18:00:00+00:00,2025-02-04 20:00:00+00:00,S,98828.6,96388.8919,1628.3,70372.76,1
2256,2257,2025-02-05 00:00:00+00:00,2025-02-05 02:00:00+00:00,L,97805.3,98256.3431,254.16,70626.92,1
2260,2261,2025-02-05 08:00:00+00:00,2025-02-05 10:00:00+00:00,S,97361.9,97354.0876,-64.96,70561.96,1
2262,2263,2025-02-05 12:00:00+00:00,2025-02-05 14:00:00+00:00,L,98548.8,99141.7904,354.03,70915.99,1
2264,2265,2025-02-05 16:00:00+00:00,2025-02-05 18:00:00+00:00,S,97503.5,96477.3787,675.4,71591.39,1
2268,2269,2025-02-06 00:00:00+00:00,2025-02-06 02:00:00+00:00,L,97118.3,97456.1201,177.43,71768.82,1
2276,2277,2025-02-06 16:00:00+00:00,2025-02-06 18:00:00+00:00,S,96670.1,95654.8886,681.93,72450.76,1
2285,2286,2025-02-07 10:00:00+00:00,2025-02-07 12:00:00+00:00,L,97706.0,98791.3896,732.39,73183.14,1
