ts,o,h,l,c,v
1720432800000,3050.14,3069.9,3005.0,3053.63,101474.62
1720440000000,3053.63,3063.0,3017.64,3037.5,89807.68
1720447200000,3037.5,3046.81,2886.29,2966.99,363911.65
1720454400000,2966.99,2992.1,2942.86,2983.08,104778.6
1720461600000,2983.08,3008.96,2971.8,3003.17,56990.04
1720468800000,3003.17,3028.27,2981.91,3025.0,70470.39
1720476000000,3025.0,3047.07,3013.35,3017.91,58158.23
1720483200000,3017.91,3076.59,3001.61,3027.42,104723.09
1720490400000,3027.42,3074.27,3012.24,3063.48,71626.18
1720497600000,3063.48,3085.3,3053.15,3066.8,60603.2
1720504800000,3066.8,3089.65,3057.45,3061.36,65045.02
1720512000000,3061.36,3115.0,3054.07,3087.07,84832.19
1720519200000,3087.07,3097.93,3061.41,3082.41,52911.94
1720526400000,3082.41,3086.56,3047.45,3067.75,55118.98
1720533600000,3067.75,3108.22,3034.08,3066.07,146000.48
1720540800000,3066.07,3088.24,3045.0,3050.8,61201.86
1720548000000,3050.8,3081.3,3045.61,3067.82,39461.48
1720555200000,3067.82,3078.4,3055.74,3059.77,25877.87
1720562400000,3059.77,3076.76,3045.36,3065.17,30312.13
1720569600000,3065.17,3068.57,3021.5,3057.68,66110.82
1720576800000,3057.68,3082.0,3048.07,3078.93,28093.64
1720584000000,3078.93,3129.77,3078.93,3101.6,94961.44
1720591200000,3101.6,3113.31,3085.94,3094.86,44447.88
1720598400000,3094.86,3097.53,3076.67,3086.95,41158.12
1720605600000,3086.95,3108.9,3080.0,3101.53,54087.11
1720612800000,3101.53,3121.5,3075.72,3105.29,100432.48
1720620000000,3105.29,3128.57,3087.04,3120.6,73878.93
1720627200000,3120.6,3151.35,3095.19,3101.92,94630.86
1720634400000,3101.92,3109.5,3088.64,3106.03,31399.12
1720641600000,3106.03,3110.7,3078.08,3093.87,42571.36
1720648800000,3093.87,3107.06,3093.09,3099.34,20727.29
1720656000000,3099.34,3129.32,3083.97,3120.34,31323.3
1720663200000,3120.34,3123.38,3051.22,3075.0,75169.2
1720670400000,3075.0,3099.71,3071.22,3096.79,29480.68
1720677600000,3096.79,3123.0,3092.0,3116.67,38205.9
1720684800000,3116.67,3145.98,3113.08,3142.11,54083.91
1720692000000,3142.11,3156.35,3130.12,3145.22,57003.61
1720699200000,3145.22,3216.9,3120.14,3179.39,254204.49
1720706400000,3179.39,3183.28,3102.04,3116.2,158742.82
1720713600000,3116.2,3139.83,3095.67,3129.43,68739.03
1720720800000,3129.43,3147.84,3104.66,3105.46,53166.98
1720728000000,3105.46,3121.0,3088.5,3108.95,48794.22
1720735200000,3108.95,3109.79,3083.31,3097.97,35109.69
1720742400000,3097.97,3116.91,3052.37,3086.8,80624.93
1720749600000,3086.8,3108.67,3079.48,3084.03,31241.77
1720756800000,3084.03,3088.9,3062.62,3080.98,32432.05
1720764000000,3080.98,3097.89,3056.0,3070.05,37144.1
1720771200000,3070.05,3084.18,3045.66,3056.73,57821.6
1720778400000,3056.73,3073.29,3042.0,3068.89,38276.47
1720785600000,3068.89,3124.91,3055.53,3118.19,100098.71
1720792800000,3118.19,3139.8,3109.15,3130.8,72455.93
1720800000000,3130.8,3156.92,3114.58,3142.01,74487.95
1720807200000,3142.01,3153.85,3111.23,3114.2,70011.92
1720814400000,3114.2,3121.45,3087.08,3117.33,64762.43
1720821600000,3117.33,3134.83,3114.89,3133.2,28784.26
1720828800000,3133.2,3139.29,3124.04,3128.31,17453.84
1720836000000,3128.31,3129.0,3118.44,3119.25,9380.21
1720843200000,3119.25,3136.96,3111.28,3131.77,24570.12
1720850400000,3131.77,3141.81,3128.61,3139.44,14569.73
1720857600000,3139.44,3172.38,3127.51,3165.11,58792.96
1720864800000,3165.11,3168.78,3148.08,3156.2,24633.12
1720872000000,3156.2,3164.38,3145.27,3152.93,18881.62
1720879200000,3152.93,3160.45,3137.61,3153.76,22032.48
1720886400000,3153.76,3161.7,3144.71,3155.13,15082.09
1720893600000,3155.13,3164.48,3146.15,3162.55,11380.72
1720900800000,3162.55,3167.5,3157.87,3164.32,10663.64
1720908000000,3164.32,3201.67,3142.37,3174.26,100317.38
1720915200000,3174.26,3192.88,3171.29,3185.36,31563.22
1720922400000,3185.36,3187.41,3160.39,3171.12,22343.4
1720929600000,3171.12,3205.82,3169.43,3200.15,43643.1
1720936800000,3200.15,3203.63,3185.19,3194.41,18882.88
1720944000000,3194.41,3226.25,3194.24,3211.5,46202.27
1720951200000,3211.5,3215.94,3194.81,3201.39,25857.45
1720958400000,3201.39,3202.65,3180.91,3182.48,24400.87
1720965600000,3182.48,3203.0,3171.2,3189.23,40203.18
1720972800000,3189.23,3196.67,3181.84,3188.98,16974.7
1720980000000,3188.98,3190.58,3181.43,3189.56,7864.65
1720987200000,3189.56,3256.87,3188.62,3254.09,59829.48
1720994400000,3254.09,3266.94,3236.66,3243.4,62919.64
1721001600000,3243.4,3298.76,3230.16,3271.41,75519.21
1721008800000,3271.41,3341.96,3266.34,3327.43,101368.37
1721016000000,3327.43,3345.0,3318.81,3333.38,50413.65
1721023200000,3333.38,3367.0,3329.31,3354.39,55520.95
1721030400000,3354.39,3371.13,3337.55,3346.7,62704.92
1721037600000,3346.7,3350.2,3325.91,3338.6,34257.73
1721044800000,3338.6,3361.52,3331.82,3356.08,56316.17
1721052000000,3356.08,3393.55,3342.86,3365.69,81798.44
