entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
444,445,2024-10-14 00:00:00+00:00,2024-10-14 04:00:00+00:00,S,64280.0,63771.3681,101.69,14811.99,1
449,450,2024-10-14 20:00:00+00:00,2024-10-15 00:00:00+00:00,L,66078.0,66298.5521,34.63,14846.61,1
451,452,2024-10-15 04:00:00+00:00,2024-10-15 08:00:00+00:00,S,65660.0,65288.8036,69.09,14915.7,1
455,456,2024-10-15 20:00:00+00:00,2024-10-16 00:00:00+00:00,L,67059.0,67543.3385,92.81,15008.51,1
456,457,2024-10-16 00:00:00+00:00,2024-10-16 04:00:00+00:00,S,67084.0,66789.0843,50.97,15059.49,1
463,464,2024-10-17 04:00:00+00:00,2024-10-17 08:00:00+00:00,L,67296.0,67512.47,33.38,15092.87,1
466,479,2024-10-17 16:00:00+00:00,2024-10-19 20:00:00+00:00,S,66826.0,68377.0,-365.35,14725.95,13
479,480,2024-10-19 20:00:00+00:00,2024-10-20 00:00:00+00:00,L,68377.0,68442.6741,-0.58,14725.36,1
483,484,2024-10-20 12:00:00+00:00,2024-10-20 16:00:00+00:00,S,68648.0,68460.7316,25.44,14750.81,1
489,490,2024-10-21 12:00:00+00:00,2024-10-21 16:00:00+00:00,L,67394.0,67969.2507,111.16,14861.97,1
504,505,2024-10-24 00:00:00+00:00,2024-10-24 04:00:00+00:00,S,67258.0,67103.971,19.17,14881.14,1
509,510,2024-10-24 20:00:00+00:00,2024-10-25 00:00:00+00:00,L,68201.0,68255.1846,-3.06,14878.08,1
510,511,2024-10-25 00:00:00+00:00,2024-10-25 04:00:00+00:00,S,68002.0,67228.9357,154.26,15032.34,1
511,512,2024-10-25 04:00:00+00:00,2024-10-25 08:00:00+00:00,L,67480.0,68143.904,132.86,15165.2,1
522,523,2024-10-27 00:00:00+00:00,2024-10-27 04:00:00+00:00,S,67271.0,67127.7722,17.12,15182.33,1
533,534,2024-10-28 20:00:00+00:00,2024-10-29 00:00:00+00:00,L,69992.0,71626.7075,339.41,15521.74,1
534,535,2024-10-29 00:00:00+00:00,2024-10-29 04:00:00+00:00,S,70990.0,70890.8544,6.16,15527.89,1
549,550,2024-10-31 12:00:00+00:00,2024-10-31 16:00:00+00:00,L,70642.0,70926.8433,47.08,15574.98,1
558,559,2024-11-02 00:00:00+00:00,2024-11-02 04:00:00+00:00,S,69628.0,69489.2138,15.47,15590.45,1
561,562,2024-11-02 12:00:00+00:00,2024-11-02 16:00:00+00:00,L,69387.0,69592.6063,30.61,15621.05,1
563,564,2024-11-02 20:00:00+00:00,2024-11-03 00:00:00+00:00,S,69362.0,67894.7046,314.83,15935.88,1
564,565,2024-11-03 00:00:00+00:00,2024-11-03 04:00:00+00:00,L,68383.0,68751.9058,70.03,16005.92,1
570,571,2024-11-04 00:00:00+00:00,2024-11-04 04:00:00+00:00,S,69053.0,68637.4355,80.32,16086.24,1
587,588,2024-11-06 20:00:00+00:00,2024-11-07 00:00:00+00:00,L,75640.0,76031.6647,67.21,16153.44,1
588,589,2024-11-07 00:00:00+00:00,2024-11-07 04:00:00+00:00,S,75090.0,74492.2056,112.44,16265.89,1
593,594,2024-11-07 20:00:00+00:00,2024-11-08 00:00:00+00:00,L,75925.0,76384.69,82.22,16348.11,1
594,595,2024-11-08 00:00:00+00:00,2024-11-08 04:00:00+00:00,S,75946.0,75784.2765,18.46,16366.57,1
600,601,2024-11-09 00:00:00+00:00,2024-11-09 04:00:00+00:00,L,76360.0,76788.9127,75.56,16442.13,1
603,604,2024-11-09 12:00:00+00:00,2024-11-09 16:00:00+00:00,S,76360.0,75769.0555,110.8,16552.94,1
611,612,2024-11-10 20:00:00+00:00,2024-11-11 00:00:00+00:00,L,80458.0,81897.3336,279.57,16832.5,1
