entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
143,149,2024-08-24 20:00:00+00:00,2024-08-25 20:00:00+00:00,L,160.69,161.9298,84.81,12713.68,6
150,151,2024-08-26 00:00:00+00:00,2024-08-26 04:00:00+00:00,S,160.13,158.3795,126.27,12839.94,1
158,159,2024-08-27 08:00:00+00:00,2024-08-27 12:00:00+00:00,L,154.26,155.7667,112.57,12952.51,1
180,181,2024-08-31 00:00:00+00:00,2024-08-31 04:00:00+00:00,S,138.23,137.3917,65.6,13018.11,1
186,189,2024-09-01 00:00:00+00:00,2024-09-01 12:00:00+00:00,L,134.0,134.6466,49.8,13067.52,3
198,199,2024-09-03 00:00:00+00:00,2024-09-03 04:00:00+00:00,S,135.47,133.6371,163.73,13231.25,1
204,205,2024-09-04 00:00:00+00:00,2024-09-04 04:00:00+00:00,L,127.66,131.2851,362.49,13593.75,1
211,212,2024-09-05 04:00:00+00:00,2024-09-05 08:00:00+00:00,S,132.94,131.679,115.35,13709.1,1
213,214,2024-09-05 12:00:00+00:00,2024-09-05 16:00:00+00:00,L,130.53,131.0287,38.67,13747.76,1
214,215,2024-09-05 16:00:00+00:00,2024-09-05 20:00:00+00:00,S,128.35,128.1885,3.55,13751.32,1
218,219,2024-09-06 08:00:00+00:00,2024-09-06 12:00:00+00:00,L,130.23,134.0367,388.21,14139.52,1
221,222,2024-09-06 20:00:00+00:00,2024-09-07 00:00:00+00:00,S,124.94,124.1636,73.73,14213.25,1
222,223,2024-09-07 00:00:00+00:00,2024-09-07 04:00:00+00:00,L,125.12,128.3468,352.34,14565.6,1
223,224,2024-09-07 04:00:00+00:00,2024-09-07 08:00:00+00:00,S,127.65,126.7894,83.63,14649.23,1
226,227,2024-09-07 16:00:00+00:00,2024-09-07 20:00:00+00:00,L,128.25,128.2846,-10.7,14638.53,1
228,229,2024-09-08 00:00:00+00:00,2024-09-08 04:00:00+00:00,S,128.29,127.9017,29.67,14668.2,1
233,234,2024-09-08 20:00:00+00:00,2024-09-09 00:00:00+00:00,L,130.04,130.9591,89.0,14757.2,1
238,239,2024-09-09 16:00:00+00:00,2024-09-09 20:00:00+00:00,S,135.15,133.9342,118.0,14875.2,1
239,240,2024-09-09 20:00:00+00:00,2024-09-10 00:00:00+00:00,L,135.13,135.1571,-11.89,14863.31,1
240,241,2024-09-10 00:00:00+00:00,2024-09-10 04:00:00+00:00,S,132.99,132.7023,17.29,14880.59,1
246,252,2024-09-11 00:00:00+00:00,2024-09-12 00:00:00+00:00,L,133.6,136.0316,255.94,15135.42,6
252,253,2024-09-12 00:00:00+00:00,2024-09-12 04:00:00+00:00,S,135.73,134.427,130.16,15265.58,1
257,258,2024-09-12 20:00:00+00:00,2024-09-13 00:00:00+00:00,L,136.15,136.1879,-11.01,15254.57,1
261,262,2024-09-13 12:00:00+00:00,2024-09-13 16:00:00+00:00,S,136.64,136.0926,45.86,15300.43,1
263,264,2024-09-13 20:00:00+00:00,2024-09-14 00:00:00+00:00,L,139.06,139.8302,69.44,15369.87,1
264,265,2024-09-14 00:00:00+00:00,2024-09-14 04:00:00+00:00,S,139.52,137.5394,202.82,15572.69,1
272,273,2024-09-15 08:00:00+00:00,2024-09-15 12:00:00+00:00,L,135.59,136.3703,74.05,15646.74,1
275,276,2024-09-15 20:00:00+00:00,2024-09-16 00:00:00+00:00,S,131.37,129.313,229.35,15876.09,1
276,277,2024-09-16 00:00:00+00:00,2024-09-16 04:00:00+00:00,L,130.58,131.3687,80.01,15956.1,1
284,285,2024-09-17 08:00:00+00:00,2024-09-17 12:00:00+00:00,S,132.03,130.9849,110.35,16066.45,1
288,289,2024-09-18 00:00:00+00:00,2024-09-18 04:00:00+00:00,L,131.67,131.796,-0.69,16065.76,1
294,295,2024-09-19 00:00:00+00:00,2024-09-19 04:00:00+00:00,S,138.17,137.787,28.47,16094.23,1
299,300,2024-09-19 20:00:00+00:00,2024-09-20 00:00:00+00:00,L,142.95,144.7347,184.84,16279.07,1
300,301,2024-09-20 00:00:00+00:00,2024-09-20 04:00:00+00:00,S,144.79,144.6527,-0.84,16278.23,1
306,307,2024-09-21 00:00:00+00:00,2024-09-21 04:00:00+00:00,L,146.09,147.7282,166.26,16444.49,1
312,313,2024-09-22 00:00:00+00:00,2024-09-22 04:00:00+00:00,S,148.14,146.4262,173.8,16618.29,1
313,314,2024-09-22 04:00:00+00:00,2024-09-22 08:00:00+00:00,L,147.17,147.493,19.85,16638.14,1
318,319,2024-09-23 00:00:00+00:00,2024-09-23 04:00:00+00:00,S,147.79,145.3046,263.17,16901.31,1
329,330,2024-09-24 20:00:00+00:00,2024-09-25 00:00:00+00:00,L,152.85,154.0041,110.71,17012.02,1
330,331,2024-09-25 00:00:00+00:00,2024-09-25 04:00:00+00:00,S,152.2,149.096,329.94,17341.96,1
336,337,2024-09-26 00:00:00+00:00,2024-09-26 04:00:00+00:00,L,149.25,151.9261,293.6,17635.56,1
337,338,2024-09-26 04:00:00+00:00,2024-09-26 08:00:00+00:00,S,151.92,150.6931,124.79,17760.35,1
349,350,2024-09-28 04:00:00+00:00,2024-09-28 08:00:00+00:00,L,156.45,157.6095,113.87,17874.22,1
352,353,2024-09-28 16:00:00+00:00,2024-09-28 20:00:00+00:00,S,156.98,155.7939,117.18,17991.39,1
358,359,2024-09-29 16:00:00+00:00,2024-09-29 20:00:00+00:00,L,159.6,161.806,230.69,18222.08,1
364,365,2024-09-30 16:00:00+00:00,2024-09-30 20:00:00+00:00,S,155.06,151.8692,356.75,18578.83,1
369,370,2024-10-01 12:00:00+00:00,2024-10-01 16:00:00+00:00,L,149.8,150.0765,15.71,18594.54,1
377,378,2024-10-02 20:00:00+00:00,2024-10-03 00:00:00+00:00,S,140.31,138.8127,179.83,18774.38,1
378,387,2024-10-03 00:00:00+00:00,2024-10-04 12:00:00+00:00,L,142.98,142.46,-87.04,18684.8,9
387,388,2024-10-04 12:00:00+00:00,2024-10-04 16:00:00+00:00,S,142.46,142.0641,33.24,18718.04,1
388,389,2024-10-04 16:00:00+00:00,2024-10-04 20:00:00+00:00,L,144.03,144.5684,51.25,18769.29,1
391,392,2024-10-05 04:00:00+00:00,2024-10-05 08:00:00+00:00,S,143.81,143.4963,22.17,18791.46,1
397,398,2024-10-06 04:00:00+00:00,2024-10-06 08:00:00+00:00,L,143.06,144.3367,148.9,18940.36,1
398,399,2024-10-06 08:00:00+00:00,2024-10-06 12:00:00+00:00,S,144.14,144.1132,-15.42,18924.94,1
408,409,2024-10-08 00:00:00+00:00,2024-10-08 04:00:00+00:00,L,144.7,144.9988,20.16,18945.09,1
414,415,2024-10-09 00:00:00+00:00,2024-10-09 04:00:00+00:00,S,144.08,142.8463,143.27,19088.36,1
415,416,2024-10-09 04:00:00+00:00,2024-10-09 08:00:00+00:00,L,143.26,143.4863,11.07,19099.43,1
416,417,2024-10-09 08:00:00+00:00,2024-10-09 12:00:00+00:00,S,143.29,140.3842,368.22,19467.65,1
417,419,2024-10-09 12:00:00+00:00,2024-10-09 20:00:00+00:00,L,142.9,139.3,-509.89,18957.18,2
419,420,2024-10-09 20:00:00+00:00,2024-10-10 00:00:00+00:00,S,139.3,137.7244,195.46,19152.64,1
420,421,2024-10-10 00:00:00+00:00,2024-10-10 04:00:00+00:00,L,139.91,140.8975,116.03,19268.67,1
426,427,2024-10-11 00:00:00+00:00,2024-10-11 04:00:00+00:00,S,140.89,140.7434,0.78,19269.45,1
430,431,2024-10-11 16:00:00+00:00,2024-10-11 20:00:00+00:00,L,145.47,146.4687,113.02,19382.47,1
432,437,2024-10-12 00:00:00+00:00,2024-10-12 20:00:00+00:00,S,145.23,146.49,-187.53,19193.49,5
437,438,2024-10-12 20:00:00+00:00,2024-10-13 00:00:00+00:00,L,146.49,147.098,60.47,19253.96,1
444,445,2024-10-14 00:00:00+00:00,2024-10-14 04:00:00+00:00,S,152.59,151.0494,175.14,19429.1,1
449,450,2024-10-14 20:00:00+00:00,2024-10-15 00:00:00+00:00,L,157.68,158.3371,61.54,19490.64,1
450,451,2024-10-15 00:00:00+00:00,2024-10-15 04:00:00+00:00,S,155.61,153.9227,191.84,19682.48,1
452,453,2024-10-15 08:00:00+00:00,2024-10-15 12:00:00+00:00,L,152.51,159.7162,910.33,20592.81,1
458,459,2024-10-16 08:00:00+00:00,2024-10-16 12:00:00+00:00,S,156.03,154.0638,238.9,20831.71,1
462,463,2024-10-17 00:00:00+00:00,2024-10-17 04:00:00+00:00,L,154.72,154.8316,-5.81,20825.9,1
466,469,2024-10-17 16:00:00+00:00,2024-10-18 04:00:00+00:00,S,149.45,154.07,-664.59,20160.37,3
469,470,2024-10-18 04:00:00+00:00,2024-10-18 08:00:00+00:00,L,154.07,154.3531,16.89,20177.26,1
474,475,2024-10-19 00:00:00+00:00,2024-10-19 04:00:00+00:00,S,154.65,154.2415,33.12,20210.38,1
478,479,2024-10-19 16:00:00+00:00,2024-10-19 20:00:00+00:00,L,156.42,159.878,426.58,20636.97,1
479,480,2024-10-19 20:00:00+00:00,2024-10-20 00:00:00+00:00,S,159.89,158.3218,181.77,20818.73,1
494,495,2024-10-22 08:00:00+00:00,2024-10-22 12:00:00+00:00,L,168.03,170.997,346.79,21165.52,1
501,502,2024-10-23 12:00:00+00:00,2024-10-23 16:00:00+00:00,S,168.21,164.9068,394.47,21559.99,1
508,509,2024-10-24 16:00:00+00:00,2024-10-24 20:00:00+00:00,L,177.39,179.2876,209.07,21769.06,1
522,523,2024-10-27 00:00:00+00:00,2024-10-27 04:00:00+00:00,S,172.27,171.8646,29.45,21798.51,1
526,527,2024-10-27 16:00:00+00:00,2024-10-27 20:00:00+00:00,L,177.32,178.2919,97.68,21896.19,1
528,529,2024-10-28 00:00:00+00:00,2024-10-28 04:00:00+00:00,S,175.79,173.2469,294.87,22191.06,1
531,532,2024-10-28 12:00:00+00:00,2024-10-28 16:00:00+00:00,L,173.46,178.1185,573.78,22764.84,1
534,535,2024-10-29 00:00:00+00:00,2024-10-29 04:00:00+00:00,S,181.89,179.8035,238.37,23003.22,1
542,543,2024-10-30 08:00:00+00:00,2024-10-30 12:00:00+00:00,L,175.77,177.2667,172.87,23176.09,1
544,545,2024-10-30 16:00:00+00:00,2024-10-30 20:00:00+00:00,S,174.43,173.362,118.73,23294.82,1
546,547,2024-10-31 00:00:00+00:00,2024-10-31 04:00:00+00:00,L,174.45,176.0408,189.13,23483.95,1
558,559,2024-11-02 00:00:00+00:00,2024-11-02 04:00:00+00:00,S,167.12,165.7934,162.93,23646.88,1
561,562,2024-11-02 12:00:00+00:00,2024-11-02 16:00:00+00:00,L,163.88,165.3697,191.31,23838.19,1
570,571,2024-11-04 00:00:00+00:00,2024-11-04 04:00:00+00:00,S,162.83,161.4819,173.53,24011.71,1
576,577,2024-11-05 00:00:00+00:00,2024-11-05 04:00:00+00:00,L,159.77,162.3866,369.24,24380.95,1
577,578,2024-11-05 04:00:00+00:00,2024-11-05 08:00:00+00:00,S,162.08,161.2209,104.85,24485.8,1
578,579,2024-11-05 08:00:00+00:00,2024-11-05 12:00:00+00:00,L,162.48,167.8456,784.12,25269.92,1
579,580,2024-11-05 12:00:00+00:00,2024-11-05 16:00:00+00:00,S,165.95,163.5475,340.58,25610.5,1
581,582,2024-11-05 20:00:00+00:00,2024-11-06 00:00:00+00:00,L,166.72,185.0108,2784.11,28394.61,1
582,583,2024-11-06 00:00:00+00:00,2024-11-06 04:00:00+00:00,S,185.08,183.0701,279.96,28674.57,1
593,594,2024-11-07 20:00:00+00:00,2024-11-08 00:00:00+00:00,L,196.52,201.15,646.9,29321.47,1
594,595,2024-11-08 00:00:00+00:00,2024-11-08 04:00:00+00:00,S,198.42,197.6277,87.76,29409.23,1
600,601,2024-11-09 00:00:00+00:00,2024-11-09 04:00:00+00:00,L,199.16,202.5238,467.32,29876.54,1
601,602,2024-11-09 04:00:00+00:00,2024-11-09 08:00:00+00:00,S,200.5,200.2442,8.23,29884.78,1
602,603,2024-11-09 08:00:00+00:00,2024-11-09 12:00:00+00:00,L,202.5,202.6849,-2.6,29882.18,1
606,607,2024-11-10 00:00:00+00:00,2024-11-10 04:00:00+00:00,S,201.56,201.2218,20.26,29902.43,1
611,612,2024-11-10 20:00:00+00:00,2024-11-11 00:00:00+00:00,L,210.36,212.6285,292.56,30195.0,1
612,613,2024-11-11 00:00:00+00:00,2024-11-11 04:00:00+00:00,S,210.28,204.4116,812.47,31007.47,1
614,615,2024-11-11 08:00:00+00:00,2024-11-11 12:00:00+00:00,L,217.81,221.0912,436.11,31443.58,1
615,616,2024-11-11 12:00:00+00:00,2024-11-11 16:00:00+00:00,S,219.23,216.568,350.36,31793.94,1
616,617,2024-11-11 16:00:00+00:00,2024-11-11 20:00:00+00:00,L,217.99,224.3007,888.62,32682.56,1
618,619,2024-11-12 00:00:00+00:00,2024-11-12 04:00:00+00:00,S,221.0,216.5894,619.58,33302.15,1
620,621,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,L,211.72,214.1933,355.73,33657.88,1
623,624,2024-11-12 20:00:00+00:00,2024-11-13 00:00:00+00:00,S,212.05,203.5299,1318.7,34976.58,1
624,625,2024-11-13 00:00:00+00:00,2024-11-13 04:00:00+00:00,L,203.45,207.3815,640.91,35617.49,1
630,631,2024-11-14 00:00:00+00:00,2024-11-14 04:00:00+00:00,S,219.7,215.4745,649.42,36266.91,1
636,637,2024-11-15 00:00:00+00:00,2024-11-15 04:00:00+00:00,L,209.25,210.7871,230.15,36497.05,1
642,643,2024-11-16 00:00:00+00:00,2024-11-16 04:00:00+00:00,S,221.55,218.7818,419.52,36916.57,1
665,666,2024-11-19 20:00:00+00:00,2024-11-20 00:00:00+00:00,L,237.84,237.9546,-19.13,36897.44,1
673,674,2024-11-21 04:00:00+00:00,2024-11-21 08:00:00+00:00,S,241.6,240.2971,162.09,37059.53,1
677,678,2024-11-21 20:00:00+00:00,2024-11-22 00:00:00+00:00,L,256.78,264.5352,1082.2,38141.73,1
678,679,2024-11-22 00:00:00+00:00,2024-11-22 04:00:00+00:00,S,262.8,258.2309,624.99,38766.72,1
693,694,2024-11-24 12:00:00+00:00,2024-11-24 16:00:00+00:00,L,244.36,250.5273,939.65,39706.37,1
696,697,2024-11-25 00:00:00+00:00,2024-11-25 04:00:00+00:00,S,252.63,252.0278,54.95,39761.32,1
699,700,2024-11-25 12:00:00+00:00,2024-11-25 16:00:00+00:00,L,245.15,246.0848,111.86,39873.18,1
701,702,2024-11-25 20:00:00+00:00,2024-11-26 00:00:00+00:00,S,234.3,233.7469,54.25,39927.43,1
702,703,2024-11-26 00:00:00+00:00,2024-11-26 04:00:00+00:00,L,237.66,239.6071,287.19,40214.62,1
708,709,2024-11-27 00:00:00+00:00,2024-11-27 04:00:00+00:00,S,231.72,227.9473,614.54,40829.15,1
712,713,2024-11-27 16:00:00+00:00,2024-11-27 20:00:00+00:00,L,239.34,243.4335,657.49,41486.64,1
714,715,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,S,240.16,236.9641,510.6,41997.24,1
732,733,2024-12-01 00:00:00+00:00,2024-12-01 04:00:00+00:00,L,235.84,236.9024,147.2,42144.44,1
744,745,2024-12-03 00:00:00+00:00,2024-12-03 04:00:00+00:00,S,228.21,225.3722,481.93,42626.37,1
747,748,2024-12-03 12:00:00+00:00,2024-12-03 16:00:00+00:00,L,223.39,228.5464,941.29,43567.66,1
750,751,2024-12-04 00:00:00+00:00,2024-12-04 04:00:00+00:00,S,238.01,236.2894,271.38,43839.04,1
758,759,2024-12-05 08:00:00+00:00,2024-12-05 12:00:00+00:00,L,242.24,244.9691,450.05,44289.09,1
762,763,2024-12-06 00:00:00+00:00,2024-12-06 04:00:00+00:00,S,242.29,238.309,683.42,44972.51,1
768,769,2024-12-07 00:00:00+00:00,2024-12-07 04:00:00+00:00,L,235.17,236.7462,256.45,45228.95,1
774,775,2024-12-08 00:00:00+00:00,2024-12-08 04:00:00+00:00,S,241.07,236.7769,760.24,45989.19,1
780,781,2024-12-09 00:00:00+00:00,2024-12-09 04:00:00+00:00,L,232.09,232.9257,119.61,46108.8,1
784,785,2024-12-09 16:00:00+00:00,2024-12-09 20:00:00+00:00,S,221.99,196.4413,5260.53,51369.33,1
785,786,2024-12-09 20:00:00+00:00,2024-12-10 00:00:00+00:00,L,216.94,221.1191,938.21,52307.54,1
792,793,2024-12-11 00:00:00+00:00,2024-12-11 04:00:00+00:00,S,219.51,217.261,483.61,52791.16,1
797,798,2024-12-11 20:00:00+00:00,2024-12-12 00:00:00+00:00,L,227.45,232.053,1015.56,53806.72,1
798,799,2024-12-12 00:00:00+00:00,2024-12-12 04:00:00+00:00,S,230.63,229.273,262.79,54069.51,1
804,805,2024-12-13 00:00:00+00:00,2024-12-13 04:00:00+00:00,L,227.3,227.4484,-18.78,54050.73,1
810,811,2024-12-14 00:00:00+00:00,2024-12-14 04:00:00+00:00,S,226.43,225.4322,184.14,54234.87,1
814,815,2024-12-14 16:00:00+00:00,2024-12-14 20:00:00+00:00,L,218.05,220.8996,654.53,54889.4,1
827,828,2024-12-16 20:00:00+00:00,2024-12-17 00:00:00+00:00,S,216.39,211.7924,1111.34,56000.73,1
828,829,2024-12-17 00:00:00+00:00,2024-12-17 04:00:00+00:00,L,215.55,216.5499,203.78,56204.51,1
830,831,2024-12-17 08:00:00+00:00,2024-12-17 12:00:00+00:00,S,221.87,217.1525,1138.85,57343.36,1
833,834,2024-12-17 20:00:00+00:00,2024-12-18 00:00:00+00:00,L,223.16,226.0561,686.84,58030.2,1
852,854,2024-12-21 00:00:00+00:00,2024-12-21 08:00:00+00:00,S,194.3,192.1593,581.31,58610.63,2
855,856,2024-12-21 12:00:00+00:00,2024-12-21 16:00:00+00:00,L,186.7,187.3064,131.77,58742.4,1
856,857,2024-12-21 16:00:00+00:00,2024-12-21 20:00:00+00:00,S,181.48,178.7387,828.58,59570.98,1
858,859,2024-12-22 00:00:00+00:00,2024-12-22 04:00:00+00:00,L,182.75,184.8374,620.86,60191.84,1
862,863,2024-12-22 16:00:00+00:00,2024-12-22 20:00:00+00:00,S,178.48,176.9746,447.51,60639.35,1
869,870,2024-12-23 20:00:00+00:00,2024-12-24 00:00:00+00:00,L,190.07,190.2492,-3.48,60635.87,1
870,871,2024-12-24 00:00:00+00:00,2024-12-24 04:00:00+00:00,S,190.12,189.5348,126.01,60761.88,1
875,876,2024-12-24 20:00:00+00:00,2024-12-25 00:00:00+00:00,L,197.14,201.716,1349.65,62111.53,1
876,877,2024-12-25 00:00:00+00:00,2024-12-25 04:00:00+00:00,S,199.74,197.7693,550.69,62662.22,1
882,886,2024-12-26 00:00:00+00:00,2024-12-26 16:00:00+00:00,L,196.52,189.16,-2409.32,60249.14,4
886,887,2024-12-26 16:00:00+00:00,2024-12-26 20:00:00+00:00,S,189.16,186.5884,758.83,61007.97,1
888,889,2024-12-27 00:00:00+00:00,2024-12-27 04:00:00+00:00,L,189.33,191.203,542.53,61550.5,1
892,893,2024-12-27 16:00:00+00:00,2024-12-27 20:00:00+00:00,S,186.8,183.1627,1136.95,62687.45,1
894,895,2024-12-28 00:00:00+00:00,2024-12-28 04:00:00+00:00,L,184.97,186.1057,322.2,63009.65,1
897,898,2024-12-28 12:00:00+00:00,2024-12-28 16:00:00+00:00,S,190.15,189.7629,65.26,63074.91,1
906,907,2024-12-30 00:00:00+00:00,2024-12-30 04:00:00+00:00,L,191.51,193.794,689.17,63764.08,1
917,918,2024-12-31 20:00:00+00:00,2025-01-01 00:00:00+00:00,S,189.44,189.3083,-19.44,63744.64,1
918,919,2025-01-01 00:00:00+00:00,2025-01-01 04:00:00+00:00,L,190.65,190.6869,-51.42,63693.22,1
924,929,2025-01-02 00:00:00+00:00,2025-01-02 20:00:00+00:00,S,198.64,208.34,-3173.73,60514.72,5
929,930,2025-01-02 20:00:00+00:00,2025-01-03 00:00:00+00:00,L,208.34,208.4316,-33.9,60480.82,1
930,931,2025-01-03 00:00:00+00:00,2025-01-03 04:00:00+00:00,S,208.12,207.2062,205.07,60685.89,1
934,935,2025-01-03 16:00:00+00:00,2025-01-03 20:00:00+00:00,L,217.12,217.9517,171.77,60857.66,1
936,937,2025-01-04 00:00:00+00:00,2025-01-04 04:00:00+00:00,S,216.95,215.7424,277.88,61135.54,1
954,955,2025-01-07 00:00:00+00:00,2025-01-07 04:00:00+00:00,L,217.27,217.2877,-56.15,61079.39,1
971,975,2025-01-09 20:00:00+00:00,2025-01-10 12:00:00+00:00,S,184.91,183.5135,400.19,61476.83,4
975,976,2025-01-10 12:00:00+00:00,2025-01-10 16:00:00+00:00,L,187.2,191.8921,1479.42,62956.25,1
977,978,2025-01-10 20:00:00+00:00,2025-01-11 00:00:00+00:00,S,187.61,185.6226,603.97,63560.21,1
978,979,2025-01-11 00:00:00+00:00,2025-01-11 04:00:00+00:00,L,186.25,186.9819,186.22,63746.43,1
996,1013,2025-01-14 00:00:00+00:00,2025-01-16 20:00:00+00:00,S,184.15,211.25,-9442.43,54287.74,17
1013,1014,2025-01-16 20:00:00+00:00,2025-01-17 00:00:00+00:00,L,211.25,215.3634,1002.79,55290.53,1
1014,1015,2025-01-17 00:00:00+00:00,2025-01-17 04:00:00+00:00,S,211.25,211.2023,-42.81,55247.72,1
1019,1020,2025-01-17 20:00:00+00:00,2025-01-18 00:00:00+00:00,L,219.51,228.7383,2267.4,57515.12,1
1020,1021,2025-01-18 00:00:00+00:00,2025-01-18 04:00:00+00:00,S,221.27,220.6391,106.46,57621.59,1
1023,1024,2025-01-18 12:00:00+00:00,2025-01-18 16:00:00+00:00,L,258.0,270.9813,2841.61,60463.2,1
1026,1027,2025-01-19 00:00:00+00:00,2025-01-19 04:00:00+00:00,S,255.8,254.6312,215.8,60679.0,1
1032,1033,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,L,241.45,264.0543,5620.03,66299.04,1
1044,1045,2025-01-22 00:00:00+00:00,2025-01-22 04:00:00+00:00,S,254.02,252.5729,311.39,66610.43,1
1050,1051,2025-01-23 00:00:00+00:00,2025-01-23 04:00:00+00:00,L,248.85,250.4071,350.19,66960.61,1
1056,1057,2025-01-24 00:00:00+00:00,2025-01-24 04:00:00+00:00,S,252.16,250.6671,329.49,67290.1,1
1062,1065,2025-01-25 00:00:00+00:00,2025-01-25 12:00:00+00:00,L,252.64,254.4536,415.74,67703.83,3
1068,1069,2025-01-26 00:00:00+00:00,2025-01-26 04:00:00+00:00,S,258.35,257.4323,172.8,67876.63,1
1073,1074,2025-01-26 20:00:00+00:00,2025-01-27 00:00:00+00:00,L,240.33,242.2892,485.46,68362.09,1
1080,1082,2025-01-28 00:00:00+00:00,2025-01-28 08:00:00+00:00,S,236.59,235.594,219.41,68580.48,2
1086,1087,2025-01-29 00:00:00+00:00,2025-01-29 04:00:00+00:00,L,231.22,234.6715,955.15,69535.63,1
1092,1093,2025-01-30 00:00:00+00:00,2025-01-30 04:00:00+00:00,S,240.44,237.3681,818.86,70354.49,1
1098,1099,2025-01-31 00:00:00+00:00,2025-01-31 04:00:00+00:00,L,235.87,238.3118,657.98,71012.47,1
1103,1104,2025-01-31 20:00:00+00:00,2025-02-01 00:00:00+00:00,S,231.82,230.6296,293.64,71306.11,1
1104,1105,2025-02-01 00:00:00+00:00,2025-02-01 04:00:00+00:00,L,231.46,232.9553,389.34,71695.45,1
1108,1109,2025-02-01 16:00:00+00:00,2025-02-01 20:00:00+00:00,S,221.59,212.7154,2799.68,74495.14,1
1109,1110,2025-02-01 20:00:00+00:00,2025-02-02 00:00:00+00:00,L,212.81,218.5963,1951.04,76446.17,1
1122,1123,2025-02-04 00:00:00+00:00,2025-02-04 04:00:00+00:00,S,215.45,201.9651,4708.29,81154.46,1
1123,1124,2025-02-04 04:00:00+00:00,2025-02-04 08:00:00+00:00,L,204.19,210.6175,2473.41,83627.87,1
1133,1134,2025-02-05 20:00:00+00:00,2025-02-06 00:00:00+00:00,S,195.93,200.68,-2111.02,81515.6,1
1134,1135,2025-02-06 00:00:00+00:00,2025-02-06 04:00:00+00:00,L,200.68,203.7454,1163.65,82679.25,1
1135,1136,2025-02-06 04:00:00+00:00,2025-02-06 08:00:00+00:00,S,201.93,198.6698,1252.21,83931.46,1
1140,1141,2025-02-07 00:00:00+00:00,2025-02-07 04:00:00+00:00,L,193.09,195.0841,782.86,84714.33,1
1143,1144,2025-02-07 12:00:00+00:00,2025-02-07 16:00:00+00:00,S,197.98,194.7015,1318.12,86032.45,1
1146,1147,2025-02-08 00:00:00+00:00,2025-02-08 04:00:00+00:00,L,192.87,193.1083,20.27,86052.72,1
