entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
3483,3484,2025-05-18 06:00:00+00:00,2025-05-18 08:00:00+00:00,L,103883.4,103883.4,-21.39,2118.0,1
3496,3499,2025-05-19 08:00:00+00:00,2025-05-19 14:00:00+00:00,S,103020.3,104749.7,-376.73,1741.27,3
3499,3500,2025-05-19 14:00:00+00:00,2025-05-19 16:00:00+00:00,L,104749.7,104749.7,-17.41,1723.86,1
3571,3573,2025-05-25 14:00:00+00:00,2025-05-25 18:00:00+00:00,S,106931.9,107679.0,-137.68,1586.18,2
3573,3574,2025-05-25 18:00:00+00:00,2025-05-25 20:00:00+00:00,L,107679.0,107679.0,-15.86,1570.31,1
3606,3611,2025-05-28 12:00:00+00:00,2025-05-28 22:00:00+00:00,S,108004.5,107565.0425,48.19,1618.51,5
3721,3722,2025-06-07 02:00:00+00:00,2025-06-07 04:00:00+00:00,L,104842.7,104842.7,-16.19,1602.32,1
3792,3835,2025-06-13 00:00:00+00:00,2025-06-16 14:00:00+00:00,S,103720.0,107378.2,-581.16,1021.16,43
3835,3836,2025-06-16 14:00:00+00:00,2025-06-16 16:00:00+00:00,L,107378.2,107378.2,-10.21,1010.95,1
3844,3849,2025-06-17 08:00:00+00:00,2025-06-17 18:00:00+00:00,S,106128.4,104453.0908,149.48,1160.42,5
3881,3882,2025-06-20 10:00:00+00:00,2025-06-20 12:00:00+00:00,L,105923.7,105923.7,-11.6,1148.82,1
3883,3886,2025-06-20 14:00:00+00:00,2025-06-20 20:00:00+00:00,S,104166.3,103466.6809,65.67,1214.49,3
3924,3927,2025-06-24 00:00:00+00:00,2025-06-24 06:00:00+00:00,L,105400.5,105348.2,-18.17,1196.32,3
4017,4025,2025-07-01 18:00:00+00:00,2025-07-02 10:00:00+00:00,S,105342.3,107436.2,-249.76,946.56,8
4025,4026,2025-07-02 10:00:00+00:00,2025-07-02 12:00:00+00:00,L,107436.2,107436.2,-9.47,937.1,1
4072,4073,2025-07-06 08:00:00+00:00,2025-07-06 10:00:00+00:00,S,107810.3,108028.8,-28.36,908.73,1
4073,4074,2025-07-06 10:00:00+00:00,2025-07-06 12:00:00+00:00,L,108028.8,108028.8,-9.09,899.65,1
4092,4095,2025-07-08 00:00:00+00:00,2025-07-08 06:00:00+00:00,S,107630.9,108427.9,-75.61,824.03,3
4095,4096,2025-07-08 06:00:00+00:00,2025-07-08 08:00:00+00:00,L,108427.9,108427.9,-8.24,815.79,1
4221,4267,2025-07-18 18:00:00+00:00,2025-07-22 14:00:00+00:00,S,117380.8,118962.1,-118.06,697.73,46
4267,4268,2025-07-22 14:00:00+00:00,2025-07-22 16:00:00+00:00,L,118962.1,118962.1,-6.98,690.76,1
4278,4284,2025-07-23 12:00:00+00:00,2025-07-24 00:00:00+00:00,S,117366.8,119096.4,-108.7,582.05,6
4284,4285,2025-07-24 00:00:00+00:00,2025-07-24 02:00:00+00:00,L,119096.4,119096.4,-5.82,576.23,1
4286,4291,2025-07-24 04:00:00+00:00,2025-07-24 14:00:00+00:00,S,117582.2,119121.2,-81.18,495.05,5
4291,4292,2025-07-24 14:00:00+00:00,2025-07-24 16:00:00+00:00,L,119121.2,119121.2,-4.95,490.1,1
4296,4300,2025-07-25 00:00:00+00:00,2025-07-25 08:00:00+00:00,S,117337.5,116010.0323,50.55,540.64,4
4315,4316,2025-07-26 14:00:00+00:00,2025-07-26 16:00:00+00:00,L,118141.5,118141.5,-5.41,535.24,1
4354,4355,2025-07-29 20:00:00+00:00,2025-07-29 22:00:00+00:00,S,117589.3,117923.3,-20.56,514.68,1
4355,4356,2025-07-29 22:00:00+00:00,2025-07-30 00:00:00+00:00,L,117923.3,117923.3,-5.15,509.54,1
4362,4367,2025-07-30 12:00:00+00:00,2025-07-30 22:00:00+00:00,S,117640.2,117328.7037,8.4,517.93,5
4369,4370,2025-07-31 02:00:00+00:00,2025-07-31 04:00:00+00:00,L,118444.4,118444.4,-5.18,512.75,1
4378,4381,2025-07-31 20:00:00+00:00,2025-08-01 02:00:00+00:00,S,116472.0,115901.42,19.99,532.74,3
4457,4458,2025-08-07 10:00:00+00:00,2025-08-07 12:00:00+00:00,L,116446.2,116446.2,-5.33,527.42,1
4545,4559,2025-08-14 18:00:00+00:00,2025-08-15 22:00:00+00:00,S,117915.4,117333.5926,20.75,548.17,14
4642,4662,2025-08-22 20:00:00+00:00,2025-08-24 12:00:00+00:00,L,116991.5,114577.3,-118.6,429.57,20
4662,4667,2025-08-24 12:00:00+00:00,2025-08-24 22:00:00+00:00,S,114577.3,113422.3307,39.01,468.57,5
4770,4771,2025-09-02 12:00:00+00:00,2025-09-02 14:00:00+00:00,L,111122.9,111122.9,-4.69,463.89,1
4796,4799,2025-09-04 16:00:00+00:00,2025-09-04 22:00:00+00:00,S,109730.1,110685.5,-45.03,418.86,3
4799,4800,2025-09-04 22:00:00+00:00,2025-09-05 00:00:00+00:00,L,110685.5,110685.5,-4.19,414.67,1
4823,4824,2025-09-06 22:00:00+00:00,2025-09-07 00:00:00+00:00,S,110131.5,110507.4,-18.3,396.37,1
4824,4825,2025-09-07 00:00:00+00:00,2025-09-07 02:00:00+00:00,L,110507.4,110507.4,-3.96,392.41,1
4977,5009,2025-09-19 18:00:00+00:00,2025-09-22 10:00:00+00:00,S,115069.5,112735.5369,75.67,468.07,32
5091,5092,2025-09-29 06:00:00+00:00,2025-09-29 08:00:00+00:00,L,111820.2,111820.2,-4.68,463.39,1
5216,5233,2025-10-09 16:00:00+00:00,2025-10-11 02:00:00+00:00,S,120915.9,113182.9331,291.72,755.11,17
5345,5346,2025-10-20 10:00:00+00:00,2025-10-20 12:00:00+00:00,L,110986.2,110986.2,-7.55,747.56,1
5353,5357,2025-10-21 02:00:00+00:00,2025-10-21 10:00:00+00:00,S,109023.1,108073.0014,57.67,805.23,4
5359,5360,2025-10-21 14:00:00+00:00,2025-10-21 16:00:00+00:00,L,113400.0,113400.0,-8.05,797.18,1
5364,5370,2025-10-22 00:00:00+00:00,2025-10-22 12:00:00+00:00,S,108307.4,108205.4328,-0.47,796.72,6
5381,5382,2025-10-23 10:00:00+00:00,2025-10-23 12:00:00+00:00,L,109208.6,109208.6,-7.97,788.75,1
5459,5470,2025-10-29 22:00:00+00:00,2025-10-30 20:00:00+00:00,S,109948.8,107537.3327,165.11,953.85,11
5590,5591,2025-11-09 20:00:00+00:00,2025-11-09 22:00:00+00:00,L,104487.0,104487.0,-9.54,944.32,1
