ts,o,h,l,c,v
1719819300000,3488.27,3490.77,3487.31,3488.78,645.9
1719819600000,3488.78,3491.14,3488.39,3491.07,1015.79
1719819900000,3491.07,3492.47,3490.0,3490.0,1015.28
1719820200000,3490.0,3490.0,3486.6,3487.77,751.4
1719820500000,3487.77,3489.35,3487.04,3488.74,1053.51
1719820800000,3488.74,3490.43,3487.09,3487.69,889.94
1719821100000,3487.69,3491.77,3486.85,3491.77,715.12
1719821400000,3491.77,3491.97,3490.0,3490.31,596.81
1719821700000,3490.31,3493.71,3489.76,3493.44,964.17
1719822000000,3493.44,3493.44,3482.99,3486.01,1813.8
1719822300000,3486.01,3488.63,3485.02,3485.03,706.73
1719822600000,3485.03,3485.03,3478.5,3483.34,2475.75
1719822900000,3483.34,3484.01,3478.64,3478.93,2822.93
1719823200000,3478.93,3478.93,3471.62,3476.76,6775.08
1719823500000,3476.76,3480.89,3474.64,3479.41,6197.37
1719823800000,3479.41,3483.79,3477.64,3480.95,1593.88
1719824100000,3480.95,3485.03,3480.08,3482.02,900.08
1719824400000,3482.02,3485.65,3481.48,3485.64,887.79
1719824700000,3485.64,3487.6,3483.0,3483.98,1188.39
1719825000000,3483.98,3484.01,3479.18,3480.0,761.34
1719825300000,3480.0,3481.39,3478.6,3478.86,465.59
1719825600000,3478.86,3478.86,3474.06,3477.01,1659.19
1719825900000,3477.01,3479.51,3475.71,3477.71,919.19
1719826200000,3477.71,3480.84,3477.5,3480.83,447.51
1719826500000,3480.83,3480.84,3478.12,3478.12,281.76
1719826800000,3478.12,3478.81,3476.07,3476.92,998.61
1719827100000,3476.92,3478.96,3476.18,3478.96,407.33
1719827400000,3478.96,3478.96,3475.95,3478.58,555.91
1719827700000,3478.58,3480.2,3478.41,3480.19,187.21
1719828000000,3480.19,3481.87,3478.19,3481.43,920.59
1719828300000,3481.43,3481.59,3477.61,3479.02,716.48
1719828600000,3479.02,3479.02,3476.0,3476.0,364.94
1719828900000,3476.0,3477.58,3474.05,3474.94,866.16
1719829200000,3474.94,3475.29,3470.52,3470.53,1431.74
1719829500000,3470.53,3474.2,3470.53,3473.73,682.23
1719829800000,3473.73,3477.25,3472.0,3475.22,619.0
1719830100000,3475.22,3475.22,3468.86,3471.64,1149.22
1719830400000,3471.64,3471.64,3464.69,3467.73,2958.02
1719830700000,3467.73,3469.75,3463.6,3465.27,1845.39
1719831000000,3465.27,3467.9,3464.71,3466.6,524.3
1719831300000,3466.6,3470.44,3466.34,3467.41,1693.55
1719831600000,3467.41,3469.35,3464.37,3464.38,734.18
1719831900000,3464.38,3467.56,3462.6,3464.55,1314.21
1719832200000,3464.55,3467.26,3462.1,3465.58,848.33
1719832500000,3465.58,3468.51,3465.26,3466.81,1003.23
1719832800000,3466.81,3466.81,3460.2,3462.83,1562.69
1719833100000,3462.83,3463.81,3460.06,3461.19,1403.26
1719833400000,3461.19,3463.15,3458.63,3461.11,2501.15
1719833700000,3461.11,3461.11,3457.14,3458.34,1913.55
1719834000000,3458.34,3462.93,3457.92,3462.44,3315.64
1719834300000,3462.44,3462.48,3458.0,3458.5,670.56
1719834600000,3458.5,3459.05,3456.02,3457.0,1668.18
1719834900000,3457.0,3460.77,3456.94,3458.2,1621.44
1719835200000,3458.2,3465.28,3457.05,3464.91,1657.04
1719835500000,3464.91,3468.12,3463.21,3463.22,1188.84
1719835800000,3463.22,3467.85,3462.76,3462.77,999.04
1719836100000,3462.77,3467.5,3462.58,3466.46,2903.67
1719836400000,3466.46,3469.85,3465.74,3467.01,886.85
1719836700000,3467.01,3469.63,3465.22,3469.16,998.35
1719837000000,3469.16,3471.37,3467.06,3467.74,1436.24
1719837300000,3467.74,3470.0,3467.45,3469.99,832.37
1719837600000,3469.99,3472.0,3469.46,3471.22,614.63
1719837900000,3471.22,3476.51,3471.21,3475.56,1416.22
1719838200000,3475.56,3475.9,3469.65,3471.45,1491.22
1719838500000,3471.45,3471.61,3469.13,3470.73,799.85
1719838800000,3470.73,3478.66,3470.26,3474.76,1557.7
1719839100000,3474.76,3476.09,3470.71,3472.63,712.2
1719839400000,3472.63,3472.63,3468.27,3469.61,660.74
1719839700000,3469.61,3469.62,3463.83,3465.98,1743.56
1719840000000,3465.98,3466.97,3462.75,3464.94,983.6
1719840300000,3464.94,3474.96,3464.58,3474.85,966.5
1719840600000,3474.85,3479.94,3470.67,3470.68,2878.38
1719840900000,3470.68,3473.98,3469.41,3470.31,922.06
1719841200000,3470.31,3472.92,3466.21,3468.05,1514.63
1719841500000,3468.05,3470.46,3459.12,3461.36,2248.55
1719841800000,3461.36,3461.36,3450.0,3456.0,14898.39
1719842100000,3456.0,3461.71,3452.14,3458.45,2243.67
1719842400000,3458.45,3466.06,3456.92,3460.12,2528.18
1719842700000,3460.12,3467.46,3460.12,3464.51,1605.56
1719843000000,3464.51,3465.2,3451.41,3452.2,2708.61
1719843300000,3452.2,3458.44,3451.76,3457.31,1352.67
1719843600000,3457.31,3461.87,3452.32,3458.98,921.18
1719843900000,3458.98,3462.8,3456.9,3459.93,633.55
1719844200000,3459.93,3461.57,3456.63,3456.63,756.65
1719844500000,3456.63,3463.86,3455.0,3460.96,1362.68
1719844800000,3460.96,3463.68,3457.57,3461.24,1271.56
1719845100000,3461.24,3464.57,3458.51,3460.55,639.44
1719845400000,3460.55,3467.36,3460.55,3464.51,2723.22
1719845700000,3464.51,3470.76,3464.34,3467.46,986.3
1719846000000,3467.46,3473.53,3466.42,3473.03,1633.54
1719846300000,3473.03,3475.07,3469.78,3473.06,1120.76
1719846600000,3473.06,3477.0,3472.11,3476.04,1517.76
1719846900000,3476.04,3476.06,3470.0,3471.93,1364.54
1719847200000,3471.93,3472.86,3463.19,3464.88,1425.59
1719847500000,3464.88,3468.35,3463.8,3467.26,1047.31
1719847800000,3467.26,3470.6,3464.0,3470.6,924.36
1719848100000,3470.6,3473.11,3466.76,3467.94,1040.97
1719848400000,3467.94,3470.43,3465.93,3466.2,391.01
1719848700000,3466.2,3473.0,3466.14,3471.06,961.18
1719849000000,3471.06,3473.74,3469.85,3470.09,803.5
1719849300000,3470.09,3473.14,3468.0,3473.14,891.21
1719849600000,3473.14,3475.32,3463.47,3466.44,2028.81
1719849900000,3466.44,3471.85,3461.88,3471.85,1364.68
1719850200000,3471.85,3474.31,3468.01,3473.61,1252.82
1719850500000,3473.61,3475.1,3471.38,3471.58,1161.93
1719850800000,3471.58,3472.16,3468.03,3469.63,594.23
1719851100000,3469.63,3470.17,3464.02,3468.0,1312.0
1719851400000,3468.0,3472.25,3465.0,3469.02,914.47
1719851700000,3469.02,3469.62,3466.55,3466.56,870.36
1719852000000,3466.56,3468.44,3464.71,3466.57,858.55
1719852300000,3466.57,3467.85,3464.29,3464.93,665.42
1719852600000,3464.93,3466.09,3462.64,3464.84,953.0
1719852900000,3464.84,3466.0,3463.57,3465.54,512.64
1719853200000,3465.54,3468.38,3464.23,3465.8,428.67
1719853500000,3465.8,3467.24,3460.55,3460.56,587.23
1719853800000,3460.56,3465.35,3460.56,3462.67,958.5
1719854100000,3462.67,3466.27,3460.55,3465.1,546.69
1719854400000,3465.1,3465.93,3461.82,3463.47,258.83
1719854700000,3463.47,3473.56,3463.47,3472.1,4323.17
1719855000000,3472.1,3478.13,3470.81,3476.39,1439.67
1719855300000,3476.39,3483.9,3475.68,3478.81,3076.09
1719855600000,3478.81,3486.06,3477.67,3485.42,3739.32
1719855900000,3485.42,3486.0,3481.6,3481.6,1986.16
1719856200000,3481.6,3486.73,3481.13,3485.7,1475.58
1719856500000,3485.7,3492.69,3484.9,3489.74,3915.05
1719856800000,3489.74,3496.09,3488.76,3494.11,2582.39
1719857100000,3494.11,3497.37,3487.01,3489.04,3025.26
1719857400000,3489.04,3492.3,3487.2,3489.02,2177.69
1719857700000,3489.02,3497.67,3489.02,3496.64,1919.76
1719858000000,3496.64,3498.32,3487.0,3488.49,5858.18
