entry_i,exit_i,entry_dt,exit_dt,side,entry_px,exit_px,pnl_usd,equity,bars
5011,5012,2025-09-22 14:00:00+00:00,2025-09-22 16:00:00+00:00,S,112764.2,112176.7471,1843.38,439745.94,1
5016,5017,2025-09-23 00:00:00+00:00,2025-09-23 02:00:00+00:00,L,112082.4,112422.7424,895.56,440641.5,1
5024,5025,2025-09-23 16:00:00+00:00,2025-09-23 18:00:00+00:00,S,111893.9,111472.3516,1219.43,441860.93,1
5029,5030,2025-09-24 02:00:00+00:00,2025-09-24 04:00:00+00:00,L,111627.3,112618.4974,3481.65,445342.59,1
5030,5031,2025-09-24 04:00:00+00:00,2025-09-24 06:00:00+00:00,S,112595.0,112402.9436,314.29,445656.88,1
5032,5033,2025-09-24 08:00:00+00:00,2025-09-24 10:00:00+00:00,L,112685.6,113121.0212,1276.38,446933.25,1
5044,5045,2025-09-25 08:00:00+00:00,2025-09-25 10:00:00+00:00,S,111520.1,111182.716,905.18,447838.44,1
5058,5059,2025-09-26 12:00:00+00:00,2025-09-26 14:00:00+00:00,L,109626.3,109736.9631,4.24,447842.67,1
5059,5060,2025-09-26 14:00:00+00:00,2025-09-26 16:00:00+00:00,S,108972.0,109856.1,-4081.23,443761.44,1
5060,5061,2025-09-26 16:00:00+00:00,2025-09-26 18:00:00+00:00,L,109856.1,110253.7842,1162.68,444924.12,1
5061,5062,2025-09-26 18:00:00+00:00,2025-09-26 20:00:00+00:00,S,109111.5,109034.9526,-132.79,444791.33,1
5062,5063,2025-09-26 20:00:00+00:00,2025-09-26 22:00:00+00:00,L,109418.2,109638.3233,450.02,445241.35,1
5069,5070,2025-09-27 10:00:00+00:00,2025-09-27 12:00:00+00:00,S,109276.1,109187.3473,-83.62,445157.73,1
5074,5075,2025-09-27 20:00:00+00:00,2025-09-27 22:00:00+00:00,L,109428.7,109664.5156,514.14,445671.87,1
5088,5089,2025-09-29 00:00:00+00:00,2025-09-29 02:00:00+00:00,S,111812.2,111535.8488,655.84,446327.71,1
5095,5096,2025-09-29 14:00:00+00:00,2025-09-29 16:00:00+00:00,L,113762.5,114169.9662,1152.3,447480.01,1
5100,5101,2025-09-30 00:00:00+00:00,2025-09-30 02:00:00+00:00,S,114461.4,114248.1549,386.19,447866.19,1
5109,5110,2025-09-30 18:00:00+00:00,2025-09-30 20:00:00+00:00,L,114314.7,114750.0308,1257.69,449123.88,1
5112,5113,2025-10-01 00:00:00+00:00,2025-10-01 02:00:00+00:00,S,114514.1,114040.9204,1406.68,450530.57,1
5118,5119,2025-10-01 12:00:00+00:00,2025-10-01 14:00:00+00:00,L,116755.6,117603.9163,2822.91,453353.48,1
5124,5125,2025-10-02 00:00:00+00:00,2025-10-02 02:00:00+00:00,S,118580.0,118431.7097,113.59,453467.06,1
5130,5131,2025-10-02 12:00:00+00:00,2025-10-02 14:00:00+00:00,L,119580.2,119870.6876,648.11,454115.17,1
5143,5144,2025-10-03 14:00:00+00:00,2025-10-03 16:00:00+00:00,S,122222.9,121554.8775,2027.9,456143.07,1
5145,5146,2025-10-03 18:00:00+00:00,2025-10-03 20:00:00+00:00,L,122590.0,122666.9908,-169.67,455973.4,1
5150,5151,2025-10-04 04:00:00+00:00,2025-10-04 06:00:00+00:00,S,122484.2,122190.7287,636.54,456609.94,1
