date,n_coins,long_ret_pct,short_ret_pct,gross_pct,fees_pct,net_pct,top3_coins,bottom3_coins
2025-05-31,9,1.9997,-1.2903,0.7094,0.09,0.6194,"AAVE,ZEC,ETH","DOGE,CRV,SOL"
2025-06-01,9,3.2456,-0.9518,2.2938,0.09,2.2038,"ZEC,AAVE,XMR","DOGE,XRP,CRV"
2025-06-02,9,-0.0324,-0.0103,-0.0427,0.09,-0.1327,"ZEC,AAVE,XMR","DOGE,XRP,SOL"
2025-06-03,9,-2.9793,1.9198,-1.0595,0.09,-1.1495,"ZEC,AAVE,BTC","DOGE,SOL,XRP"
2025-06-04,9,-7.1898,6.3384,-0.8514,0.09,-0.9414,"ZEC,AAVE,ETH","DOGE,SOL,CRV"
2025-06-05,9,2.5715,-3.0921,-0.5206,0.09,-0.6106,"ZEC,AAVE,BTC","DOGE,SOL,CRV"
2025-06-06,9,2.7823,-1.9692,0.813,0.09,0.723,"ZEC,AAVE,BTC","DOGE,SOL,XRP"
2025-06-07,9,-1.7022,-1.7467,-3.4489,0.09,-3.5389,"ZEC,AAVE,ETH","DOGE,SOL,XRP"
2025-06-08,9,7.3263,-4.6971,2.6292,0.09,2.5392,"ZEC,AAVE,BTC","DOGE,SOL,XRP"
2025-06-09,9,4.86,-2.0404,2.8196,0.09,2.7296,"ZEC,AAVE,ETH","DOGE,XMR,SOL"
2025-06-10,9,-2.2877,2.5971,0.3094,0.09,0.2194,"AAVE,ZEC,ETH","DOGE,XMR,SOL"
2025-06-11,9,-4.0442,5.8115,1.7673,0.09,1.6773,"AAVE,ETH,ZEC","DOGE,CRV,XMR"
2025-06-12,9,-2.967,0.9079,-2.0591,0.09,-2.1491,"AAVE,ETH,ZEC","CRV,DOGE,XMR"
2025-06-13,9,-2.6872,1.817,-0.8702,0.09,-0.9602,"AAVE,ETH,BTC","XMR,DOGE,CRV"
2025-06-14,9,0.3043,0.1971,0.5014,0.09,0.4114,"AAVE,ETH,BTC","XMR,CRV,DOGE"
2025-06-15,9,0.3143,-0.6788,-0.3645,0.09,-0.4545,"AAVE,ETH,BTC","DOGE,XMR,CRV"
2025-06-16,9,-2.9475,3.4179,0.4704,0.09,0.3804,"AAVE,BTC,XRP","DOGE,CRV,ZEC"
2025-06-17,9,-0.6376,-1.9796,-2.6171,0.09,-2.7071,"AAVE,BTC,XRP","CRV,DOGE,ZEC"
2025-06-18,9,-0.5888,0.6725,0.0837,0.09,-0.0063,"AAVE,BTC,XRP","ZEC,DOGE,CRV"
2025-06-19,9,-2.2579,4.1028,1.8449,0.09,1.7549,"AAVE,XRP,BTC","ZEC,DOGE,CRV"
2025-06-20,9,-2.94,3.0889,0.149,0.09,0.059,"AAVE,BTC,XRP","ZEC,DOGE,CRV"
2025-06-21,9,-2.1018,2.8051,0.7033,0.09,0.6133,"BTC,AAVE,XRP","ZEC,DOGE,CRV"
2025-06-22,9,8.0795,-8.2706,-0.1911,0.09,-0.2811,"BTC,XRP,AAVE","ZEC,DOGE,CRV"
2025-06-23,9,1.5641,-0.8936,0.6705,0.09,0.5805,"BTC,AAVE,XRP","ZEC,CRV,DOGE"
2025-06-24,9,-0.9096,4.0756,3.1661,0.09,3.0761,"BTC,XMR,AAVE","ZEC,DOGE,CRV"
2025-06-25,9,-2.0824,3.8869,1.8044,0.09,1.7144,"AAVE,BTC,XRP","CRV,ZEC,DOGE"
2025-06-26,9,1.3586,-0.1677,1.1909,0.09,1.1009,"BTC,AAVE,ETH","CRV,ZEC,DOGE"
2025-06-27,9,0.846,-1.2626,-0.4166,0.09,-0.5066,"BTC,AAVE,XRP","ZEC,CRV,DOGE"
2025-06-28,9,3.281,-3.1778,0.1033,0.09,0.0133,"AAVE,BTC,SOL","ZEC,CRV,DOGE"
2025-06-29,9,-0.5396,3.0156,2.476,0.09,2.386,"BTC,AAVE,SOL","CRV,ZEC,DOGE"
2025-06-30,9,-2.9833,4.0602,1.0769,0.09,0.9869,"BTC,XRP,XMR","CRV,ZEC,DOGE"
2025-07-01,9,3.2136,-5.868,-2.6544,0.09,-2.7444,"BTC,XRP,XMR","ZEC,CRV,DOGE"
2025-07-02,9,0.3794,-2.7288,-2.3494,0.09,-2.4394,"BTC,XRP,XMR","ZEC,CRV,DOGE"
2025-07-03,9,-2.0273,4.1382,2.1109,0.09,2.0209,"XRP,BTC,SOL","CRV,ZEC,DOGE"
2025-07-04,9,-0.0118,0.9478,0.936,0.09,0.846,"XRP,BTC,SOL","CRV,ZEC,DOGE"
2025-07-05,9,1.4457,-1.8178,-0.372,0.09,-0.462,"XRP,BTC,XMR","CRV,ZEC,DOGE"
2025-07-06,9,-0.7673,0.1161,-0.6512,0.09,-0.7412,"AAVE,BTC,XRP","CRV,ZEC,XMR"
2025-07-07,9,1.914,-4.635,-2.7209,0.09,-2.8109,"AAVE,XRP,BTC","CRV,ZEC,XMR"
2025-07-08,9,3.0591,-5.4904,-2.4313,0.09,-2.5213,"AAVE,XRP,BTC","CRV,DOGE,XMR"
2025-07-09,9,5.0157,-3.5008,1.5149,0.09,1.4249,"AAVE,XRP,ETH","CRV,ZEC,XMR"
2025-07-10,9,1.3009,-2.1646,-0.8637,0.09,-0.9537,"AAVE,ETH,XRP","ZEC,XMR,CRV"
2025-07-11,9,-0.7337,0.3458,-0.388,0.09,-0.478,"XRP,DOGE,ETH","ZEC,XMR,CRV"
2025-07-12,9,1.9016,-2.4561,-0.5545,0.09,-0.6445,"XRP,AAVE,ETH","ZEC,XMR,CRV"
2025-07-13,9,1.7467,-1.5646,0.1821,0.09,0.0921,"XRP,ETH,DOGE","ZEC,XMR,SOL"
2025-07-14,9,3.4873,0.1047,3.592,0.09,3.502,"XRP,CRV,ETH","ZEC,XMR,SOL"
2025-07-15,9,11.0972,-0.3143,10.7828,0.09,10.6928,"CRV,XRP,ETH","ZEC,XMR,BTC"
2025-07-16,9,8.8442,-1.7009,7.1434,0.09,7.0534,"CRV,XRP,ETH","XMR,BTC,ZEC"
2025-07-17,9,-0.806,2.8062,2.0002,0.09,1.9102,"CRV,XRP,ETH","XMR,BTC,ZEC"
2025-07-18,9,0.4584,-0.4418,0.0166,0.09,-0.0734,"CRV,XRP,ETH","XMR,BTC,ZEC"
2025-07-19,9,1.4154,-0.2695,1.1459,0.09,1.0559,"CRV,XRP,ETH","XMR,BTC,ZEC"
2025-07-20,9,0.2218,-2.0953,-1.8735,0.09,-1.9635,"CRV,DOGE,XRP","XMR,BTC,SOL"
2025-07-21,9,1.4471,-0.9797,0.4674,0.09,0.3774,"CRV,DOGE,XRP","XMR,BTC,ZEC"
2025-07-22,9,-9.122,3.721,-5.4009,0.09,-5.4909,"CRV,DOGE,XRP","XMR,BTC,AAVE"
2025-07-23,9,0.5886,0.1469,0.7355,0.09,0.6455,"CRV,XRP,ETH","XMR,ZEC,AAVE"
2025-07-24,9,3.896,-1.0944,2.8016,0.09,2.7116,"CRV,ETH,DOGE","ZEC,XMR,AAVE"
2025-07-25,9,2.0362,-0.3607,1.6756,0.09,1.5856,"CRV,ETH,DOGE","XMR,ZEC,AAVE"
2025-07-26,9,-0.2907,-2.0416,-2.3323,0.09,-2.4223,"CRV,ETH,XRP","XMR,AAVE,ZEC"
2025-07-27,9,-3.2918,3.8096,0.5178,0.09,0.4278,"CRV,ETH,DOGE","XMR,AAVE,ZEC"
2025-07-28,9,-0.6627,0.9975,0.3348,0.09,0.2448,"CRV,ETH,XRP","ZEC,AAVE,XMR"
2025-07-29,9,1.1638,3.1751,4.3389,0.09,4.2489,"CRV,ETH,XRP","AAVE,XMR,ZEC"
2025-07-30,9,-4.7883,3.2542,-1.5341,0.09,-1.6241,"CRV,ETH,XRP","AAVE,ZEC,XMR"
2025-07-31,9,-4.5759,2.6571,-1.9188,0.09,-2.0088,"CRV,ETH,XRP","AAVE,ZEC,XMR"
2025-08-01,9,-3.7385,1.4613,-2.2772,0.09,-2.3672,"CRV,ETH,XRP","AAVE,ZEC,XMR"
2025-08-02,9,3.5191,-3.1058,0.4133,0.09,0.3233,"CRV,ETH,SOL","AAVE,ZEC,XMR"
2025-08-03,9,5.0508,-2.0277,3.0231,0.09,2.9331,"CRV,ETH,DOGE","AAVE,ZEC,XMR"
2025-08-04,9,-3.7364,4.4328,0.6964,0.09,0.6064,"CRV,ETH,DOGE","AAVE,ZEC,XMR"
2025-08-05,9,1.4754,-0.9273,0.5481,0.09,0.4581,"ETH,CRV,XRP","AAVE,ZEC,XMR"
2025-08-06,9,4.2682,-2.4177,1.8505,0.09,1.7605,"ETH,BTC,SOL","ZEC,AAVE,XMR"
2025-08-07,9,0.8888,-2.1312,-1.2424,0.09,-1.3324,"ETH,BTC,SOL","XMR,ZEC,AAVE"
2025-08-08,9,2.6664,-2.7367,-0.0703,0.09,-0.1603,"ETH,SOL,BTC","XMR,ZEC,AAVE"
2025-08-09,9,0.2943,1.6818,1.9761,0.09,1.8861,"ETH,CRV,BTC","XMR,DOGE,ZEC"
2025-08-10,9,-2.3601,4.2179,1.8578,0.09,1.7678,"ETH,CRV,BTC","XMR,DOGE,ZEC"
2025-08-11,9,6.6518,-3.0005,3.6513,0.09,3.5613,"ETH,BTC,AAVE","DOGE,XMR,ZEC"
2025-08-12,9,4.2552,-0.9163,3.3389,0.09,3.2489,"ETH,AAVE,CRV","XMR,ZEC,DOGE"
2025-08-13,9,-4.9848,5.5352,0.5504,0.09,0.4604,"ETH,AAVE,SOL","XMR,ZEC,XRP"
2025-08-14,9,-3.308,2.7508,-0.5572,0.09,-0.6472,"ETH,AAVE,SOL","XMR,CRV,ZEC"
2025-08-15,9,0.0902,-2.4649,-2.3747,0.09,-2.4647,"ETH,AAVE,SOL","XMR,CRV,ZEC"
2025-08-16,9,0.6534,-2.7257,-2.0723,0.09,-2.1623,"ETH,SOL,BTC","XMR,CRV,ZEC"
2025-08-17,9,-4.2466,0.4306,-3.816,0.09,-3.906,"ETH,AAVE,SOL","XMR,CRV,ZEC"
2025-08-18,9,-4.3633,4.6697,0.3064,0.09,0.2164,"ETH,AAVE,SOL","ZEC,CRV,XMR"
2025-08-19,9,7.0565,-6.2425,0.8139,0.09,0.7239,"ETH,AAVE,SOL","CRV,XMR,ZEC"
2025-08-20,9,-2.1409,1.4975,-0.6434,0.09,-0.7334,"ETH,AAVE,SOL","XMR,CRV,XRP"
2025-08-21,9,11.0204,-7.1907,3.8296,0.09,3.7396,"ETH,ZEC,AAVE","XMR,XRP,CRV"
2025-08-22,9,1.3815,2.4398,3.8213,0.09,3.7313,"ETH,AAVE,SOL","XMR,BTC,CRV"
2025-08-23,9,-0.5797,-1.1686,-1.7483,0.09,-1.8383,"AAVE,ETH,SOL","XMR,CRV,BTC"
2025-08-24,9,-8.8103,7.9538,-0.8565,0.09,-0.9465,"AAVE,ETH,SOL","XMR,CRV,XRP"
2025-08-25,9,5.0318,-4.5599,0.4718,0.09,0.3818,"AAVE,ETH,SOL","CRV,XMR,XRP"
2025-08-26,9,-2.6196,0.7333,-1.8863,0.09,-1.9763,"AAVE,ETH,ZEC","CRV,BTC,XMR"
2025-08-27,9,1.6444,-0.1394,1.5051,0.09,1.4151,"SOL,ETH,AAVE","CRV,XRP,BTC"
2025-08-28,9,-4.4074,4.5819,0.1746,0.09,0.0846,"SOL,ETH,ZEC","CRV,XRP,BTC"
2025-08-29,9,-0.2371,-0.9874,-1.2246,0.09,-1.3146,"SOL,AAVE,ETH","CRV,XRP,DOGE"
2025-08-30,9,-0.5667,1.6012,1.0345,0.09,0.9445,"SOL,AAVE,ETH","CRV,XRP,BTC"
2025-08-31,9,-1.6402,0.4679,-1.1722,0.09,-1.2622,"SOL,ZEC,AAVE","CRV,XRP,BTC"
2025-09-01,9,4.2296,-2.9526,1.2771,0.09,1.1871,"SOL,XMR,ZEC","CRV,XRP,DOGE"
2025-09-02,9,0.2771,-1.6677,-1.3906,0.09,-1.4806,"XMR,ZEC,SOL","CRV,XRP,DOGE"
2025-09-03,9,-2.1065,2.4351,0.3285,0.09,0.2385,"ZEC,XMR,SOL","CRV,XRP,BTC"
2025-09-04,9,0.4708,-1.4552,-0.9844,0.09,-1.0744,"XMR,ZEC,SOL","CRV,XRP,DOGE"
2025-09-05,9,4.4953,0.2447,4.74,0.09,4.65,"ZEC,SOL,XMR","CRV,XRP,BTC"
2025-09-06,9,2.115,-3.2497,-1.1347,0.09,-1.2247,"ZEC,SOL,XMR","CRV,XRP,DOGE"
2025-09-07,9,3.0142,-2.1181,0.8961,0.09,0.8061,"ZEC,SOL,AAVE","CRV,XRP,BTC"
2025-09-08,9,-1.2028,0.4389,-0.7639,0.09,-0.8539,"ZEC,SOL,DOGE","CRV,BTC,XMR"
2025-09-09,9,1.39,-1.2051,0.185,0.09,0.095,"ZEC,SOL,DOGE","CRV,BTC,ETH"
2025-09-10,9,2.1841,-3.554,-1.3699,0.09,-1.4599,"SOL,DOGE,ZEC","CRV,AAVE,BTC"
2025-09-11,9,5.7184,-3.7213,1.9971,0.09,1.9071,"SOL,ZEC,DOGE","CRV,AAVE,ETH"
2025-09-12,9,3.7794,1.4298,5.2092,0.09,5.1192,"SOL,DOGE,ZEC","AAVE,CRV,ETH"
2025-09-13,9,-3.1657,2.9333,-0.2324,0.09,-0.3224,"DOGE,ZEC,SOL","AAVE,CRV,ETH"
2025-09-14,9,-2.2451,2.5812,0.3361,0.09,0.2461,"DOGE,SOL,ZEC","AAVE,CRV,BTC"
2025-09-15,9,1.5373,1.0896,2.6269,0.09,2.5369,"DOGE,SOL,ZEC","AAVE,CRV,ETH"
2025-09-16,9,2.5839,-3.8788,-1.2949,0.09,-1.3849,"DOGE,ZEC,SOL","CRV,AAVE,ETH"
2025-09-17,9,-0.6619,-1.8547,-2.5166,0.09,-2.6066,"DOGE,ZEC,SOL","AAVE,CRV,ETH"
2025-09-18,9,-3.7433,3.4383,-0.305,0.09,-0.395,"DOGE,ZEC,SOL","AAVE,ETH,CRV"
2025-09-19,9,1.5218,-0.6846,0.8371,0.09,0.7471,"DOGE,ZEC,SOL","AAVE,CRV,ETH"
2025-09-20,9,-0.5443,1.5573,1.0129,0.09,0.9229,"ZEC,DOGE,SOL","AAVE,ETH,CRV"
2025-09-21,9,-6.7798,8.017,1.2371,0.09,1.1471,"ZEC,DOGE,SOL","AAVE,ETH,CRV"
2025-09-22,9,4.1569,1.2334,5.3903,0.09,5.3003,"ZEC,DOGE,XMR","AAVE,CRV,ETH"
2025-09-23,9,2.8515,-1.7579,1.0936,0.09,1.0036,"ZEC,XMR,DOGE","AAVE,CRV,ETH"
2025-09-24,9,-5.3305,7.2613,1.9309,0.09,1.8409,"ZEC,DOGE,XMR","AAVE,CRV,ETH"
2025-09-25,9,2.4573,-4.1903,-1.733,0.09,-1.823,"ZEC,XMR,DOGE","CRV,AAVE,ETH"
2025-09-26,9,-0.8201,0.3578,-0.4623,0.09,-0.5523,"ZEC,DOGE,XMR","CRV,AAVE,ETH"
2025-09-27,9,4.7104,-3.9105,0.7999,0.09,0.7099,"ZEC,XMR,DOGE","CRV,AAVE,ETH"
2025-09-28,9,6.863,0.1828,7.0458,0.09,6.9558,"ZEC,XMR,BTC","CRV,AAVE,ETH"
2025-09-29,9,1.2996,0.3396,1.6392,0.09,1.5492,"ZEC,XMR,BTC","CRV,AAVE,DOGE"
2025-09-30,9,24.1992,-5.7638,18.4354,0.09,18.3454,"ZEC,XMR,BTC","CRV,AAVE,SOL"
2025-10-01,9,5.7032,-1.804,3.8991,0.09,3.8091,"ZEC,XMR,BTC","CRV,AAVE,XRP"
2025-10-02,9,-1.4765,-1.4901,-2.9666,0.09,-3.0566,"ZEC,XMR,BTC","CRV,AAVE,DOGE"
2025-10-03,9,8.5011,2.0545,10.5556,0.09,10.4656,"ZEC,XMR,BTC","DOGE,AAVE,CRV"
2025-10-04,9,1.2013,-0.7019,0.4994,0.09,0.4094,"ZEC,XMR,BTC","DOGE,AAVE,SOL"
2025-10-05,9,-2.7503,-3.6139,-6.3642,0.09,-6.4542,"ZEC,BTC,XMR","DOGE,AAVE,SOL"
2025-10-06,9,-8.3477,2.4879,-5.8597,0.09,-5.9497,"ZEC,BTC,CRV","XMR,SOL,XRP"
2025-10-07,9,15.2878,-3.7226,11.5651,0.09,11.4751,"ZEC,XMR,BTC","DOGE,SOL,AAVE"
2025-10-08,9,6.9742,2.8743,9.8484,0.09,9.7584,"ZEC,XMR,BTC","CRV,DOGE,AAVE"
2025-10-09,9,-5.3563,21.5721,16.2158,0.09,16.1258,"ZEC,XMR,BTC","AAVE,SOL,CRV"
2025-10-10,10,9.8133,2.7278,12.5411,0.09,12.4511,"ZEC,XMR,BTC","CRV,HYPE,DOGE"
2025-10-11,10,-1.5041,-11.7557,-13.2598,0.09,-13.3498,"ZEC,XMR,BTC","CRV,DOGE,HYPE"
2025-10-12,10,-0.8129,-7.7191,-8.5321,0.09,-8.6221,"ZEC,XMR,BTC","CRV,HYPE,DOGE"
2025-10-13,10,-0.5659,4.9222,4.3563,0.09,4.2663,"ZEC,XMR,BTC","DOGE,XRP,CRV"
2025-10-14,10,-2.5876,4.8087,2.221,0.09,2.131,"ZEC,XMR,BTC","DOGE,CRV,XRP"
2025-10-15,10,-6.1151,3.2604,-2.8547,0.09,-2.9447,"ZEC,XMR,ETH","CRV,XRP,DOGE"
2025-10-16,10,0.4826,3.6655,4.148,0.09,4.058,"ZEC,XMR,BTC","DOGE,CRV,HYPE"
2025-10-17,10,2.5651,-3.8058,-1.2407,0.09,-1.3307,"ZEC,XMR,BTC","CRV,AAVE,HYPE"
2025-10-18,10,3.5883,-3.2351,0.3532,0.09,0.2632,"ZEC,XMR,BTC","CRV,AAVE,HYPE"
2025-10-19,10,4.5673,-1.4139,3.1534,0.09,3.0634,"ZEC,XMR,BTC","AAVE,CRV,HYPE"
2025-10-20,10,-1.8773,5.0274,3.1502,0.09,3.0602,"ZEC,XMR,BTC","CRV,AAVE,HYPE"
2025-10-21,10,-2.5564,0.0753,-2.4812,0.09,-2.5712,"ZEC,XMR,BTC","CRV,HYPE,AAVE"
2025-10-22,10,2.7087,-4.8277,-2.119,0.09,-2.209,"ZEC,XMR,BTC","CRV,HYPE,DOGE"
2025-10-23,10,4.3167,-2.0563,2.2604,0.09,2.1704,"ZEC,XMR,BTC","CRV,DOGE,AAVE"
2025-10-24,10,1.5874,-3.7183,-2.131,0.09,-2.221,"ZEC,XMR,BTC","CRV,DOGE,HYPE"
2025-10-25,10,9.7529,-6.4019,3.351,0.09,3.261,"ZEC,XMR,HYPE","CRV,DOGE,AAVE"
2025-10-26,10,0.5407,2.9518,3.4926,0.09,3.4026,"ZEC,XMR,HYPE","CRV,DOGE,AAVE"
2025-10-27,10,-2.3718,3.698,1.3262,0.09,1.2362,"ZEC,XMR,HYPE","CRV,DOGE,AAVE"
2025-10-28,10,4.159,-0.3329,3.8261,0.09,3.7361,"ZEC,HYPE,XMR","CRV,DOGE,AAVE"
2025-10-29,10,-3.8312,6.3842,2.553,0.09,2.463,"ZEC,HYPE,XMR","CRV,DOGE,AAVE"
2025-10-30,10,5.6934,-3.1226,2.5708,0.09,2.4808,"ZEC,HYPE,XMR","DOGE,AAVE,BTC"
2025-10-31,10,1.685,0.6493,2.3343,0.09,2.2443,"ZEC,HYPE,XMR","AAVE,CRV,BTC"
2025-11-01,10,-0.3093,-1.0383,-1.3476,0.09,-1.4376,"ZEC,XMR,HYPE","CRV,AAVE,DOGE"
2025-11-02,10,-0.7121,11.4288,10.7167,0.09,10.6267,"ZEC,XMR,HYPE","CRV,DOGE,AAVE"
2025-11-03,10,-0.9791,3.4124,2.4333,0.09,2.3433,"ZEC,XMR,HYPE","CRV,AAVE,DOGE"
2025-11-04,10,5.1059,-5.1126,-0.0067,0.09,-0.0967,"ZEC,XMR,HYPE","CRV,AAVE,SOL"
2025-11-05,10,3.5661,3.7639,7.33,0.09,7.24,"ZEC,XMR,HYPE","CRV,SOL,ETH"
2025-11-06,10,10.6513,-7.7664,2.8848,0.09,2.7948,"ZEC,XMR,HYPE","CRV,SOL,ETH"
2025-11-07,10,-4.1257,1.5033,-2.6224,0.09,-2.7124,"ZEC,XMR,HYPE","SOL,ETH,CRV"
2025-11-08,10,7.0332,-3.1269,3.9063,0.09,3.8163,"ZEC,XMR,HYPE","SOL,ETH,CRV"
2025-11-09,10,-7.7939,-3.9732,-11.7671,0.09,-11.8571,"ZEC,XMR,HYPE","SOL,CRV,DOGE"
2025-11-10,10,-8.9409,5.7453,-3.1956,0.09,-3.2856,"ZEC,XMR,HYPE","SOL,ETH,DOGE"
2025-11-11,10,6.2277,1.4795,7.7072,0.09,7.6172,"ZEC,XMR,HYPE","SOL,CRV,ETH"
2025-11-12,10,-0.1937,2.5223,2.3286,0.09,2.2386,"ZEC,XMR,XRP","SOL,CRV,DOGE"
2025-11-13,10,5.3189,3.8121,9.131,0.09,9.041,"ZEC,XMR,HYPE","SOL,ETH,DOGE"
2025-11-14,10,5.4978,-1.6288,3.869,0.09,3.779,"ZEC,XMR,XRP","SOL,AAVE,ETH"
2025-11-15,10,0.2481,2.3919,2.64,0.09,2.55,"ZEC,XMR,XRP","SOL,AAVE,CRV"
2025-11-16,10,-5.0865,2.9088,-2.1776,0.09,-2.2676,"ZEC,XMR,XRP","SOL,AAVE,ETH"
2025-11-17,10,1.288,-5.2847,-3.9968,0.09,-4.0868,"ZEC,XMR,XRP","SOL,AAVE,ETH"
2025-11-18,10,-1.8435,2.6401,0.7966,0.09,0.7066,"ZEC,XMR,XRP","SOL,AAVE,ETH"
2025-11-19,10,-4.9623,4.7973,-0.165,0.09,-0.255,"ZEC,XMR,CRV","SOL,ETH,AAVE"
2025-11-20,10,-9.0546,3.4917,-5.5629,0.09,-5.6529,"ZEC,XMR,HYPE","SOL,AAVE,ETH"
2025-11-21,10,0.6369,-0.507,0.1299,0.09,0.0399,"ZEC,XMR,CRV","SOL,AAVE,ETH"
2025-11-22,10,6.3903,-4.1707,2.2197,0.09,2.1297,"ZEC,XMR,CRV","SOL,AAVE,HYPE"
2025-11-23,10,-0.9507,-5.7513,-6.7021,0.09,-6.7921,"ZEC,XMR,CRV","ETH,SOL,HYPE"
2025-11-24,10,-1.0723,0.1801,-0.8922,0.09,-0.9822,"ZEC,XMR,XRP","HYPE,BTC,SOL"
2025-11-25,10,4.2323,-4.6013,-0.3689,0.09,-0.4589,"XMR,ZEC,CRV","HYPE,BTC,SOL"
2025-11-26,10,0.3995,0.3114,0.7109,0.09,0.6209,"XMR,CRV,XRP","BTC,ETH,SOL"
2025-11-27,10,-1.1393,2.912,1.7726,0.09,1.6826,"XMR,XRP,CRV","ZEC,HYPE,DOGE"
2025-11-28,10,-0.0993,0.1374,0.0381,0.09,-0.0519,"XMR,XRP,AAVE","ZEC,DOGE,SOL"
2025-11-29,10,0.5477,5.2662,5.8139,0.09,5.7239,"XMR,XRP,CRV","ZEC,HYPE,SOL"
2025-11-30,10,-5.717,4.3597,-1.3573,0.09,-1.4473,"XMR,XRP,BTC","HYPE,AAVE,CRV"
2025-12-01,10,3.3406,-2.5664,0.7742,0.09,0.6842,"XMR,XRP,BTC","ZEC,DOGE,HYPE"
2025-12-02,10,3.6988,-7.0689,-3.3702,0.09,-3.4602,"XMR,AAVE,SOL","ZEC,DOGE,CRV"
2025-12-03,10,-2.959,-0.4448,-3.4039,0.09,-3.4939,"XMR,SOL,AAVE","ZEC,HYPE,CRV"
2025-12-04,10,-2.7127,4.2098,1.4971,0.09,1.4071,"AAVE,XMR,ETH","ZEC,HYPE,XRP"
2025-12-05,10,-0.1489,1.6966,1.5477,0.09,1.4577,"AAVE,SOL,XMR","ZEC,HYPE,DOGE"
2025-12-06,10,0.3135,1.4498,1.7633,0.09,1.6733,"AAVE,ETH,SOL","ZEC,HYPE,DOGE"
2025-12-07,10,1.6727,-6.9092,-5.2365,0.09,-5.3265,"AAVE,SOL,ETH","ZEC,HYPE,XMR"
2025-12-08,10,4.714,-1.7511,2.963,0.09,2.873,"AAVE,ETH,BTC","ZEC,HYPE,DOGE"
2025-12-09,10,0.4052,1.5412,1.9464,0.09,1.8564,"AAVE,ETH,XMR","ZEC,HYPE,CRV"
2025-12-10,10,0.4804,-3.4617,-2.9812,0.09,-3.0712,"AAVE,XMR,ETH","ZEC,HYPE,DOGE"
2025-12-11,10,-3.5838,1.1031,-2.4807,0.09,-2.5707,"AAVE,XMR,ETH","ZEC,HYPE,DOGE"
2025-12-12,10,2.1901,-0.7959,1.3942,0.09,1.3042,"AAVE,ETH,XMR","ZEC,HYPE,DOGE"
2025-12-13,10,-2.5246,4.9888,2.4642,0.09,2.3742,"AAVE,ETH,XMR","ZEC,HYPE,DOGE"
2025-12-14,10,-0.2756,1.6875,1.4119,0.09,1.3219,"XMR,AAVE,ETH","ZEC,HYPE,DOGE"
2025-12-15,10,0.4142,0.4809,0.8951,0.09,0.8051,"AAVE,XMR,ETH","ZEC,HYPE,CRV"
2025-12-16,10,-3.4551,6.2262,2.7712,0.09,2.6812,"XMR,AAVE,ETH","HYPE,ZEC,CRV"
2025-12-17,10,-1.8012,3.2187,1.4175,0.09,1.3275,"XMR,AAVE,BTC","HYPE,ZEC,CRV"
2025-12-18,10,4.7134,-7.5429,-2.8295,0.09,-2.9195,"XMR,BTC,AAVE","HYPE,CRV,DOGE"
2025-12-19,10,2.3627,0.2088,2.5715,0.09,2.4815,"XMR,AAVE,ETH","HYPE,CRV,XRP"
2025-12-20,10,-3.5464,-0.3308,-3.8772,0.09,-3.9672,"XMR,ZEC,AAVE","HYPE,CRV,XRP"
2025-12-21,10,-1.1497,-2.4276,-3.5773,0.09,-3.6673,"ZEC,XMR,ETH","HYPE,CRV,XRP"
2025-12-22,10,-2.6816,1.7228,-0.9589,0.09,-1.0489,"ZEC,XMR,ETH","HYPE,AAVE,XRP"
2025-12-23,10,1.5724,-1.0582,0.5142,0.09,0.4242,"ZEC,XMR,BTC","HYPE,AAVE,XRP"
2025-12-24,10,-0.2469,2.2044,1.9575,0.09,1.8675,"ZEC,XMR,BTC","HYPE,AAVE,DOGE"
2025-12-25,10,0.1761,-2.6493,-2.4731,0.09,-2.5631,"ZEC,XMR,CRV","HYPE,AAVE,DOGE"
2025-12-26,10,7.7084,-1.4564,6.252,0.09,6.162,"ZEC,XMR,CRV","AAVE,HYPE,DOGE"
2025-12-27,10,-0.0446,1.6542,1.6096,0.09,1.5196,"ZEC,XMR,CRV","AAVE,HYPE,DOGE"
2025-12-28,10,-0.8533,0.5915,-0.2618,0.09,-0.3518,"ZEC,XMR,CRV","AAVE,HYPE,DOGE"
2025-12-29,10,-0.1113,-0.6214,-0.7327,0.09,-0.8227,"ZEC,XMR,BTC","AAVE,DOGE,XRP"
2025-12-30,10,-1.8252,2.3829,0.5577,0.09,0.4677,"ZEC,XMR,BTC","AAVE,DOGE,ETH"
2025-12-31,10,0.3035,-1.7319,-1.4284,0.09,-1.5184,"ZEC,XMR,BTC","AAVE,DOGE,HYPE"
2026-01-01,10,-1.0061,-8.1156,-9.1218,0.09,-9.2118,"ZEC,XMR,CRV","AAVE,HYPE,DOGE"
2026-01-02,10,2.6933,-0.851,1.8423,0.09,1.7523,"ZEC,XMR,DOGE","HYPE,AAVE,XRP"
2026-01-03,10,1.0982,-3.3902,-2.292,0.09,-2.382,"ZEC,CRV,DOGE","AAVE,HYPE,XRP"
2026-01-04,10,1.1092,-2.2825,-1.1733,0.09,-1.2633,"ZEC,CRV,DOGE","AAVE,HYPE,XMR"
2026-01-05,10,-1.2486,-3.6952,-4.9437,0.09,-5.0337,"ZEC,XRP,CRV","AAVE,HYPE,XMR"
2026-01-06,10,-4.623,2.8856,-1.7375,0.09,-1.8275,"ZEC,XRP,CRV","AAVE,XMR,BTC"
