trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-019,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-21a3de4fa0009187-10788,MARKET,SELL,3.621942,GTC,False,False,3.621942,TAKER,16565.7,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d95c4166-661f-46e0-9421-c5e4bb48f58a,2022-11-27 04:00:00+00:00,2022-11-27 04:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-020,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-1d753c9119e7dd8e-10841,MARKET,BUY,3.621942,GTC,True,False,3.621942,TAKER,16534.2,0.0,['35.93000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,444c5aec-c31c-4516-81f7-4cb0cb352b1b,2022-11-27 17:00:00+00:00,2022-11-27 17:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-021,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-5ed87c1675384c00-11198,MARKET,BUY,3.509529,GTC,False,False,3.509529,TAKER,17096.31,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,385bcb34-46cd-4c27-a94c-ec677cf2d43c,2022-12-01 10:00:00+00:00,2022-12-01 10:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-022,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-6d5fa4d2f6b7b447-12721,MARKET,SELL,3.509529,GTC,True,False,3.509529,TAKER,16745.54,0.0,['35.26000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,51493cd8-4e72-4de5-9512-7acbf604b28d,2022-12-17 07:00:00+00:00,2022-12-17 07:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-023,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-580f70c2264f48e1-12950,MARKET,SELL,3.606667,GTC,False,False,3.606667,TAKER,16635.86,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b2fe85c8-d535-4d4f-a1e2-d2c09d7885c7,2022-12-19 16:00:00+00:00,2022-12-19 16:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-024,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-e44ea45e7e4c6337-14285,MARKET,BUY,3.606667,GTC,True,False,3.606667,TAKER,16698.69,0.0,['36.14000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,af4c77c8-7eef-4b40-bea7-39cdf4507472,2023-01-02 14:00:00+00:00,2023-01-02 14:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-025,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-8b133c4837ce850d-14958,MARKET,BUY,3.475390,GTC,False,False,3.475390,TAKER,17264.25,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c1303565-989b-4acd-9cf1-401fa9dc9a65,2023-01-09 14:00:00+00:00,2023-01-09 14:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-026,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-094b59e57061fead-17677,MARKET,SELL,3.475390,GTC,True,False,3.475390,TAKER,22879.37,0.0,['47.71000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1d9a5bee-44bf-4e7e-b110-5195afcd2edb,2023-02-06 22:00:00+00:00,2023-02-06 22:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-027,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-ebcba27a24e5ecab-17958,MARKET,SELL,2.727991,GTC,False,False,2.727991,TAKER,21994.21,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,98e100de-9a0b-449c-9eed-55508a7ab38e,2023-02-09 20:00:00+00:00,2023-02-09 20:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-028,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-b9c588e392a34024-18575,MARKET,BUY,2.727991,GTC,True,False,2.727991,TAKER,24586.08,0.0,['40.24000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2adb2c41-714d-4f75-b29d-591072a37953,2023-02-16 06:00:00+00:00,2023-02-16 06:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-029,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-f4d95d983719c3f8-18616,MARKET,BUY,2.409790,GTC,False,False,2.409790,TAKER,24898.43,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,55a0e9ea-1f89-430b-bb66-c07831583107,2023-02-16 16:00:00+00:00,2023-02-16 16:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-030,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-7f2f7466c882b4c9-19505,MARKET,SELL,2.409790,GTC,True,False,2.409790,TAKER,23118.73,0.0,['33.43000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9abac58e-30dc-4404-b169-113610bc9c5e,2023-02-25 22:00:00+00:00,2023-02-25 22:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-031,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-790ec80d3d4621a4-20070,MARKET,SELL,2.683546,GTC,False,False,2.683546,TAKER,22358.48,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f85035f8-0eed-4b62-a088-b0422c4a90b4,2023-03-03 19:00:00+00:00,2023-03-03 19:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-032,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-1908b6fd973e03a0-21099,MARKET,BUY,2.683546,GTC,True,False,2.683546,TAKER,25832.57,0.0,['41.59000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4b692ec8-6a5e-44be-9956-80ee2dc45619,2023-03-14 12:00:00+00:00,2023-03-14 12:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-033,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-66d638bc7a3e0e90-21128,MARKET,BUY,2.394813,GTC,False,False,2.394813,TAKER,25054.15,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,39727d1e-531a-4b84-be8f-7de1adc55b44,2023-03-14 19:00:00+00:00,2023-03-14 19:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-034,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-cf8465d2d6879a4a-23260,MARKET,SELL,2.394813,GTC,True,False,2.394813,TAKER,28128.42,0.0,['40.42000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,bcb4ddfb-4a15-4d08-86d3-94a04a654f2b,2023-04-06 03:00:00+00:00,2023-04-06 03:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-035,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-47d5778e6a5fb430-23731,MARKET,BUY,1.987420,GTC,False,False,1.987420,TAKER,30189.900000000005,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,71f8f56f-3409-42c4-8d4b-47743c226741,2023-04-11 01:00:00+00:00,2023-04-11 01:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-036,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-d8d5bae09e7c584c-24665,MARKET,SELL,1.987420,GTC,True,False,1.987420,TAKER,28204.56,0.0,['33.63000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,92bbb9a2-7573-4816-b395-3acade95aa84,2023-04-20 20:00:00+00:00,2023-04-20 20:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-037,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-b3442e946b1dda5a-24742,MARKET,SELL,2.139747,GTC,False,False,2.139747,TAKER,28040.7,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,85080e19-f3fc-49f3-9212-10b0ae550f38,2023-04-21 15:00:00+00:00,2023-04-21 15:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-038,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-cc16e1255f5a379f-25445,MARKET,BUY,2.139747,GTC,True,False,2.139747,TAKER,29311.7,0.0,['37.63000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5583094b-5ee0-40fe-b601-f09f8ba53598,2023-04-28 23:00:00+00:00,2023-04-28 23:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-039,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-2ec7a8afb0fa099e-26255,MARKET,BUY,2.079886,GTC,False,False,2.079886,TAKER,28847.74,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2b21165b-6cb3-4da3-b59f-212393e8dad4,2023-05-07 10:00:00+00:00,2023-05-07 10:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-040,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-26eb43cfa981295a-26383,MARKET,SELL,2.079886,GTC,True,False,2.079886,TAKER,27475.26,0.0,['34.29000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4ea342db-f7ad-4cf8-9a02-b97d9e4609fd,2023-05-08 18:00:00+00:00,2023-05-08 18:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-041,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-23fa13e8d589f537-26563,MARKET,SELL,2.131196,GTC,False,False,2.131196,TAKER,28153.2,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4d390f6c-d071-425a-9517-3d78f8721f20,2023-05-10 15:00:00+00:00,2023-05-10 15:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-042,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-b5f02735c84c2b25-28239,MARKET,BUY,2.131196,GTC,True,False,2.131196,TAKER,27164.75,0.0,['34.74000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b77e0b98-5627-4eb3-affb-8a5625da5b6c,2023-05-28 05:00:00+00:00,2023-05-28 05:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-043,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-0efcd7abc289c4d3-28404,MARKET,BUY,2.166908,GTC,False,False,2.166908,TAKER,27689.22,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,182c2fd5-fd69-4cff-90d3-a388c932c111,2023-05-29 22:00:00+00:00,2023-05-29 22:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-044,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-0dc157d5de5fe2fa-28772,MARKET,SELL,2.166908,GTC,True,False,2.166908,TAKER,27192.6,0.0,['35.35000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,877724c1-95b0-48bd-aff4-7be0c827c823,2023-06-02 18:00:00+00:00,2023-06-02 18:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-045,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-5e142a6db2016bfc-29094,MARKET,SELL,2.331833,GTC,False,False,2.331833,TAKER,25730.83,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4fa163ce-9e00-42ad-9887-fcb8b6b1eea2,2023-06-06 03:00:00+00:00,2023-06-06 03:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-046,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-d6f488e4dbe77512-30267,MARKET,BUY,2.331833,GTC,True,False,2.331833,TAKER,26508.0,0.0,['37.09000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1bb71ced-4615-47ac-ac4f-fb75ed70e983,2023-06-18 10:00:00+00:00,2023-06-18 10:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-047,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-156372933fc2a16c-30496,MARKET,BUY,2.144177,GTC,False,False,2.144177,TAKER,27982.769999999997,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3f65bd0a-dd7a-4ac9-aa32-7f340af496ae,2023-06-20 19:00:00+00:00,2023-06-20 19:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-048,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-6052602a4c926229-32159,MARKET,SELL,2.144177,GTC,True,False,2.144177,TAKER,30239.489999999998,0.0,['38.90000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7a594e1e-931a-4dfe-b115-afad43821e9b,2023-07-08 05:00:00+00:00,2023-07-08 05:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-049,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-fda613ec87fabfc5-33175,MARKET,SELL,2.013365,GTC,False,False,2.013365,TAKER,29800.860000000004,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7dcd9447-b922-4dee-9c92-4e1ef658c075,2023-07-18 21:00:00+00:00,2023-07-18 21:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-050,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-6de86b723e3a92d2-34917,MARKET,BUY,2.013365,GTC,True,False,2.013365,TAKER,29103.25,0.0,['35.16000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8623d9ec-ee10-4917-9d69-73870c666173,2023-08-06 05:00:00+00:00,2023-08-06 05:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-051,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-3d894c0164f84ede-36020,MARKET,SELL,2.253656,GTC,False,False,2.253656,TAKER,26623.41,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,95416d21-66aa-45a3-99ec-45f210bdd426,2023-08-17 23:00:00+00:00,2023-08-17 23:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-052,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-f84250ab19633574-37302,MARKET,BUY,2.253656,GTC,True,False,2.253656,TAKER,27192.62,0.0,['36.77000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0e76ae3f-b62d-41fa-baca-547a0047248f,2023-08-31 12:00:00+00:00,2023-08-31 12:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-053,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-5bfff7a14c413cef-37383,MARKET,SELL,2.309428,GTC,False,False,2.309428,TAKER,25980.46,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,53366c7c-10e9-4100-86a5-926a176bfcdb,2023-09-01 08:00:00+00:00,2023-09-01 08:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-054,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-92c6c6874eeb7240-37591,MARKET,BUY,2.309428,GTC,True,False,2.309428,TAKER,25896.06,0.0,['35.88000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,211c6c7c-6973-4c70-a1ca-12a7342abbf3,2023-09-03 12:00:00+00:00,2023-09-03 12:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-055,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-b6132eef1451f30a-37758,MARKET,SELL,2.335539,GTC,False,False,2.335539,TAKER,25690.0,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,30a66117-5029-4f32-900c-d7e0040180cc,2023-09-05 06:00:00+00:00,2023-09-05 06:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-056,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-e0305f8a8fed02dd-38058,MARKET,BUY,2.335539,GTC,True,False,2.335539,TAKER,25831.21,0.0,['36.20000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1ae346ac-1bb8-4114-ad00-546ea186f824,2023-09-08 10:00:00+00:00,2023-09-08 10:00:00+00:00
TESTER-001,TrendFollowStrategy-000,BTC/USDT.SIM,SIM-1-057,BTC/USDT.SIM-TrendFollowStrategy-000,SIM-001,T-171a58ad59a5e532-38903,MARKET,BUY,2.264499,GTC,False,False,2.264499,TAKER,26495.929999999997,0.0,['36.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ab6c5e22-ea7b-4b50-b34b-a64db3a29b36,2023-09-17 07:00:00+00:00,2023-09-17 07:00:00+00:00
