trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3289,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-e3ad93b7691106f9-79289,LIMIT,SELL,0.019808,GTC,False,False,0.019808,MAKER,72823.64,0.0,['0.29000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2e2e9781-738b-4e1b-b7d5-fd313e3f3684,2024-11-04 16:00:00+00:00,2024-11-06 02:00:00+00:00,72823.64,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3290,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-6e3d4039b4350e25-79293,LIMIT,SELL,0.006798,GTC,False,False,0.006798,MAKER,73547.59,0.0,['0.10000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d0686dc1-8507-4f33-bc4a-7002bcb14c83,2024-11-04 16:00:00+00:00,2024-11-06 03:00:00+00:00,73547.59,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3291,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-a353a55095e691c2-79188,LIMIT,SELL,0.073014,GTC,False,False,0.073014,MAKER,68479.95,0.0,['1.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,28266fae-a7dd-4796-8d24-7013f7fc09ef,2024-11-04 21:00:00+00:00,2024-11-05 04:00:00+00:00,68479.95,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3292,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-4175e4369be44ad1-79230,LIMIT,SELL,0.060989,GTC,False,False,0.060989,MAKER,69203.90000000001,0.0,['0.84000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f63f51ea-d9ea-46d6-9f71-74c01d031f83,2024-11-04 21:00:00+00:00,2024-11-05 14:00:00+00:00,69203.90,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3293,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-4175e4369be44ad1-79234,LIMIT,SELL,0.034111,GTC,False,False,0.034111,MAKER,69927.84999999999,0.0,['0.48000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6c15a4ca-4a6f-4981-b55b-ff77d1f64dd7,2024-11-04 21:00:00+00:00,2024-11-05 14:00:00+00:00,69927.85,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3294,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-b315cd594a3b3f5d-79276,LIMIT,SELL,0.021589,GTC,False,False,0.021589,MAKER,70651.8,0.0,['0.31000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,169fea62-84b3-4f55-b417-2a59da1bd9a0,2024-11-04 21:00:00+00:00,2024-11-06 00:00:00+00:00,70651.80,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3295,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-b315cd594a3b3f5d-79274,LIMIT,SELL,0.029307,GTC,False,False,0.029307,MAKER,71375.75,0.0,['0.42000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,90d9ebbc-696b-4afd-ae1b-3365ef438064,2024-11-04 21:00:00+00:00,2024-11-06 00:00:00+00:00,71375.75,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3296,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-e3ad93b7691106f9-79286,LIMIT,SELL,0.039793,GTC,False,False,0.039793,MAKER,72099.7,0.0,['0.57000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,bc9345d5-0328-444c-ae91-aeb0bba1f0a9,2024-11-04 21:00:00+00:00,2024-11-06 02:00:00+00:00,72099.70,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3297,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-e3ad93b7691106f9-79290,LIMIT,SELL,0.026365,GTC,False,False,0.026365,MAKER,72823.64,0.0,['0.38000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,45f42343-9b44-4098-9cfc-fbcaabb22936,2024-11-04 21:00:00+00:00,2024-11-06 02:00:00+00:00,72823.64,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-3298,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-6e3d4039b4350e25-79294,LIMIT,SELL,0.006892,GTC,False,False,0.006892,MAKER,73547.59,0.0,['0.10000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,464f2605-05c7-4e37-a392-4fc338249ff7,2024-11-04 21:00:00+00:00,2024-11-06 03:00:00+00:00,73547.59,,False,,
