total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
100000.00000000,0.00000000,100000.00000000,USDT,SIM-001,MARGIN,USDT,[],True,{}
100000.00000000,0.00000000,100000.00000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100000.00000000,0.00000000,100000.00000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99999.13000000,0.00000000,99999.13000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99999.13000000,0.00000000,99999.13000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99999.07000000,0.00000000,99999.07000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99999.07000000,0.00000000,99999.07000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99999.07000000,0.00000000,99999.07000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99998.45000000,0.00000000,99998.45000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99998.45000000,0.00000000,99998.45000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99998.45000000,0.00000000,99998.45000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
99998.45000000,0.00000000,99998.45000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100019.19000000,0.00000000,100019.19000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100019.19000000,0.00000000,100019.19000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100018.19000000,0.00000000,100018.19000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100018.19000000,0.00000000,100018.19000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100018.19000000,0.00000000,100018.19000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100018.19000000,0.00000000,100018.19000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100018.19000000,0.00000000,100018.19000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100269.04000000,0.00000000,100269.04000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100269.04000000,0.00000000,100269.04000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100450.31000000,0.00000000,100450.31000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100450.31000000,0.00000000,100450.31000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100450.31000000,0.00000000,100450.31000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100447.29000000,0.00000000,100447.29000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100447.29000000,0.00000000,100447.29000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100444.44000000,0.00000000,100444.44000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100458.58000000,0.00000000,100458.58000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100458.58000000,0.00000000,100458.58000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100521.76000000,0.00000000,100521.76000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100523.05000000,0.00000000,100523.05000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100523.05000000,0.00000000,100523.05000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100523.05000000,0.00000000,100523.05000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100523.05000000,0.00000000,100523.05000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100144.67000000,0.00000000,100144.67000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100144.67000000,0.00000000,100144.67000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100144.67000000,0.00000000,100144.67000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100144.61000000,0.00000000,100144.61000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100144.61000000,0.00000000,100144.61000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100144.61000000,0.00000000,100144.61000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100147.64000000,0.00000000,100147.64000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100147.64000000,0.00000000,100147.64000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100146.64000000,0.00000000,100146.64000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100146.64000000,0.00000000,100146.64000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100146.64000000,0.00000000,100146.64000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100146.64000000,0.00000000,100146.64000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100146.64000000,0.00000000,100146.64000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100143.66000000,0.00000000,100143.66000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100143.66000000,0.00000000,100143.66000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100140.69000000,0.00000000,100140.69000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100140.69000000,0.00000000,100140.69000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100102.66000000,0.00000000,100102.66000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100102.66000000,0.00000000,100102.66000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100100.46000000,0.00000000,100100.46000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100100.46000000,0.00000000,100100.46000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100100.46000000,0.00000000,100100.46000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100053.07000000,0.00000000,100053.07000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100005.68000000,0.00000000,100005.68000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100005.68000000,0.00000000,100005.68000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100002.70000000,0.00000000,100002.70000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
100002.70000000,0.00000000,100002.70000000,USDT,SIM-001,MARGIN,USDT,[],False,{}
