trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,price,expire_time_ns,is_post_only,display_qty,trigger_instrument_id
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-001,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-c8c99e566a70b473-1620,MARKET,SELL,2.095133,GTC,False,False,2.095133,TAKER,21478.350000000002,0.0,['27.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1dcc808a-0b6d-49ba-8d82-30b7705467c9,2022-08-23 20:00:00+00:00,2022-08-23 20:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-002,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-c8c99e566a70b473-1621,MARKET,SELL,2.095133,GTC,False,False,2.095133,TAKER,21478.350000000002,0.0,['27.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,24316770-d496-4f0c-993a-619936e6de67,2022-08-23 20:00:00+00:00,2022-08-23 20:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-012,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-2f7bbb4bc4280e57-3289,LIMIT,SELL,0.231676,GTC,False,False,0.231676,MAKER,21581.83,0.0,['1.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,483c2623-2e9c-46ac-b8ca-05b8b1323c5e,2022-09-10 03:00:00+00:00,2022-09-10 05:00:00+00:00,21581.83,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-003,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-ecf22271ea6b9ea3-3282,MARKET,BUY,4.190266,GTC,True,False,4.190266,TAKER,21303.070000000003,0.0,['53.56000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0d48420a-7982-400a-a200-4377b7a133be,2022-09-10 03:00:00+00:00,2022-09-10 03:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-028,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-8395283717ef8ff8-3404,MARKET,BUY,0.231676,GTC,True,False,0.231676,TAKER,21604.0,0.0,['3.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,adc201d0-8083-43e6-ab30-aa7b5aeed7ea,2022-09-11 09:00:00+00:00,2022-09-11 09:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-029,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-8395283717ef8ff8-3405,MARKET,BUY,2.082948,GTC,False,False,2.082948,TAKER,21604.0,0.0,['27.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1f9c5459-0eb2-43e1-9794-962525efe406,2022-09-11 09:00:00+00:00,2022-09-11 09:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-030,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-4ac74b0da2ee665f-3914,MARKET,SELL,2.082948,GTC,True,False,2.082948,TAKER,19535.54,0.0,['24.41000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fc43fa7e-81ef-4086-b4f1-86f2b2a9a568,2022-09-16 16:00:00+00:00,2022-09-16 16:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-039,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-b9ecc68f38cb89de-3933,LIMIT,SELL,0.252961,GTC,False,False,0.252961,MAKER,19765.91,0.0,['1.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8cfe5057-5225-4cd8-8b37-9f76ca9e3cf0,2022-09-16 16:00:00+00:00,2022-09-16 21:00:00+00:00,19765.91,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-040,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-edfa77d7b1aa7845-3946,LIMIT,SELL,0.132167,GTC,False,False,0.132167,MAKER,19996.27,0.0,['0.53000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1c028447-8360-4388-ae6c-e1761f191999,2022-09-16 16:00:00+00:00,2022-09-17 00:00:00+00:00,19996.27,,False,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-063,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-4c61885ea9657d02-4009,MARKET,BUY,0.385128,GTC,True,False,0.385128,TAKER,19963.34,0.0,['4.61000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,533119e6-60a0-48c8-9f6d-fce01759fb34,2022-09-17 15:00:00+00:00,2022-09-17 15:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-064,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-4c61885ea9657d02-4010,MARKET,SELL,2.254132,GTC,False,False,2.254132,TAKER,19963.34,0.0,['27.00000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,006ec1d0-9dfd-4edb-813a-cb2a047e4b34,2022-09-17 15:00:00+00:00,2022-09-17 15:00:00+00:00,,,,,
TESTER-001,SRGridStrategyV3-000,BTC/USDT.SIM,SIM-1-065,BTC/USDT.SIM-SRGridStrategyV3-000,SIM-001,T-ec6c238dc279843e-5242,MARKET,BUY,2.254132,GTC,True,False,2.254132,TAKER,19436.289999999997,0.0,['26.29000000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,22d8349e-6c5f-4f27-924d-9520b19e2dda,2022-09-30 11:00:00+00:00,2022-09-30 11:00:00+00:00,,,,,
