bar,side,action,price,notional,fee
24667,1,CLOSE,110355.75,3750.0,0.75
24667,1,CLOSE,110355.75,3750.0,0.75
24668,1,OPEN,110634.05,3750.0,0.75
24673,1,OPEN,110078.1,3750.0,0.75
24682,1,CLOSE,109419.73,3750.0,0.75
24683,1,OPEN,110078.1,3750.0,0.75
24683,1,OPEN,108796.84,3750.0,0.75
24683,1,OPEN,108796.84,3750.0,0.75
24708,1,CLOSE,109269.65,3750.0,0.75
24708,1,CLOSE,109269.65,3750.0,0.75
24721,1,CLOSE,109571.84,3750.0,0.75
24722,1,OPEN,110078.1,3750.0,0.75
24819,1,CLOSE,110262.61,3750.0,0.75
25117,1,CLOSE,110547.66,3750.0,0.75
25182,1,OPEN,110489.86,3750.0,0.75
25204,1,CLOSE,110985.25,3750.0,0.75
25247,1,OPEN,110152.86,3750.0,0.75
25288,1,CLOSE,110167.81,3750.0,0.75
25363,1,OPEN,109435.64,3750.0,0.75
25373,1,CLOSE,109400.6,3750.0,0.75
25373,1,OPEN,109341.55,3750.0,0.75
25374,1,OPEN,110137.51,3750.0,0.75
25382,1,OPEN,108450.13,3750.0,0.75
25382,1,OPEN,108450.13,3750.0,0.75
25392,1,CLOSE,107825.98,3750.0,0.75
25392,1,CLOSE,107825.98,3750.0,0.75
25393,1,OPEN,109025.01,3750.0,0.75
25393,1,OPEN,107912.51,3750.0,0.75
25412,1,CLOSE,107592.28,3750.0,0.75
25413,1,OPEN,107912.51,3750.0,0.75
25425,1,CLOSE,107154.72,3750.0,0.75
25426,1,OPEN,110693.76,3750.0,0.75
25427,1,CLOSE,108479.88,3750.0,0.75
25428,1,OPEN,110693.76,3750.0,0.75
25429,1,CLOSE,108479.88,3750.0,0.75
25430,1,OPEN,110693.76,3750.0,0.75
25431,1,CLOSE,108479.88,3750.0,0.75
25432,1,OPEN,110693.76,3750.0,0.75
25433,1,CLOSE,108479.88,3750.0,0.75
25434,1,OPEN,110693.76,3750.0,0.75
25435,1,CLOSE,108479.88,3750.0,0.75
25436,1,OPEN,110693.76,3750.0,0.75
25437,1,CLOSE,108479.88,3750.0,0.75
25438,1,OPEN,110693.76,3750.0,0.75
25439,1,CLOSE,108479.88,3750.0,0.75
25440,1,OPEN,110693.76,3750.0,0.75
25441,1,CLOSE,108479.88,3750.0,0.75
25442,1,OPEN,110693.76,3750.0,0.75
25443,1,CLOSE,108479.88,3750.0,0.75
25444,1,OPEN,110693.76,3750.0,0.75
25445,1,CLOSE,108479.88,3750.0,0.75
25446,1,OPEN,110693.76,3750.0,0.75
25447,1,CLOSE,108479.88,3750.0,0.75
25448,1,OPEN,110693.76,3750.0,0.75
25449,1,CLOSE,108479.88,3750.0,0.75
25450,1,OPEN,110693.76,3750.0,0.75
25451,1,CLOSE,108479.88,3750.0,0.75
25452,1,OPEN,110693.76,3750.0,0.75
25453,1,CLOSE,108479.88,3750.0,0.75
25454,1,OPEN,110693.76,3750.0,0.75
25455,1,CLOSE,108479.88,3750.0,0.75
25456,1,CLOSE,107413.21,3750.0,0.75
25456,1,OPEN,110693.76,3750.0,0.75
25457,1,CLOSE,108479.88,3750.0,0.75
25457,1,OPEN,107912.51,3750.0,0.75
25458,1,OPEN,110693.76,3750.0,0.75
25459,1,CLOSE,108479.88,3750.0,0.75
25460,1,OPEN,110693.76,3750.0,0.75
25461,1,CLOSE,108479.88,3750.0,0.75
25462,1,OPEN,110693.76,3750.0,0.75
25463,1,CLOSE,108479.88,3750.0,0.75
25464,1,OPEN,110693.76,3750.0,0.75
25465,1,CLOSE,108479.88,3750.0,0.75
25466,1,OPEN,110693.76,3750.0,0.75
25467,1,CLOSE,108479.88,3750.0,0.75
25468,1,OPEN,110693.76,3750.0,0.75
25469,1,CLOSE,108479.88,3750.0,0.75
25470,1,OPEN,110693.76,3750.0,0.75
25471,1,CLOSE,108479.88,3750.0,0.75
25472,1,OPEN,110693.76,3750.0,0.75
25473,1,CLOSE,108479.88,3750.0,0.75
25474,1,OPEN,110693.76,3750.0,0.75
25475,1,CLOSE,108479.88,3750.0,0.75
25475,1,CLOSE,106844.51,3750.0,0.75
25476,1,OPEN,110693.76,3750.0,0.75
25476,1,OPEN,109025.01,3750.0,0.75
25477,1,CLOSE,108479.88,3750.0,0.75
25478,1,OPEN,110693.76,3750.0,0.75
25479,1,CLOSE,108479.88,3750.0,0.75
25480,1,OPEN,110693.76,3750.0,0.75
25481,1,CLOSE,108479.88,3750.0,0.75
25482,1,OPEN,110693.76,3750.0,0.75
25483,1,CLOSE,108479.88,3750.0,0.75
25484,1,OPEN,110693.76,3750.0,0.75
25485,1,CLOSE,108479.88,3750.0,0.75
25486,1,OPEN,110693.76,3750.0,0.75
25487,1,CLOSE,108479.88,3750.0,0.75
25488,1,OPEN,110693.76,3750.0,0.75
25489,1,CLOSE,108479.88,3750.0,0.75
25490,1,OPEN,110616.14,3750.0,0.75
25491,1,CLOSE,108403.82,3750.0,0.75
25492,1,OPEN,110544.5,3750.0,0.75
25493,1,CLOSE,108333.61,3750.0,0.75
25494,1,OPEN,110458.04,3750.0,0.75
25495,1,CLOSE,108248.88,3750.0,0.75
25496,1,OPEN,110341.52,3750.0,0.75
25497,1,CLOSE,108134.69,3750.0,0.75
25498,1,OPEN,110269.79,3750.0,0.75
25499,1,CLOSE,108064.39,3750.0,0.75
25499,1,CLOSE,107739.46,3750.0,0.75
25500,1,OPEN,110212.96,3750.0,0.75
25501,1,CLOSE,108008.7,3750.0,0.75
25502,1,OPEN,110196.25,3750.0,0.75
25503,1,CLOSE,107992.32,3750.0,0.75
25504,1,OPEN,110196.25,3750.0,0.75
25505,1,CLOSE,107992.32,3750.0,0.75
25506,1,OPEN,110196.25,3750.0,0.75
25507,1,CLOSE,107992.32,3750.0,0.75
25508,1,OPEN,110196.25,3750.0,0.75
25509,1,CLOSE,107992.32,3750.0,0.75
25510,1,OPEN,110196.25,3750.0,0.75
25511,1,CLOSE,107992.32,3750.0,0.75
25512,1,OPEN,110196.25,3750.0,0.75
25514,1,CLOSE,107992.32,3750.0,0.75
25515,1,OPEN,110196.25,3750.0,0.75
25516,1,CLOSE,107992.32,3750.0,0.75
25517,1,OPEN,110196.25,3750.0,0.75
25518,1,CLOSE,107992.32,3750.0,0.75
25519,1,OPEN,110196.25,3750.0,0.75
25519,1,OPEN,107427.5,3750.0,0.75
25520,1,CLOSE,107992.32,3750.0,0.75
25521,1,OPEN,110196.25,3750.0,0.75
25522,1,CLOSE,107992.32,3750.0,0.75
25523,1,OPEN,110196.25,3750.0,0.75
25524,1,CLOSE,107992.32,3750.0,0.75
25525,1,OPEN,110196.25,3750.0,0.75
25526,1,CLOSE,107992.32,3750.0,0.75
25526,1,CLOSE,107541.17,3750.0,0.75
25527,1,OPEN,110196.25,3750.0,0.75
25528,1,CLOSE,107992.32,3750.0,0.75
25529,1,CLOSE,106844.51,3750.0,0.75
25529,1,OPEN,110196.25,3750.0,0.75
25529,1,OPEN,106734.61,3750.0,0.75
25530,1,CLOSE,107992.32,3750.0,0.75
25530,1,CLOSE,105732.01,3750.0,0.75
25530,1,OPEN,108535.0,3750.0,0.75
25531,1,CLOSE,106364.3,3750.0,0.75
25531,1,OPEN,110196.25,3750.0,0.75
25531,1,OPEN,109642.5,3750.0,0.75
25532,1,CLOSE,107992.32,3750.0,0.75
25532,1,OPEN,108535.0,3750.0,0.75
25533,1,CLOSE,106364.3,3750.0,0.75
25533,1,OPEN,110196.25,3750.0,0.75
25534,1,CLOSE,107992.32,3750.0,0.75
25534,1,OPEN,108535.0,3750.0,0.75
25535,1,CLOSE,106364.3,3750.0,0.75
25535,1,OPEN,110196.25,3750.0,0.75
25536,1,CLOSE,107992.32,3750.0,0.75
25536,1,OPEN,108535.0,3750.0,0.75
25537,1,CLOSE,106364.3,3750.0,0.75
25537,1,OPEN,110196.25,3750.0,0.75
25538,1,CLOSE,107992.32,3750.0,0.75
25538,1,OPEN,108535.0,3750.0,0.75
25539,1,CLOSE,106364.3,3750.0,0.75
25539,1,OPEN,110196.25,3750.0,0.75
25540,1,CLOSE,107992.32,3750.0,0.75
25540,1,OPEN,108535.0,3750.0,0.75
25541,1,CLOSE,106364.3,3750.0,0.75
25541,1,OPEN,110196.25,3750.0,0.75
25542,1,CLOSE,107992.32,3750.0,0.75
25542,1,OPEN,108535.0,3750.0,0.75
25543,1,CLOSE,106364.3,3750.0,0.75
25543,1,OPEN,110196.25,3750.0,0.75
25544,1,CLOSE,107992.32,3750.0,0.75
25544,1,OPEN,108535.0,3750.0,0.75
25545,1,OPEN,110196.25,3750.0,0.75
25546,1,CLOSE,107992.32,3750.0,0.75
25547,1,OPEN,110196.25,3750.0,0.75
25548,1,CLOSE,107992.32,3750.0,0.75
25549,1,OPEN,110196.25,3750.0,0.75
25550,1,CLOSE,107992.32,3750.0,0.75
25551,1,OPEN,110196.25,3750.0,0.75
25552,1,CLOSE,107992.32,3750.0,0.75
25553,1,OPEN,110196.25,3750.0,0.75
25554,1,CLOSE,107992.32,3750.0,0.75
25555,1,OPEN,110196.25,3750.0,0.75
25556,1,CLOSE,107992.32,3750.0,0.75
25557,1,OPEN,110196.25,3750.0,0.75
25558,1,CLOSE,107992.32,3750.0,0.75
25559,1,OPEN,110196.25,3750.0,0.75
25560,1,CLOSE,107992.32,3750.0,0.75
25561,1,OPEN,110196.25,3750.0,0.75
25562,1,CLOSE,107992.32,3750.0,0.75
25563,1,OPEN,110196.25,3750.0,0.75
25564,1,CLOSE,107992.32,3750.0,0.75
25565,1,OPEN,110196.25,3750.0,0.75
25566,1,CLOSE,107992.32,3750.0,0.75
25567,1,OPEN,110196.25,3750.0,0.75
25568,1,CLOSE,107992.32,3750.0,0.75
25568,1,CLOSE,106950.99,3750.0,0.75
25569,1,OPEN,110196.25,3750.0,0.75
25570,1,CLOSE,107992.32,3750.0,0.75
25571,1,OPEN,110196.25,3750.0,0.75
25572,1,CLOSE,107992.32,3750.0,0.75
25573,1,OPEN,110196.25,3750.0,0.75
25574,1,CLOSE,107992.32,3750.0,0.75
25575,1,OPEN,110196.25,3750.0,0.75
25576,1,CLOSE,107992.32,3750.0,0.75
25577,1,OPEN,110196.25,3750.0,0.75
25578,1,CLOSE,107992.32,3750.0,0.75
25579,1,OPEN,110196.25,3750.0,0.75
25580,1,CLOSE,107992.32,3750.0,0.75
25581,1,OPEN,110196.25,3750.0,0.75
25582,1,CLOSE,107992.32,3750.0,0.75
25583,1,OPEN,110196.25,3750.0,0.75
25584,1,CLOSE,107992.32,3750.0,0.75
25585,1,OPEN,110196.25,3750.0,0.75
25586,1,CLOSE,107992.32,3750.0,0.75
25587,1,OPEN,110196.25,3750.0,0.75
25588,1,CLOSE,107992.32,3750.0,0.75
25589,1,OPEN,110196.25,3750.0,0.75
25590,1,CLOSE,107992.32,3750.0,0.75
25591,1,OPEN,110196.25,3750.0,0.75
25592,1,CLOSE,107992.32,3750.0,0.75
25593,1,OPEN,110196.25,3750.0,0.75
25594,1,CLOSE,107992.32,3750.0,0.75
25595,1,CLOSE,106364.3,3750.0,0.75
25595,1,OPEN,110196.25,3750.0,0.75
25596,1,CLOSE,107992.32,3750.0,0.75
25596,1,OPEN,108535.0,3750.0,0.75
25597,1,OPEN,110196.25,3750.0,0.75
25598,1,CLOSE,107992.32,3750.0,0.75
25599,1,CLOSE,106364.3,3750.0,0.75
25599,1,OPEN,110196.25,3750.0,0.75
25599,1,OPEN,106148.86,3750.0,0.75
25600,1,CLOSE,107992.32,3750.0,0.75
25600,1,OPEN,108535.0,3750.0,0.75
25601,1,OPEN,110196.25,3750.0,0.75
25602,1,CLOSE,107992.32,3750.0,0.75
25603,1,OPEN,110196.25,3750.0,0.75
25604,1,CLOSE,107992.32,3750.0,0.75
25605,1,OPEN,110196.25,3750.0,0.75
25606,1,CLOSE,107992.32,3750.0,0.75
25607,1,OPEN,110196.25,3750.0,0.75
25608,1,CLOSE,107992.32,3750.0,0.75
25609,1,OPEN,110196.25,3750.0,0.75
25610,1,CLOSE,107992.32,3750.0,0.75
25610,1,CLOSE,106364.3,3750.0,0.75
25611,1,OPEN,110196.25,3750.0,0.75
25611,1,OPEN,108535.0,3750.0,0.75
25612,1,CLOSE,107992.32,3750.0,0.75
25612,1,CLOSE,106364.3,3750.0,0.75
25612,1,CLOSE,106295.9,3750.0,0.75
25613,1,OPEN,110196.25,3750.0,0.75
25613,1,OPEN,108535.0,3750.0,0.75
25614,1,CLOSE,107992.32,3750.0,0.75
25614,1,CLOSE,106364.3,3750.0,0.75
25615,1,OPEN,110196.25,3750.0,0.75
25615,1,OPEN,108535.0,3750.0,0.75
25616,1,CLOSE,107992.32,3750.0,0.75
25616,1,CLOSE,106364.3,3750.0,0.75
25617,1,OPEN,110196.25,3750.0,0.75
25617,1,OPEN,108535.0,3750.0,0.75
25618,1,CLOSE,107992.32,3750.0,0.75
25619,1,CLOSE,106364.3,3750.0,0.75
25619,1,OPEN,110196.25,3750.0,0.75
25620,1,CLOSE,107992.32,3750.0,0.75
25620,1,OPEN,108535.0,3750.0,0.75
25621,1,CLOSE,106364.3,3750.0,0.75
25621,1,OPEN,110196.25,3750.0,0.75
25622,1,CLOSE,107992.32,3750.0,0.75
25622,1,OPEN,108535.0,3750.0,0.75
25623,1,CLOSE,106364.3,3750.0,0.75
25623,1,OPEN,110196.25,3750.0,0.75
25624,1,CLOSE,107992.32,3750.0,0.75
25624,1,OPEN,108535.0,3750.0,0.75
25625,1,OPEN,110196.25,3750.0,0.75
25626,1,CLOSE,107992.32,3750.0,0.75
25627,1,OPEN,110196.25,3750.0,0.75
25628,1,CLOSE,107992.32,3750.0,0.75
25629,1,OPEN,110196.25,3750.0,0.75
25630,1,CLOSE,107992.32,3750.0,0.75
25631,1,OPEN,110196.25,3750.0,0.75
25632,1,CLOSE,107992.32,3750.0,0.75
25633,1,OPEN,110196.25,3750.0,0.75
25634,1,CLOSE,107992.32,3750.0,0.75
25634,1,CLOSE,106364.3,3750.0,0.75
25635,1,OPEN,110135.57,3750.0,0.75
25635,1,OPEN,108475.24,3750.0,0.75
25636,1,CLOSE,107932.86,3750.0,0.75
25636,1,CLOSE,106305.73,3750.0,0.75
25637,1,OPEN,109971.98,3750.0,0.75
25637,1,OPEN,108314.11,3750.0,0.75
25638,1,CLOSE,107772.54,3750.0,0.75
25638,1,CLOSE,106147.83,3750.0,0.75
25639,1,OPEN,109802.23,3750.0,0.75
25639,1,OPEN,108146.92,3750.0,0.75
25640,1,CLOSE,107606.19,3750.0,0.75
25641,1,OPEN,109753.93,3750.0,0.75
25642,1,CLOSE,107558.85,3750.0,0.75
25643,1,OPEN,109505.44,3750.0,0.75
25644,1,CLOSE,107315.33,3750.0,0.75
25645,1,OPEN,109360.78,3750.0,0.75
25646,1,CLOSE,107173.56,3750.0,0.75
25647,1,OPEN,109360.78,3750.0,0.75
25648,1,CLOSE,107173.56,3750.0,0.75
25649,1,OPEN,109360.78,3750.0,0.75
25650,1,CLOSE,107173.56,3750.0,0.75
25651,1,OPEN,109360.78,3750.0,0.75
25652,1,CLOSE,107173.56,3750.0,0.75
25653,1,OPEN,109360.78,3750.0,0.75
25654,1,CLOSE,107173.56,3750.0,0.75
25655,1,OPEN,109205.37,3750.0,0.75
25656,1,CLOSE,107021.26,3750.0,0.75
25657,1,OPEN,109205.37,3750.0,0.75
25658,1,CLOSE,107021.26,3750.0,0.75
25659,1,OPEN,109130.84,3750.0,0.75
25661,1,CLOSE,106948.23,3750.0,0.75
25662,1,OPEN,108703.5,3750.0,0.75
25665,1,CLOSE,106529.43,3750.0,0.75
25666,1,OPEN,108609.96,3750.0,0.75
25669,1,CLOSE,106437.76,3750.0,0.75
25670,1,OPEN,108255.1,3750.0,0.75
25696,1,CLOSE,106090.0,3750.0,0.75
25696,1,CLOSE,105983.98,3750.0,0.75
25697,1,OPEN,107791.34,3750.0,0.75
25697,1,OPEN,106166.34,3750.0,0.75
25697,1,OPEN,105498.68,3750.0,0.75
25698,1,CLOSE,105635.51,3750.0,0.75
25699,1,CLOSE,105256.8,3750.0,0.75
25699,1,OPEN,107791.34,3750.0,0.75
25700,1,CLOSE,105635.51,3750.0,0.75
25700,1,CLOSE,105106.37,3750.0,0.75
25700,1,OPEN,107249.67,3750.0,0.75
25701,1,OPEN,107791.34,3750.0,0.75
25701,1,OPEN,105083.01,3750.0,0.75
25702,1,CLOSE,105635.51,3750.0,0.75
25703,1,OPEN,107791.34,3750.0,0.75
25704,1,CLOSE,105635.51,3750.0,0.75
25705,1,OPEN,107791.34,3750.0,0.75
25706,1,CLOSE,105635.51,3750.0,0.75
25707,1,OPEN,107791.34,3750.0,0.75
25708,1,CLOSE,105635.51,3750.0,0.75
25709,1,OPEN,107791.34,3750.0,0.75
25710,1,CLOSE,105635.51,3750.0,0.75
25711,1,OPEN,107791.34,3750.0,0.75
25712,1,CLOSE,105635.51,3750.0,0.75
25713,1,OPEN,107791.34,3750.0,0.75
25714,1,CLOSE,105635.51,3750.0,0.75
25715,1,OPEN,107791.34,3750.0,0.75
25716,1,CLOSE,105635.51,3750.0,0.75
25717,1,OPEN,107791.34,3750.0,0.75
25718,1,CLOSE,105635.51,3750.0,0.75
25719,1,OPEN,107791.34,3750.0,0.75
25720,1,CLOSE,105635.51,3750.0,0.75
25721,1,OPEN,107791.34,3750.0,0.75
25722,1,CLOSE,105635.51,3750.0,0.75
25723,1,OPEN,107791.34,3750.0,0.75
25724,1,CLOSE,105635.51,3750.0,0.75
25725,1,OPEN,107791.34,3750.0,0.75
25726,1,CLOSE,105635.51,3750.0,0.75
25727,1,OPEN,107791.34,3750.0,0.75
25728,1,CLOSE,105635.51,3750.0,0.75
25729,1,CLOSE,104141.17,3750.0,0.75
25729,1,OPEN,107791.34,3750.0,0.75
25730,1,CLOSE,105635.51,3750.0,0.75
25730,1,CLOSE,104043.01,3750.0,0.75
25730,1,OPEN,105083.01,3750.0,0.75
25731,1,OPEN,107791.34,3750.0,0.75
25731,1,OPEN,106166.34,3750.0,0.75
25732,1,CLOSE,105635.51,3750.0,0.75
25732,1,CLOSE,104043.01,3750.0,0.75
25733,1,OPEN,107791.34,3750.0,0.75
25733,1,OPEN,106166.34,3750.0,0.75
25734,1,CLOSE,105635.51,3750.0,0.75
25735,1,OPEN,107791.34,3750.0,0.75
25736,1,CLOSE,105635.51,3750.0,0.75
25737,1,OPEN,107791.34,3750.0,0.75
25738,1,CLOSE,105635.51,3750.0,0.75
25738,1,CLOSE,104043.01,3750.0,0.75
25739,1,OPEN,107791.34,3750.0,0.75
25739,1,OPEN,106166.34,3750.0,0.75
25740,1,CLOSE,105635.51,3750.0,0.75
25740,1,CLOSE,104043.01,3750.0,0.75
25741,1,OPEN,107791.34,3750.0,0.75
25741,1,OPEN,106166.34,3750.0,0.75
25742,1,CLOSE,105635.51,3750.0,0.75
25742,1,CLOSE,104043.01,3750.0,0.75
25743,1,OPEN,107791.34,3750.0,0.75
25743,1,OPEN,106166.34,3750.0,0.75
25744,1,CLOSE,105635.51,3750.0,0.75
25744,1,CLOSE,104043.01,3750.0,0.75
25745,1,OPEN,107791.34,3750.0,0.75
25745,1,OPEN,106166.34,3750.0,0.75
25746,1,CLOSE,105635.51,3750.0,0.75
25746,1,CLOSE,104043.01,3750.0,0.75
25747,1,OPEN,107791.34,3750.0,0.75
25747,1,OPEN,106166.34,3750.0,0.75
25748,1,CLOSE,105635.51,3750.0,0.75
25748,1,CLOSE,104043.01,3750.0,0.75
25749,1,OPEN,107791.34,3750.0,0.75
25749,1,OPEN,106166.34,3750.0,0.75
25750,1,CLOSE,105635.51,3750.0,0.75
25750,1,CLOSE,104043.01,3750.0,0.75
25751,1,OPEN,107791.34,3750.0,0.75
25751,1,OPEN,106166.34,3750.0,0.75
25752,1,CLOSE,105635.51,3750.0,0.75
25752,1,CLOSE,104043.01,3750.0,0.75
25753,1,OPEN,107791.34,3750.0,0.75
25753,1,OPEN,106166.34,3750.0,0.75
25754,1,CLOSE,105635.51,3750.0,0.75
25754,1,CLOSE,104043.01,3750.0,0.75
25755,1,OPEN,107791.34,3750.0,0.75
25755,1,OPEN,106166.34,3750.0,0.75
25756,1,CLOSE,105635.51,3750.0,0.75
25756,1,CLOSE,104043.01,3750.0,0.75
25757,1,OPEN,107791.34,3750.0,0.75
25757,1,OPEN,106166.34,3750.0,0.75
25758,1,CLOSE,105635.51,3750.0,0.75
25758,1,CLOSE,104043.01,3750.0,0.75
25759,1,OPEN,107791.34,3750.0,0.75
25759,1,OPEN,106166.34,3750.0,0.75
25760,1,CLOSE,105635.51,3750.0,0.75
25760,1,CLOSE,104043.01,3750.0,0.75
25761,1,OPEN,107791.34,3750.0,0.75
25761,1,OPEN,106166.34,3750.0,0.75
25762,1,CLOSE,105635.51,3750.0,0.75
25762,1,CLOSE,104043.01,3750.0,0.75
25763,1,OPEN,107791.34,3750.0,0.75
25763,1,OPEN,106166.34,3750.0,0.75
25764,1,CLOSE,105635.51,3750.0,0.75
25764,1,CLOSE,104043.01,3750.0,0.75
25765,1,OPEN,107791.34,3750.0,0.75
25765,1,OPEN,106166.34,3750.0,0.75
25766,1,CLOSE,105635.51,3750.0,0.75
25767,1,OPEN,107791.34,3750.0,0.75
25768,1,CLOSE,105635.51,3750.0,0.75
25769,1,OPEN,107791.34,3750.0,0.75
25770,1,CLOSE,105635.51,3750.0,0.75
25771,1,OPEN,107791.34,3750.0,0.75
25772,1,CLOSE,105635.51,3750.0,0.75
25773,1,OPEN,107791.34,3750.0,0.75
25774,1,CLOSE,105635.51,3750.0,0.75
25775,1,OPEN,107791.34,3750.0,0.75
25776,1,CLOSE,105635.51,3750.0,0.75
25777,1,OPEN,107791.34,3750.0,0.75
25778,1,CLOSE,105635.51,3750.0,0.75
25779,1,OPEN,107791.34,3750.0,0.75
25780,1,CLOSE,105635.51,3750.0,0.75
25780,1,CLOSE,104043.01,3750.0,0.75
25781,1,OPEN,107791.34,3750.0,0.75
25781,1,OPEN,106166.34,3750.0,0.75
25782,1,CLOSE,105635.51,3750.0,0.75
25782,1,CLOSE,104043.01,3750.0,0.75
25783,1,OPEN,107791.34,3750.0,0.75
25783,1,OPEN,106166.34,3750.0,0.75
25784,1,CLOSE,105635.51,3750.0,0.75
25784,1,CLOSE,104043.01,3750.0,0.75
25785,1,OPEN,107791.34,3750.0,0.75
25785,1,OPEN,106166.34,3750.0,0.75
25786,1,CLOSE,105635.51,3750.0,0.75
25786,1,CLOSE,104043.01,3750.0,0.75
25787,1,OPEN,107791.34,3750.0,0.75
25787,1,OPEN,106166.34,3750.0,0.75
25788,1,CLOSE,105635.51,3750.0,0.75
25788,1,CLOSE,104043.01,3750.0,0.75
25789,1,OPEN,107791.34,3750.0,0.75
25789,1,OPEN,106166.34,3750.0,0.75
25790,1,CLOSE,105635.51,3750.0,0.75
25790,1,CLOSE,104043.01,3750.0,0.75
25791,1,OPEN,107791.34,3750.0,0.75
25791,1,OPEN,106166.34,3750.0,0.75
25792,1,CLOSE,105635.51,3750.0,0.75
25792,1,CLOSE,104043.01,3750.0,0.75
25793,1,OPEN,107791.34,3750.0,0.75
25793,1,OPEN,106166.34,3750.0,0.75
25794,1,CLOSE,105635.51,3750.0,0.75
25794,1,CLOSE,104043.01,3750.0,0.75
25795,1,OPEN,107791.34,3750.0,0.75
25795,1,OPEN,106166.34,3750.0,0.75
25796,1,CLOSE,105635.51,3750.0,0.75
25797,1,CLOSE,104043.01,3750.0,0.75
25797,1,OPEN,107791.34,3750.0,0.75
25798,1,CLOSE,105635.51,3750.0,0.75
25798,1,OPEN,106166.34,3750.0,0.75
25799,1,CLOSE,104043.01,3750.0,0.75
25799,1,OPEN,107791.34,3750.0,0.75
25800,1,CLOSE,105635.51,3750.0,0.75
25800,1,OPEN,106166.34,3750.0,0.75
25801,1,CLOSE,104043.01,3750.0,0.75
25801,1,OPEN,107791.34,3750.0,0.75
25802,1,CLOSE,105635.51,3750.0,0.75
25802,1,OPEN,105985.83,3750.0,0.75
25803,1,CLOSE,103866.12,3750.0,0.75
25803,1,OPEN,107608.07,3750.0,0.75
25804,1,CLOSE,105455.9,3750.0,0.75
25804,1,OPEN,105985.83,3750.0,0.75
25805,1,CLOSE,103866.12,3750.0,0.75
25805,1,OPEN,107608.07,3750.0,0.75
25806,1,CLOSE,105455.9,3750.0,0.75
25806,1,OPEN,105985.83,3750.0,0.75
25807,1,CLOSE,102959.68,3750.0,0.75
25807,1,CLOSE,103866.12,3750.0,0.75
25807,1,OPEN,107608.07,3750.0,0.75
25808,1,CLOSE,105455.9,3750.0,0.75
25808,1,OPEN,107067.32,3750.0,0.75
25808,1,OPEN,105985.83,3750.0,0.75
25809,1,CLOSE,103866.12,3750.0,0.75
25809,1,OPEN,107608.07,3750.0,0.75
25810,1,CLOSE,105455.9,3750.0,0.75
25810,1,OPEN,105985.83,3750.0,0.75
25811,1,OPEN,107608.07,3750.0,0.75
25812,1,CLOSE,105455.9,3750.0,0.75
25813,1,OPEN,107326.01,3750.0,0.75
25814,1,CLOSE,105179.49,3750.0,0.75
25815,1,OPEN,107244.28,3750.0,0.75
25816,1,CLOSE,105099.4,3750.0,0.75
25817,1,OPEN,107244.28,3750.0,0.75
25818,1,CLOSE,105099.4,3750.0,0.75
25819,1,OPEN,107244.28,3750.0,0.75
25820,1,CLOSE,105099.4,3750.0,0.75
25821,1,CLOSE,103866.12,3750.0,0.75
25821,1,OPEN,107244.28,3750.0,0.75
25822,1,CLOSE,105099.4,3750.0,0.75
25822,1,OPEN,105627.54,3750.0,0.75
25823,1,CLOSE,103514.99,3750.0,0.75
25823,1,OPEN,107244.28,3750.0,0.75
25824,1,CLOSE,105099.4,3750.0,0.75
25824,1,OPEN,105627.54,3750.0,0.75
25825,1,CLOSE,103514.99,3750.0,0.75
25825,1,OPEN,107244.28,3750.0,0.75
25826,1,CLOSE,105099.4,3750.0,0.75
25826,1,OPEN,105627.54,3750.0,0.75
25827,1,CLOSE,103514.99,3750.0,0.75
25827,1,OPEN,107244.28,3750.0,0.75
25828,1,CLOSE,105099.4,3750.0,0.75
25828,1,CLOSE,102784.63,3750.0,0.75
25828,1,OPEN,105627.54,3750.0,0.75
25829,1,CLOSE,103514.99,3750.0,0.75
25829,1,OPEN,107244.28,3750.0,0.75
25829,1,OPEN,106705.37,3750.0,0.75
25830,1,CLOSE,105099.4,3750.0,0.75
25830,1,OPEN,105627.54,3750.0,0.75
25831,1,CLOSE,103514.99,3750.0,0.75
25831,1,OPEN,107244.28,3750.0,0.75
25832,1,CLOSE,105099.4,3750.0,0.75
25832,1,OPEN,105627.54,3750.0,0.75
25833,1,CLOSE,103514.99,3750.0,0.75
25833,1,OPEN,107244.28,3750.0,0.75
25834,1,CLOSE,105099.4,3750.0,0.75
25834,1,CLOSE,102437.15,3750.0,0.75
25834,1,OPEN,105627.54,3750.0,0.75
25835,1,CLOSE,103514.99,3750.0,0.75
25835,1,OPEN,107244.28,3750.0,0.75
25835,1,OPEN,106705.37,3750.0,0.75
25836,1,CLOSE,105099.4,3750.0,0.75
25836,1,CLOSE,102437.15,3750.0,0.75
25836,1,OPEN,105627.54,3750.0,0.75
25837,1,CLOSE,103514.99,3750.0,0.75
25837,1,OPEN,107244.28,3750.0,0.75
25837,1,OPEN,106705.37,3750.0,0.75
25838,1,CLOSE,105099.4,3750.0,0.75
25838,1,CLOSE,102437.15,3750.0,0.75
25838,1,OPEN,105627.54,3750.0,0.75
25839,1,CLOSE,103514.99,3750.0,0.75
25839,1,CLOSE,100879.69,3750.0,0.75
25839,1,OPEN,107244.28,3750.0,0.75
25839,1,OPEN,106705.37,3750.0,0.75
25840,1,CLOSE,105099.4,3750.0,0.75
25840,1,CLOSE,102437.15,3750.0,0.75
