coin,tf,t_ms,t,side,ret,sigma,rolsig,vol_pct,hour,half,dist_high,dist_low,last_piv_high,last_piv_low,ext_bucket,vol_bucket,regime_bucket,hour_block,cum1,cum3,cum5,cum10,cum_1,cum_2,cum_3,cum_4,cum_5,cum_6,cum_7,cum_8,cum_9,cum_10,mae10,mfe10
AAVE,1d,1740960000000,595,down,-19.147224456958966,4.772846176061981,7.132083320481673,95.72953736654804,0,h2,-13.737921389480178,-6.812876100376015,278.88,229.49,ext,high_vol,high_regime,0-5,14.273079049198447,15.168601437258152,8.148148148148138,-10.044223327805426,14.273079049198447,22.189054726368152,15.168601437258152,8.634604754007741,8.148148148148138,-1.3985627418463245,-0.3980099502487556,0.5030403537866206,-3.37202874516307,-10.044223327805426,-11.49806522940852,32.32172470978441
AAVE,1d,1743897600000,629,down,-15.539257416017293,4.772846176061981,5.128388210028939,92.88256227758008,0,h2,-12.81299256392082,-6.068183360055029,194.69,160.1,ext,high_vol,high_regime,0-5,2.294929446425809,10.947433710652819,5.768336176151339,3.8688168708326947,2.294929446425809,-2.884168088075659,10.947433710652819,2.2173980462087255,5.768336176151339,14.738719181268431,7.768646301752217,6.652194138626154,4.070398511397117,3.8688168708326947,-11.497906652194127,16.328112885718717
AAVE,1d,1746662400000,661,up,20.228119180633144,4.772846176061981,5.52762258449731,81.93950177935943,0,h2,10.232247071033278,9.253526125943285,150.04,155.45,ext,low_vol,high_regime,0-5,2.362052274927394,7.086156824782195,14.525653436592458,12.371732817037756,2.362052274927394,10.842207163601165,7.086156824782195,7.555663117134566,14.525653436592458,11.050338818973868,8.38334946757018,11.76669893514037,7.8267182962245965,12.371732817037756,-1.8538238141335837,18.586640851887708
AAVE,1d,1755820800000,767,up,15.32822392535822,4.772846176061981,5.7426456002267265,98.22064056939502,0,h2,0.9142127802197516,17.605126110517507,340.85,245.0,mid,high_vol,high_regime,0-5,3.487431378214387,-7.971684484253115,-7.468939612828668,-11.982086102282583,3.487431378214387,0.788789367234892,-7.971684484253115,-3.0482519503033836,-7.468939612828668,-8.283733025137249,-7.919676394105757,-7.766541462005199,-8.800924588269297,-11.982086102282583,-13.605894250216707,11.638254839641714
AAVE,1d,1760054400000,816,down,-17.539429867896217,4.772846176061981,5.383984686576957,96.35231316725978,0,h2,-17.903096983227694,-4.294217265818283,321.73,248.46,ext,high_vol,high_regime,0-5,3.949587290316857,15.82053785390965,7.46871394337445,1.6464009940534339,3.949587290316857,11.347297417236172,15.82053785390965,13.299902369752372,7.46871394337445,-0.9763024762581065,-8.36957486464898,-4.690689624567317,-1.295819650306211,1.6464009940534339,-11.196414307269011,16.881157362208217
AAVE,1d,1770249600000,934,down,-18.379558502466242,4.772846176061981,5.222988742551356,99.11032028469751,0,h2,-12.029510898257929,-11.50299243621417,163.77,161.02,ext,high_vol,high_regime,0-5,12.859124232217162,11.343372300376464,8.331682187438078,24.63839904893997,12.859124232217162,12.898751733703188,11.343372300376464,11.59104418466416,8.331682187438078,6.489003368337623,13.760649891024372,17.8422825440856,27.006142262730325,24.63839904893997,-8.393104814741426,30.61224489795919
AAVE,1d,1776038400000,1001,up,15.040112158267771,4.772846176061981,4.57539157471927,92.08185053380782,0,h2,-2.8544005003115647,3.8602160517996067,116.45,85.728,con,high_vol,high_regime,0-5,-3.269174968565621,11.693587387561664,-2.205242286488056,-8.77551020408164,-3.269174968565621,1.9440951736144745,11.693587387561664,11.05522777831511,-2.205242286488056,-12.73140535835187,-12.319373246929098,-11.09488345101074,-9.066640874359218,-8.77551020408164,-16.52577618725215,15.03046716316859
AAVE,1d,1782432000000,1075,up,15.453784265899738,4.772846176061981,4.8436753762524525,99.91103202846975,0,h2,3.539048071644873,7.721202825308985,78.0,57.743,ext,high_vol,high_regime,0-5,-1.244455655756656,-3.792226356393591,-12.547560488532932,-0.8650228080132784,-1.244455655756656,-3.5967290996615553,-3.792226356393591,-10.451745811523832,-12.547560488532932,-9.371255596897267,-7.821992390321827,-6.788799899098179,-6.362069327951901,-0.8650228080132784,-13.04786529608375,4.323011919026297
BTC,1d,1678579200000,11321,up,7.50647953445156,2.424660646166557,,13.596837944664031,0,h1,,,,,mid,low_vol,low_regime,0-5,9.707059679767104,10.466703056768559,24.563318777292576,23.881004366812228,9.707059679767104,12.299854439592432,10.466703056768559,13.691775836972345,24.563318777292576,22.37081513828239,27.137918486171763,26.041666666666668,27.78839155749636,23.881004366812228,-0.782387190684134,30.96797671033479
BTC,1d,1678665600000,11322,up,9.707059679767106,2.424660646166557,,18.73517786561265,0,h1,,,,,mid,low_vol,low_regime,0-5,2.363380048096857,3.632141968654117,11.543245708599386,17.248528070320923,2.363380048096857,0.6924288912845178,3.632141968654117,13.541753047516378,11.543245708599386,15.888547972468695,14.8892943030102,16.481466124885976,12.919810929596151,17.248528070320923,-0.8914503690189899,19.37971639439423
BTC,1d,1679011200000,11326,up,9.562294950788196,2.424660646166557,,18.49802371541502,0,h1,,,,19558.0,mid,low_vol,low_regime,0-5,-1.7601519135261467,1.186824423020742,-0.5477651183172656,-1.011539585159217,-1.7601519135261467,2.0669003797838155,1.186824423020742,2.5891031259129416,-0.5477651183172656,3.264680105170903,0.1898919076833187,0.26292725679228746,2.0997662868828515,-1.011539585159217,-3.140520011685656,5.141688577271399
BTC,1d,1692230400000,11479,down,-7.295584343223293,2.424660646166557,1.8253902329139042,15.177865612648223,0,h1,-20.0,-20.0,30234.0,28720.0,ext,low_vol,low_regime,0-5,-2.1561924796213514,-1.6565869050749409,-2.148679613838699,-1.9946658652943163,-2.1561924796213514,-2.0134480297509487,-1.6565869050749409,-1.8857293114458509,-2.148679613838699,-0.6949400848953833,-1.686638368205552,-2.1561924796213514,-2.325231959731039,-1.9946658652943163,-4.8683370271590105,1.431200931595357
BTC,1d,1698019200000,11546,up,10.348159253706491,2.424660646166557,2.7201783191884066,19.44664031620553,0,h1,20.0,20.0,30647.0,26546.0,ext,low_vol,high_regime,0-5,2.457655264031883,3.1611364391171763,2.9618670933848614,5.513118565260711,2.457655264031883,4.163521632800942,3.1611364391171763,2.418405241387639,2.9618670933848614,4.302406328311343,4.157483167778751,4.706983484798164,7.052927145919508,5.513118565260711,-0.7457504302406328,8.653120376800217
BTC,1d,1705017600000,11627,down,-7.7334483502264355,2.424660646166557,3.1465964916142757,39.52569169960474,0,h1,-20.0,20.0,44455.0,40629.0,con,low_vol,high_regime,0-5,0.26411742707554225,-0.6684741959611069,0.0724569932685116,-7.495792819745699,0.26411742707554225,-2.3326477187733734,-0.6684741959611069,0.8320867614061332,0.0724569932685116,-3.368081525804039,-2.5967651458489156,-2.6084517576664172,-2.807124158563949,-7.495792819745699,-7.914173522812266,1.8441473448017949
BTC,1d,1709078400000,11674,up,9.52914405741292,2.424660646166557,2.764973276194833,58.18181818181818,0,h1,20.0,20.0,53061.0,50548.0,ext,low_vol,high_regime,0-5,-2.1942020647553298,-0.791063380956947,9.237063317032632,9.321763032569438,-2.1942020647553298,-0.20615591140090134,-0.791063380956947,0.9796401061143606,9.237063317032632,2.16703423146994,5.759580656502701,6.903825870169719,8.990954709623805,9.321763032569438,-5.072394285166363,12.446063860389298
BTC,1d,1709510400000,11679,up,8.177314954025361,2.424660646166557,3.200033867799878,56.916996047430835,0,h1,20.0,20.0,53061.0,50548.0,ext,low_vol,high_regime,0-5,-6.472188898967142,-2.1359393744330983,0.07753752523627001,4.592269655031162,-6.472188898967142,-3.1834274512098784,-2.1359393744330983,-0.22529771483746378,0.07753752523627001,0.9494689411007402,5.557831290048863,4.688825818532932,6.997395909529801,4.592269655031162,-13.099452848406823,8.169236621119467
BTC,1d,1710806400000,11694,down,-8.315101702932825,2.424660646166557,4.0215365069624776,53.99209486166008,0,h1,-20.0,20.0,73938.0,59400.0,con,low_vol,high_regime,0-5,9.478741757090111,2.916659948728697,8.590361640036761,12.85490866291537,9.478741757090111,5.597923351014946,2.916659948728697,3.1988133434371115,8.590361640036761,12.78396723796011,12.933911613433727,12.12937136223659,14.34790319720104,12.85490866291537,-1.9976460345355755,15.819937765022654
BTC,1d,1710892800000,11695,up,9.478741757090114,2.424660646166557,4.4998563354680785,53.51778656126483,0,h1,-20.0,20.0,73938.0,59400.0,con,low_vol,high_regime,0-5,-3.5448145857264883,-5.736208064563636,3.019056876086124,2.611116020146682,-3.5448145857264883,-5.993932432034402,-5.736208064563636,-0.8114635798650996,3.019056876086124,3.156018968513446,2.4211363435539455,4.447586227209802,3.083856145621631,2.611116020146682,-8.273688551147242,5.792171070071574
BTC,1d,1715731200000,11751,up,7.408548949630944,2.424660646166557,3.0958509147804607,37.4703557312253,0,h1,20.0,20.0,65484.0,60213.0,ext,low_vol,high_regime,0-5,-1.3834350268833444,1.0390865704101975,7.906421796653175,4.6743792665982,-1.3834350268833444,1.274693409049719,1.0390865704101975,0.11025191808131457,7.906421796653175,5.995891983326286,4.541472844801547,2.750256751042107,3.522020177611309,4.6743792665982,-2.4874645079441793,8.812601945266719
BTC,1d,1716163200000,11756,up,7.787583917930152,2.424660646166557,3.3300510230178353,42.055335968379445,0,h1,20.0,20.0,65484.0,60213.0,ext,low_vol,high_regime,0-5,-1.7705431998544376,-4.7783671812672335,-2.9952272313743054,-4.257701513009644,-1.7705431998544376,-3.1183954539728753,-4.7783671812672335,-4.06315170685963,-2.9952272313743054,-4.015563984492001,-2.734894397245511,-4.204515235069352,-5.219253432614385,-4.257701513009644,-7.437681078281804,0.8397833358993381
BTC,1d,1723075200000,11836,up,11.861207897793257,2.424660646166557,3.939011467204552,48.93280632411067,0,h1,-20.0,-20.0,70100.0,63490.0,con,low_vol,high_regime,0-5,-1.3221933809214796,-4.725827384815055,-1.7521090201168072,-5.223880597014925,-1.3221933809214796,-1.1518494484101234,-4.725827384815055,-3.7362102530824144,-1.7521090201168072,-4.720960415314731,-6.636924075275795,-4.493835171966256,-3.5236859182349125,-5.223880597014925,-9.04120700843608,0.46398442569759896
BTC,1d,1730851200000,11926,up,8.974081917851628,2.424660646166557,2.689233276202872,62.766798418972336,0,h1,20.0,20.0,73722.0,65277.0,ext,low_vol,high_regime,0-5,0.37678476996298255,1.4873083024854574,17.366472765732414,19.79904812268641,0.37678476996298255,1.1911686938127974,1.4873083024854574,6.369645690111052,17.366472765732414,16.39344262295082,19.566367001586464,15.491803278688524,20.448175568482284,19.79904812268641,-1.5534108937070332,23.566895822316237
BTC,1d,1731283200000,11931,up,10.338313157175172,2.424660646166557,3.4401779264163697,59.36758893280633,0,h1,20.0,20.0,73722.0,66878.0,ext,low_vol,high_regime,0-5,-0.8290528971794178,-1.5972785437505632,2.0726322429485444,10.87343426151212,-0.8290528971794178,1.874380463188249,-1.5972785437505632,2.6257096512570968,2.0726322429485444,1.3167973326124178,1.9982878255384338,4.043885734883302,6.267459673785708,10.87343426151212,-4.045012165450122,11.676579255654682
BTC,1d,1740873600000,12042,up,9.485233440648999,2.424660646166557,3.022765302631324,91.14624505928853,0,h2,-20.0,20.0,99444.0,93279.0,con,high_vol,high_regime,0-5,-8.519108280254777,-3.8481953290870488,-7.908704883227176,-11.211252653927813,-8.519108280254777,-7.382165605095542,-3.8481953290870488,-4.56687898089172,-7.908704883227176,-8.47452229299363,-14.317409766454354,-16.60615711252654,-11.994692144373673,-11.211252653927813,-18.762208067940552,0.14968152866242038
BTC,1d,1740960000000,12043,down,-8.519108280254773,2.424660646166557,3.548662038784863,97.62845849802372,0,h2,-20.0,-20.0,99444.0,93279.0,ext,high_vol,high_regime,0-5,1.2428198433420365,4.3202785030461275,0.04873803307223673,-5.896141572381781,1.2428198433420365,5.105889178996229,4.3202785030461275,0.6672468813460981,0.04873803307223673,-6.338265158108499,-8.84015085581665,-3.799245720916739,-2.9428488540760083,-5.896141572381781,-11.196982883666957,7.64490861618799
BTC,1d,1744156800000,12080,up,8.311923238255027,2.424660646166557,2.970583154965322,99.28853754940712,0,h2,-20.0,20.0,88566.0,76526.0,con,high_vol,high_regime,0-5,-3.6573115976231105,3.265197448837575,2.3200087136477507,2.93601520047441,-3.6573115976231105,0.9294557600842319,3.265197448837575,1.3336721974125307,2.3200087136477507,1.1920754214621985,1.616865749313195,2.754480872332958,2.1590482760289973,2.93601520047441,-4.997034939307023,4.587977586561618
BTC,1d,1760054400000,12264,down,-7.280351930271756,2.424660646166557,2.4907681549221934,99.60474308300395,0,h2,-20.0,20.0,117960.0,108565.0,con,high_vol,high_regime,0-5,-1.9235373932476656,2.0955826925976178,-1.8011546545348125,-2.023749345961813,-1.9235373932476656,1.9324057076471473,2.0955826925976178,0.22968934294658613,-1.8011546545348125,-4.026214737364869,-5.64468211527035,-4.9822190296290385,-3.698087104584032,-2.023749345961813,-8.21471962824026,2.839634270714165
BTC,1d,1770249600000,12382,down,-14.01697950702011,2.424660646166557,3.7078221582387276,100.0,0,h2,-20.0,-20.0,97949.0,84395.0,ext,high_vol,high_regime,0-5,12.118803065475243,11.770598149267022,9.391992876903997,9.38722294654498,12.118803065475243,10.083632778961427,11.770598149267022,11.44624288485388,9.391992876903997,6.622253315101599,5.32642223423538,9.425382389417114,10.967659872165866,9.38722294654498,-4.6013928196648335,14.909212325500048
BTC,1d,1770336000000,12383,up,12.118803065475237,2.424660646166557,4.868299692710034,99.84189723320158,0,h2,-20.0,-20.0,97949.0,84395.0,con,high_vol,high_regime,0-5,-1.8151908786658348,-0.5998638606841,-4.9024334902717115,-2.3342220205343467,-1.8151908786658348,-0.31056781439673264,-0.5998638606841,-2.432072153837427,-4.9024334902717115,-6.058199557547224,-2.402291678484316,-1.0267173407453627,-2.4363265074593,-2.3342220205343467,-7.684780758976687,2.4887968687957343
CRV,1d,1709683200000,23085,up,19.205406451420835,5.276296799196028,6.906838251577037,42.96545914069082,0,h1,0.04371030404991274,0.042205997792613664,0.49891,0.5093,mid,low_vol,high_regime,0-5,-0.95153656922367,-2.2239982018206557,7.061600129868506,-13.495086225196987,-0.95153656922367,-4.484209737640638,-2.2239982018206557,2.3563641812664606,7.061600129868506,3.844857082204266,8.085563367090817,3.9559945555125346,-3.774927885515912,-13.495086225196987,-15.375682121851634,9.896230067057097
CRV,1d,1712880000000,23122,down,-20.460294628242647,5.276296799196028,5.495099171773114,79.10699241786016,0,h1,-0.044803559008482506,-0.019115214615154346,0.72728,0.58612,mid,low_vol,high_regime,0-5,-12.10401596408082,-11.266317452398775,-11.632160971148252,-2.883096366508687,-12.10401596408082,-6.036418059366428,-11.266317452398775,-10.37873118815998,-11.632160971148252,-10.212438679637485,-10.079404672819496,-3.934896482913445,-5.8368670491394345,-2.883096366508687,-26.531969734763454,2.2262409578448485
CRV,1d,1718236800000,23184,down,-19.71537371098202,5.276296799196028,5.620674434629075,99.74726200505476,0,h1,-0.04022648929939686,-0.018778885208099692,0.51494,0.39439,mid,high_vol,high_regime,0-5,-2.0218806259520883,14.000830909846293,16.17850713197618,16.015787287079362,-2.0218806259520883,8.53759867054425,14.000830909846293,9.091538568065367,16.17850713197618,12.744079767345248,19.716798227392328,13.52305774823433,19.290956931172964,16.015787287079362,-7.893643539675941,27.264229331117573
CRV,1d,1723420800000,23244,up,23.714285714285708,5.276296799196028,8.355611182760088,91.575400168492,0,h1,0.0013535814140485153,0.014772109101327004,0.29179,0.17967,mid,high_vol,high_regime,0-5,0.9237875288683685,4.322005938634114,3.8931045859452436,7.822500824810296,0.9237875288683685,6.631474760805017,4.322005938634114,8.670405806664476,3.8931045859452436,1.5341471461563985,0.0659848234906082,8.7495875948532,10.821511052457934,7.822500824810296,-4.064665127020785,14.556252062025731
CRV,1d,1731888000000,23342,up,17.1772633680664,5.276296799196028,7.120420244244147,82.3083403538332,0,h1,0.015341791109633606,0.01683889375727819,0.26636,0.2557,mid,low_vol,high_regime,0-5,8.841853035143775,7.939297124600643,31.994142705005324,32.00745473908413,8.841853035143775,-0.5857294994675133,7.939297124600643,25.79339723109692,31.994142705005324,35.4632587859425,37.90734824281151,28.39989350372737,35.42332268370609,32.00745473908413,-5.527156549520766,53.096379126730575
CRV,1d,1732233600000,23346,up,16.54087119530363,5.276296799196028,8.072468622411005,57.96124684077506,0,h1,0.025533700983087642,0.026854238788636423,0.26636,0.2557,mid,low_vol,high_regime,0-5,4.929309177108021,9.630037250253976,7.655350491026082,54.922959701997954,4.929309177108021,7.687097866576368,9.630037250253976,2.0720453775821124,7.655350491026082,4.939891635624782,14.542414493735171,44.20927869962748,42.06315611242805,54.922959701997954,-3.845665424991538,69.71935320013544
CRV,1d,1732924800000,23354,up,25.900330752600766,5.276296799196028,9.634067769588148,79.78096040438079,0,h1,0.04307630067851817,0.044182790715224206,0.26636,0.2557,mid,low_vol,high_regime,0-5,-1.48820007044733,29.113831161207003,55.48315134437007,57.376423623341566,-1.48820007044733,7.429259128801221,29.113831161207003,60.61993659739346,55.48315134437007,83.55935188446637,72.81613244100036,77.01361981918517,56.29036045555947,57.376423623341566,-6.959610191381945,96.19584360690385
CRV,1d,1733184000000,23357,up,20.184977731632014,5.276296799196028,9.844691737432896,98.23083403538332,0,h1,0.06230464257887901,0.06338745962224737,0.26636,0.2557,mid,high_vol,high_regime,0-5,24.40180509929183,42.16861991747467,37.0988826117104,29.494276653064006,24.40180509929183,20.423311697907298,42.16861991747467,33.84788514657906,37.0988826117104,21.04850351812487,21.889670694417607,28.869084832846433,35.950803087310874,29.494276653064006,-9.063007968353922,51.95571368488059
CRV,1d,1733270400000,23358,up,24.401805099291842,5.276296799196028,10.140984118375679,95.95619208087615,0,h1,0.08165282484759778,0.0827040048786052,0.26636,0.2557,mid,high_vol,high_regime,0-5,-3.1980994152046915,7.5932017543859605,-2.695540935672522,4.678362573099407,-3.1980994152046915,14.281798245614025,7.5932017543859605,10.206505847953208,-2.695540935672522,-2.0193713450292408,3.5910087719298143,9.283625730994144,4.093567251461984,4.678362573099407,-26.900584795321635,22.149122807017537
CRV,1d,1733443200000,23360,up,18.057390976024166,5.276296799196028,10.408631049987742,94.86099410278011,0,h1,0.09456959279973319,0.09559374284874587,0.26636,0.2557,mid,high_vol,high_regime,0-5,-5.8527224754137634,-14.855680818741504,-9.354761333653155,-14.224034540657229,-5.8527224754137634,-3.566003038298551,-14.855680818741504,-14.264012153194203,-9.354761333653155,-4.373550811545533,-8.915007595746378,-8.403294155273047,-9.586631486367626,-14.224034540657229,-36.03581994083312,6.88414487886784
CRV,1d,1734912000000,23377,up,16.31728667879424,5.276296799196028,9.843911351718802,71.94608256107836,0,h1,-0.03551230679652163,0.015514158401409638,1.3023,0.8,mid,low_vol,high_regime,0-5,6.295658745486598,-0.403056511881777,7.082878495255687,5.665882945671332,6.295658745486598,7.219329918549003,-0.403056511881777,-5.418171131077337,7.082878495255687,-0.39046099588547073,-2.4361827189520597,-6.164455453858433,0.5437064405071755,5.665882945671332,-9.2493072466202,11.858678310521462
CRV,1d,1738454400000,23418,down,-19.43263237607037,5.276296799196028,8.65720280255655,71.10362257792755,0,h2,-0.05885965843950454,-0.020059597073169715,1.0628,0.7269,mid,low_vol,high_regime,0-5,4.314583182705527,-7.333164630178585,-13.731834285301122,0.3542766249729002,4.314583182705527,-5.344877449208298,-7.333164630178585,-14.870580579856837,-13.731834285301122,-7.683826187549696,-5.0394042368592125,-3.627720338370313,-3.7705155086400097,0.3542766249729002,-27.93543489263249,8.508061600751946
CRV,1d,1740960000000,23447,down,-17.58553235658109,5.276296799196028,6.8479258507026834,43.049705139005894,0,h2,-0.019976851820900268,0.001390201968822889,0.54968,0.40336,mid,low_vol,high_regime,0-5,1.1867855066847413,1.5161790350707198,3.4586320480526926,-4.57760124006976,1.1867855066847413,5.839469095136592,1.5161790350707198,3.8437318349157126,3.4586320480526926,-9.017147839565984,-11.511819414842089,-2.8555512497578044,-1.7099399341212969,-4.57760124006976,-16.125750823483827,10.722243751211
CRV,1d,1745280000000,23497,up,16.928144525944045,5.276296799196028,7.39586074394772,92.4178601516428,0,h2,0.003090918121830134,0.039643796733184224,0.6658,0.39546,mid,high_vol,high_regime,0-5,-4.960357796300072,-1.7918856910521908,-4.973426654662679,6.5300728951877485,-4.960357796300072,-1.136990677547702,-1.7918856910521908,-2.827229692446214,-4.973426654662679,-6.040716754276432,-6.156884384166367,3.6505677692910776,2.8591757906659283,6.5300728951877485,-9.461853454534893,9.392152876600928
CRV,1d,1752624000000,23582,up,21.822251481237664,5.276296799196028,5.968171745718031,99.32603201347936,0,h2,0.06295395240084484,0.07319326899622337,0.54952,0.48841,mid,high_vol,high_regime,0-5,8.72854610695604,5.938999610911769,3.400198867320916,18.866456270805433,8.72854610695604,6.296744628420744,5.938999610911769,4.627988413816964,3.400198867320916,7.881198391768633,1.6147161817474456,2.577709567247421,11.86286801262375,18.866456270805433,-2.3431758246508934,23.232890925597697
CRV,1d,1760054400000,23668,down,-32.03210457230365,5.276296799196028,8.35869959585944,99.41027801179445,0,h2,-0.043656312302545436,-0.014680513229687737,0.862,0.6198,mid,high_vol,high_regime,0-5,-2.5830332535355693,27.37733609607918,11.21326118006801,10.917540083284715,-2.5830332535355693,12.923213100243421,27.37733609607918,19.217847874630362,11.21326118006801,8.489408356635634,2.5146351767285626,6.097487376531414,11.156933352109279,10.917540083284715,-7.680701683799714,30.962200004023426
CRV,1d,1760227200000,23670,up,15.917398038203402,5.276296799196028,9.006419815353237,91.49115417017691,0,h2,-0.027372696926667855,-0.006492035814311727,0.80786,0.6198,mid,high_vol,high_regime,0-5,12.799957244401682,-1.5142607735200244,-9.217394402579588,-7.006573673240337,12.799957244401682,5.574261129816692,-1.5142607735200244,-3.9263891115742875,-9.217394402579588,-6.044572711239381,-1.5641423048830476,-1.7761388131758562,-5.515472182138847,-7.006573673240337,-12.488197673382857,15.974560419004868
CRV,1d,1770249600000,23786,down,-16.193109469931233,5.276296799196028,4.391143855741668,96.12468407750632,0,h2,-0.05185892502752859,-0.03556931977889378,0.45808,0.38655,mid,high_vol,low_regime,0-5,11.833651675638134,9.44174335822191,0.9897551658274025,8.434624066678245,11.833651675638134,11.768536204202103,9.44174335822191,9.776002778260109,0.9897551658274025,0.5296058343462402,3.59437402326792,9.10314290675464,15.323840944608438,8.434624066678245,-11.560166695606883,17.494356659142213
CRV,1d,1781136000000,23912,up,21.222185320491516,5.276296799196028,5.861604546756186,99.1575400168492,0,h2,0.0015354157600039073,0.014606921930170493,0.2465,0.16988,mid,high_vol,high_regime,0-5,-7.616438356164386,-7.726027397260276,-6.477495107632097,-19.03718199608611,-7.616438356164386,-7.135029354207435,-7.726027397260276,-6.653620352250495,-6.477495107632097,-11.001956947162425,-11.976516634050887,-15.804305283757339,-15.906066536203525,-19.03718199608611,-19.20156555772994,3.8043052837573406
